Sexo;Grupo de edad (4);Sector económico ( 5);Periodo;Total
ambos sexos;de 55 y más;construcción;1991TIV;11,17
ambos sexos;de 55 y más;construcción;1991TIII;10,52
ambos sexos;de 55 y más;construcción;1991TII;9,53
ambos sexos;de 55 y más;construcción;1991TI;9,33
ambos sexos;de 55 y más;construcción;1990TIV;10,24
ambos sexos;de 55 y más;construcción;1990TIII;11,54
ambos sexos;de 55 y más;construcción;1990TII;10,64
ambos sexos;de 55 y más;construcción;1990TI;9,89
ambos sexos;de 55 y más;construcción;1989TIV;12,01
ambos sexos;de 55 y más;construcción;1989TIII;9,94
ambos sexos;de 55 y más;construcción;1989TII;11,44
ambos sexos;de 55 y más;construcción;1989TI;10,67
ambos sexos;de 55 y más;construcción;1988TIV;10,51
ambos sexos;de 55 y más;construcción;1988TIII;10,77
ambos sexos;de 55 y más;construcción;1988TII;8,87
ambos sexos;de 55 y más;construcción;1988TI;8,39
ambos sexos;de 55 y más;construcción;1987TIV;10,14
ambos sexos;de 55 y más;construcción;1987TIII;10,24
ambos sexos;de 55 y más;construcción;1987TII;10,36
ambos sexos;de 55 y más;construcción;1987TI;13,35
ambos sexos;de 55 y más;construcción;1986TIV;12,35
ambos sexos;de 55 y más;construcción;1986TIII;14,44
ambos sexos;de 55 y más;construcción;1986TII;12,46
ambos sexos;de 55 y más;construcción;1986TI;11,68
ambos sexos;de 55 y más;construcción;1985TIV;11,24
ambos sexos;de 55 y más;construcción;1985TIII;11,24
ambos sexos;de 55 y más;construcción;1985TII;12,55
ambos sexos;de 55 y más;construcción;1985TI;13,24
ambos sexos;de 55 y más;construcción;1984TIV;13,74
ambos sexos;de 55 y más;construcción;1984TIII;12,76
ambos sexos;de 55 y más;construcción;1984TII;12,23
ambos sexos;de 55 y más;construcción;1984TI;10,64
ambos sexos;de 55 y más;construcción;1983TIV;10,60
ambos sexos;de 55 y más;construcción;1983TIII;11,06
ambos sexos;de 55 y más;construcción;1983TII;10,29
ambos sexos;de 55 y más;construcción;1983TI;11,26
ambos sexos;de 55 y más;construcción;1982TIV;12,32
ambos sexos;de 55 y más;construcción;1982TIII;10,52
ambos sexos;de 55 y más;construcción;1982TII;11,92
ambos sexos;de 55 y más;construcción;1982TI;9,96
ambos sexos;de 55 y más;construcción;1981TIV;9,94
ambos sexos;de 55 y más;construcción;1981TIII;9,90
ambos sexos;de 55 y más;construcción;1981TII;10,90
ambos sexos;de 55 y más;construcción;1981TI;8,43
ambos sexos;de 55 y más;construcción;1980TIV;8,83
ambos sexos;de 55 y más;construcción;1980TIII;10,51
ambos sexos;de 55 y más;construcción;1980TII;10,03
ambos sexos;de 55 y más;construcción;1980TI;10,05
ambos sexos;de 55 y más;construcción;1979TIV;9,85
ambos sexos;de 55 y más;construcción;1979TIII;11,95
ambos sexos;de 55 y más;construcción;1979TII;13,83
ambos sexos;de 55 y más;construcción;1979TI;12,06
ambos sexos;de 55 y más;construcción;1978TIV;11,72
ambos sexos;de 55 y más;construcción;1978TIII;13,07
ambos sexos;de 55 y más;construcción;1978TII;11,89
ambos sexos;de 55 y más;construcción;1978TI;8,98
ambos sexos;de 55 y más;construcción;1977TIV;10,40
ambos sexos;de 55 y más;construcción;1977TIII;12,42
ambos sexos;de 55 y más;construcción;1977TII;13,03
ambos sexos;de 55 y más;construcción;1977TI;11,94
ambos sexos;de 55 y más;construcción;1976TIV;11,94
ambos sexos;de 55 y más;construcción;1976TIII;11,28
ambos sexos;de 55 y más;servicios;1995TIV;3,22
ambos sexos;de 55 y más;servicios;1995TIII;3,46
ambos sexos;de 55 y más;servicios;1995TII;3,70
ambos sexos;de 55 y más;servicios;1995TI;3,86
ambos sexos;de 55 y más;servicios;1994TIV;3,80
ambos sexos;de 55 y más;servicios;1994TIII;3,83
ambos sexos;de 55 y más;servicios;1994TII;3,77
ambos sexos;de 55 y más;servicios;1994TI;3,55
ambos sexos;de 55 y más;servicios;1993TIV;4,02
ambos sexos;de 55 y más;servicios;1993TIII;3,82
ambos sexos;de 55 y más;servicios;1993TII;3,62
ambos sexos;de 55 y más;servicios;1993TI;3,55
ambos sexos;de 55 y más;servicios;1992TIV;4,06
ambos sexos;de 55 y más;servicios;1992TIII;4,13
ambos sexos;de 55 y más;servicios;1992TII;4,03
ambos sexos;de 55 y más;servicios;1992TI;4,16
ambos sexos;de 55 y más;servicios;1991TIV;4,73
ambos sexos;de 55 y más;servicios;1991TIII;4,55
ambos sexos;de 55 y más;servicios;1991TII;4,04
ambos sexos;de 55 y más;servicios;1991TI;4,45
ambos sexos;de 55 y más;servicios;1990TIV;4,12
ambos sexos;de 55 y más;servicios;1990TIII;3,86
ambos sexos;de 55 y más;servicios;1990TII;3,88
ambos sexos;de 55 y más;servicios;1990TI;4,22
ambos sexos;de 55 y más;servicios;1989TIV;4,83
ambos sexos;de 55 y más;servicios;1989TIII;4,67
ambos sexos;de 55 y más;servicios;1989TII;5,23
ambos sexos;de 55 y más;servicios;1989TI;4,84
ambos sexos;de 55 y más;servicios;1988TIV;4,87
ambos sexos;de 55 y más;servicios;1988TIII;5,08
ambos sexos;de 55 y más;servicios;1988TII;3,73
ambos sexos;de 55 y más;servicios;1988TI;3,34
ambos sexos;de 55 y más;servicios;1987TIV;3,80
ambos sexos;de 55 y más;servicios;1987TIII;4,37
ambos sexos;de 55 y más;servicios;1987TII;3,64
ambos sexos;de 55 y más;servicios;1987TI;5,76
ambos sexos;de 55 y más;servicios;1986TIV;5,94
ambos sexos;de 55 y más;servicios;1986TIII;6,64
ambos sexos;de 55 y más;servicios;1986TII;6,23
ambos sexos;de 55 y más;servicios;1986TI;5,66
ambos sexos;de 55 y más;servicios;1985TIV;5,03
ambos sexos;de 55 y más;servicios;1985TIII;5,55
ambos sexos;de 55 y más;servicios;1985TII;5,97
ambos sexos;de 55 y más;servicios;1985TI;5,38
ambos sexos;de 55 y más;servicios;1984TIV;5,58
ambos sexos;de 55 y más;servicios;1984TIII;5,67
ambos sexos;de 55 y más;servicios;1984TII;5,49
ambos sexos;de 55 y más;servicios;1984TI;5,94
ambos sexos;de 55 y más;servicios;1983TIV;5,57
ambos sexos;de 55 y más;servicios;1983TIII;5,15
ambos sexos;de 55 y más;servicios;1983TII;5,24
ambos sexos;de 55 y más;servicios;1983TI;5,27
ambos sexos;de 55 y más;servicios;1982TIV;5,43
ambos sexos;de 55 y más;servicios;1982TIII;5,50
ambos sexos;de 55 y más;servicios;1982TII;5,20
ambos sexos;de 55 y más;servicios;1982TI;5,56
ambos sexos;de 55 y más;servicios;1981TIV;5,69
ambos sexos;de 55 y más;servicios;1981TIII;6,53
ambos sexos;de 55 y más;servicios;1981TII;6,88
ambos sexos;de 55 y más;servicios;1981TI;5,53
ambos sexos;de 55 y más;servicios;1980TIV;5,04
ambos sexos;de 55 y más;servicios;1980TIII;5,06
ambos sexos;de 55 y más;servicios;1980TII;6,06
ambos sexos;de 55 y más;servicios;1980TI;4,80
ambos sexos;de 55 y más;servicios;1979TIV;5,25
ambos sexos;de 55 y más;servicios;1979TIII;5,08
ambos sexos;de 55 y más;servicios;1979TII;5,16
ambos sexos;de 55 y más;servicios;1979TI;5,45
ambos sexos;de 55 y más;servicios;1978TIV;5,26
ambos sexos;de 55 y más;servicios;1978TIII;6,25
ambos sexos;de 55 y más;servicios;1978TII;6,26
ambos sexos;de 55 y más;servicios;1978TI;7,37
ambos sexos;de 55 y más;servicios;1977TIV;8,30
ambos sexos;de 55 y más;servicios;1977TIII;5,89
ambos sexos;de 55 y más;servicios;1977TII;7,71
ambos sexos;de 55 y más;servicios;1977TI;6,60
ambos sexos;de 55 y más;servicios;1976TIV;6,39
ambos sexos;de 55 y más;servicios;1976TIII;8,90
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1995TIV;4,19
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1995TIII;4,05
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1995TII;4,32
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1995TI;4,45
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1994TIV;4,39
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1994TIII;3,95
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1994TII;4,18
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1994TI;3,93
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1993TIV;3,87
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1993TIII;4,09
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1993TII;4,24
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1993TI;4,92
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1992TIV;4,28
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1992TIII;4,93
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1992TII;5,00
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1992TI;4,73
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1991TIV;4,38
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1991TIII;4,12
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1991TII;4,16
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1991TI;4,15
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1990TIV;3,87
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1990TIII;3,89
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1990TII;4,06
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1990TI;3,99
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1989TIV;3,76
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1989TIII;3,72
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1989TII;4,10
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1989TI;3,77
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1988TIV;3,82
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1988TIII;3,48
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1988TII;3,80
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1988TI;3,77
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1987TIV;3,54
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1987TIII;3,43
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1987TII;3,22
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1987TI;0,87
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1986TIV;0,66
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1986TIII;0,65
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1986TII;0,59
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1986TI;0,68
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1985TIV;0,57
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1985TIII;0,94
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1985TII;0,57
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1985TI;0,55
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1984TIV;0,59
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1984TIII;0,56
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1984TII;0,57
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1984TI;0,97
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1983TIV;0,90
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1983TIII;0,65
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1983TII;0,85
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1983TI;0,71
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1982TIV;0,57
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1982TIII;0,77
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1982TII;0,85
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1982TI;0,69
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1981TIV;0,86
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1981TIII;0,63
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1981TII;0,80
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1981TI;0,59
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1980TIV;0,69
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1980TIII;0,88
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1980TII;1,55
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1980TI;0,96
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1979TIV;0,94
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1979TIII;1,16
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1979TII;1,05
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1979TI;0,72
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1978TIV;0,68
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1978TIII;1,04
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1978TII;1,48
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1978TI;1,92
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1977TIV;1,59
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1977TIII;1,83
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1977TII;1,73
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1977TI;1,71
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1976TIV;1,04
ambos sexos;de 55 y más;parados que buscan primer empleo o han dejado su último empleo hace 3 años o más;1976TIII;1,82
varones;de 16 a 19;Total;1995TIV;8,46
varones;de 16 a 19;Total;1995TIII;9,16
varones;de 16 a 19;Total;1995TII;8,94
varones;de 16 a 19;Total;1995TI;9,16
varones;de 16 a 19;Total;1994TIV;9,51
varones;de 16 a 19;Total;1994TIII;10,00
varones;de 16 a 19;Total;1994TII;9,36
varones;de 16 a 19;Total;1994TI;9,73
varones;de 16 a 19;Total;1993TIV;10,12
varones;de 16 a 19;Total;1993TIII;10,60
varones;de 16 a 19;Total;1993TII;10,49
varones;de 16 a 19;Total;1993TI;10,73
varones;de 16 a 19;Total;1992TIV;10,15
varones;de 16 a 19;Total;1992TIII;11,03
varones;de 16 a 19;Total;1992TII;10,49
varones;de 16 a 19;Total;1992TI;10,37
varones;de 16 a 19;Total;1991TIV;10,38
varones;de 16 a 19;Total;1991TIII;11,16
varones;de 16 a 19;Total;1991TII;10,24
varones;de 16 a 19;Total;1991TI;10,87
varones;de 16 a 19;Total;1990TIV;10,93
varones;de 16 a 19;Total;1990TIII;12,82
varones;de 16 a 19;Total;1990TII;11,23
varones;de 16 a 19;Total;1990TI;11,57
varones;de 16 a 19;Total;1989TIV;11,22
varones;de 16 a 19;Total;1989TIII;12,79
varones;de 16 a 19;Total;1989TII;11,14
varones;de 16 a 19;Total;1989TI;11,73
varones;de 16 a 19;Total;1988TIV;12,48
varones;de 16 a 19;Total;1988TIII;13,55
varones;de 16 a 19;Total;1988TII;13,66
varones;de 16 a 19;Total;1988TI;13,93
varones;de 16 a 19;Total;1987TIV;15,01
varones;de 16 a 19;Total;1987TIII;14,52
varones;de 16 a 19;Total;1987TII;14,64
varones;de 16 a 19;Total;1987TI;13,98
varones;de 16 a 19;Total;1986TIV;14,17
varones;de 16 a 19;Total;1986TIII;13,69
varones;de 16 a 19;Total;1986TII;13,72
varones;de 16 a 19;Total;1986TI;14,44
varones;de 16 a 19;Total;1985TIV;15,19
varones;de 16 a 19;Total;1985TIII;15,43
varones;de 16 a 19;Total;1985TII;15,03
varones;de 16 a 19;Total;1985TI;16,98
varones;de 16 a 19;Total;1984TIV;17,65
varones;de 16 a 19;Total;1984TIII;17,92
varones;de 16 a 19;Total;1984TII;17,99
varones;de 16 a 19;Total;1984TI;18,52
varones;de 16 a 19;Total;1983TIV;19,59
varones;de 16 a 19;Total;1983TIII;19,88
varones;de 16 a 19;Total;1983TII;19,54
varones;de 16 a 19;Total;1983TI;20,31
varones;de 16 a 19;Total;1982TIV;21,36
varones;de 16 a 19;Total;1982TIII;21,28
varones;de 16 a 19;Total;1982TII;21,27
varones;de 16 a 19;Total;1982TI;20,77
