Sexo;Edad;Tiempo de búsqueda de empleo;Periodo;Total
Ambos sexos;De 45 a 49 años;De 3 meses a menos de 6 meses;2011T1;65,7
Ambos sexos;De 45 a 49 años;De 3 meses a menos de 6 meses;2010T4;48,3
Ambos sexos;De 45 a 49 años;De 3 meses a menos de 6 meses;2010T3;47,8
Ambos sexos;De 45 a 49 años;De 3 meses a menos de 6 meses;2010T2;66,7
Ambos sexos;De 45 a 49 años;De 3 meses a menos de 6 meses;2010T1;71,7
Ambos sexos;De 45 a 49 años;De 3 meses a menos de 6 meses;2009T4;60,7
Ambos sexos;De 45 a 49 años;De 3 meses a menos de 6 meses;2009T3;57,5
Ambos sexos;De 45 a 49 años;De 3 meses a menos de 6 meses;2009T2;79,5
Ambos sexos;De 45 a 49 años;De 3 meses a menos de 6 meses;2009T1;81,6
Ambos sexos;De 45 a 49 años;De 3 meses a menos de 6 meses;2008T4;53,4
Ambos sexos;De 45 a 49 años;De 3 meses a menos de 6 meses;2008T3;41,6
Ambos sexos;De 45 a 49 años;De 3 meses a menos de 6 meses;2008T2;35,3
Ambos sexos;De 45 a 49 años;De 3 meses a menos de 6 meses;2008T1;31,8
Ambos sexos;De 45 a 49 años;De 3 meses a menos de 6 meses;2007T4;26,3
Ambos sexos;De 45 a 49 años;De 3 meses a menos de 6 meses;2007T3;21,9
Ambos sexos;De 45 a 49 años;De 3 meses a menos de 6 meses;2007T2;20,9
Ambos sexos;De 45 a 49 años;De 3 meses a menos de 6 meses;2007T1;22,9
Ambos sexos;De 45 a 49 años;De 3 meses a menos de 6 meses;2006T4;19,8
Ambos sexos;De 45 a 49 años;De 3 meses a menos de 6 meses;2006T3;16,7
Ambos sexos;De 45 a 49 años;De 3 meses a menos de 6 meses;2006T2;25,8
Ambos sexos;De 45 a 49 años;De 3 meses a menos de 6 meses;2006T1;22,1
Ambos sexos;De 45 a 49 años;De 3 meses a menos de 6 meses;2005T4;16,4
Ambos sexos;De 45 a 49 años;De 3 meses a menos de 6 meses;2005T3;17,2
Ambos sexos;De 45 a 49 años;De 3 meses a menos de 6 meses;2005T2;23,8
Ambos sexos;De 45 a 49 años;De 3 meses a menos de 6 meses;2005T1;19,4
Ambos sexos;De 45 a 49 años;De 3 meses a menos de 6 meses;2004T4;22,6
Ambos sexos;De 45 a 49 años;De 3 meses a menos de 6 meses;2004T3;26,2
Ambos sexos;De 45 a 49 años;De 3 meses a menos de 6 meses;2004T2;29,2
Ambos sexos;De 45 a 49 años;De 3 meses a menos de 6 meses;2004T1;30
Ambos sexos;De 45 a 49 años;De 3 meses a menos de 6 meses;2003T4;19,4
Ambos sexos;De 45 a 49 años;De 3 meses a menos de 6 meses;2003T3;19,8
Ambos sexos;De 45 a 49 años;De 3 meses a menos de 6 meses;2003T2;23,2
Ambos sexos;De 45 a 49 años;De 3 meses a menos de 6 meses;2003T1;29,8
Ambos sexos;De 45 a 49 años;De 3 meses a menos de 6 meses;2002T4;21,1
Ambos sexos;De 45 a 49 años;De 3 meses a menos de 6 meses;2002T3;24,2
Ambos sexos;De 45 a 49 años;De 3 meses a menos de 6 meses;2002T2;29,2
Ambos sexos;De 45 a 49 años;De 3 meses a menos de 6 meses;2002T1;24,8
Ambos sexos;De 45 a 49 años;De 6 meses a menos de 1 año;2025T4;42,9
Ambos sexos;De 45 a 49 años;De 6 meses a menos de 1 año;2025T3;47,5
Ambos sexos;De 45 a 49 años;De 6 meses a menos de 1 año;2025T2;31,7
Ambos sexos;De 45 a 49 años;De 6 meses a menos de 1 año;2025T1;42,9
Ambos sexos;De 45 a 49 años;De 6 meses a menos de 1 año;2024T4;43,2
Ambos sexos;De 45 a 49 años;De 6 meses a menos de 1 año;2024T3;49,2
Ambos sexos;De 45 a 49 años;De 6 meses a menos de 1 año;2024T2;55,1
Ambos sexos;De 45 a 49 años;De 6 meses a menos de 1 año;2024T1;52,2
Ambos sexos;De 45 a 49 años;De 6 meses a menos de 1 año;2023T4;43,8
Ambos sexos;De 45 a 49 años;De 6 meses a menos de 1 año;2023T3;40,9
Ambos sexos;De 45 a 49 años;De 6 meses a menos de 1 año;2023T2;45,6
Ambos sexos;De 45 a 49 años;De 6 meses a menos de 1 año;2023T1;50,5
Ambos sexos;De 45 a 49 años;De 6 meses a menos de 1 año;2022T4;48,3
Ambos sexos;De 45 a 49 años;De 6 meses a menos de 1 año;2022T3;42,9
Ambos sexos;De 45 a 49 años;De 6 meses a menos de 1 año;2022T2;45,3
Ambos sexos;De 45 a 49 años;De 6 meses a menos de 1 año;2022T1;46,5
Ambos sexos;De 45 a 49 años;De 6 meses a menos de 1 año;2021T4;53,3
Ambos sexos;De 45 a 49 años;De 6 meses a menos de 1 año;2021T3;43,9
Ambos sexos;De 45 a 49 años;De 6 meses a menos de 1 año;2021T2;65,5
Ambos sexos;De 45 a 49 años;De 6 meses a menos de 1 año;2021T1;84,3
Ambos sexos;De 45 a 49 años;De 6 meses a menos de 1 año;2020T4;80,6
Ambos sexos;De 45 a 49 años;De 6 meses a menos de 1 año;2020T3;75,8
Ambos sexos;De 45 a 49 años;De 6 meses a menos de 1 año;2020T2;53,2
Ambos sexos;De 45 a 49 años;De 6 meses a menos de 1 año;2020T1;49,6
Ambos sexos;De 45 a 49 años;De 6 meses a menos de 1 año;2019T4;42,5
Ambos sexos;De 45 a 49 años;De 6 meses a menos de 1 año;2019T3;42,5
Ambos sexos;De 45 a 49 años;De 6 meses a menos de 1 año;2019T2;41,5
Ambos sexos;De 45 a 49 años;De 6 meses a menos de 1 año;2019T1;45
Ambos sexos;De 45 a 49 años;De 6 meses a menos de 1 año;2018T4;40,8
Ambos sexos;De 45 a 49 años;De 6 meses a menos de 1 año;2018T3;44,8
Ambos sexos;De 45 a 49 años;De 6 meses a menos de 1 año;2018T2;47,3
Ambos sexos;De 45 a 49 años;De 6 meses a menos de 1 año;2018T1;52,8
Ambos sexos;De 45 a 49 años;De 6 meses a menos de 1 año;2017T4;46,3
Ambos sexos;De 45 a 49 años;De 6 meses a menos de 1 año;2017T3;50,9
Ambos sexos;De 45 a 49 años;De 6 meses a menos de 1 año;2017T2;52,8
Ambos sexos;De 45 a 49 años;De 6 meses a menos de 1 año;2017T1;50,3
Ambos sexos;De 45 a 49 años;De 6 meses a menos de 1 año;2016T4;43,3
Ambos sexos;De 45 a 49 años;De 6 meses a menos de 1 año;2016T3;56,7
Ambos sexos;De 45 a 49 años;De 6 meses a menos de 1 año;2016T2;54,3
Ambos sexos;De 45 a 49 años;De 6 meses a menos de 1 año;2016T1;61,7
Ambos sexos;De 45 a 49 años;De 6 meses a menos de 1 año;2015T4;55,7
Ambos sexos;De 45 a 49 años;De 6 meses a menos de 1 año;2015T3;47,8
Ambos sexos;De 45 a 49 años;De 6 meses a menos de 1 año;2015T2;63,9
Ambos sexos;De 45 a 49 años;De 6 meses a menos de 1 año;2015T1;54,5
Ambos sexos;De 45 a 49 años;De 6 meses a menos de 1 año;2014T4;53,2
Ambos sexos;De 45 a 49 años;De 6 meses a menos de 1 año;2014T3;66,5
Ambos sexos;De 45 a 49 años;De 6 meses a menos de 1 año;2014T2;82
Ambos sexos;De 45 a 49 años;De 6 meses a menos de 1 año;2014T1;78,9
Ambos sexos;De 45 a 49 años;De 6 meses a menos de 1 año;2013T4;82,2
Ambos sexos;De 45 a 49 años;De 6 meses a menos de 1 año;2013T3;97,4
Ambos sexos;De 45 a 49 años;De 6 meses a menos de 1 año;2013T2;100,3
Ambos sexos;De 45 a 49 años;De 6 meses a menos de 1 año;2013T1;111
Ambos sexos;De 45 a 49 años;De 6 meses a menos de 1 año;2012T4;109,3
Ambos sexos;De 45 a 49 años;De 6 meses a menos de 1 año;2012T3;109,1
Ambos sexos;De 45 a 49 años;De 6 meses a menos de 1 año;2012T2;94,9
Ambos sexos;De 45 a 49 años;De 6 meses a menos de 1 año;2012T1;83,4
Ambos sexos;De 45 a 49 años;De 6 meses a menos de 1 año;2011T4;79,4
Ambos sexos;De 45 a 49 años;De 6 meses a menos de 1 año;2011T3;86,1
Ambos sexos;De 45 a 49 años;De 6 meses a menos de 1 año;2011T2;83,7
Ambos sexos;De 45 a 49 años;De 6 meses a menos de 1 año;2011T1;76,4
Ambos sexos;De 45 a 49 años;De 6 meses a menos de 1 año;2010T4;75,2
Ambos sexos;De 45 a 49 años;De 6 meses a menos de 1 año;2010T3;83,5
Ambos sexos;De 45 a 49 años;De 6 meses a menos de 1 año;2010T2;82,8
Ambos sexos;De 45 a 49 años;De 6 meses a menos de 1 año;2010T1;86,4
Ambos sexos;De 45 a 49 años;De 6 meses a menos de 1 año;2009T4;77,5
Ambos sexos;De 45 a 49 años;De 6 meses a menos de 1 año;2009T3;86,7
Ambos sexos;De 45 a 49 años;De 6 meses a menos de 1 año;2009T2;92,2
Ambos sexos;De 45 a 49 años;De 6 meses a menos de 1 año;2009T1;66,2
Ambos sexos;De 45 a 49 años;De 6 meses a menos de 1 año;2008T4;49,5
Ambos sexos;De 45 a 49 años;De 6 meses a menos de 1 año;2008T3;38,9
Ambos sexos;De 45 a 49 años;De 6 meses a menos de 1 año;2008T2;34,7
Ambos sexos;De 45 a 49 años;De 6 meses a menos de 1 año;2008T1;28,4
Ambos sexos;De 45 a 49 años;De 6 meses a menos de 1 año;2007T4;20,5
Ambos sexos;De 45 a 49 años;De 6 meses a menos de 1 año;2007T3;21,3
Ambos sexos;De 45 a 49 años;De 6 meses a menos de 1 año;2007T2;20,4
Ambos sexos;De 45 a 49 años;De 6 meses a menos de 1 año;2007T1;17,9
Ambos sexos;De 45 a 49 años;De 6 meses a menos de 1 año;2006T4;19
Ambos sexos;De 45 a 49 años;De 6 meses a menos de 1 año;2006T3;21,7
Ambos sexos;De 45 a 49 años;De 6 meses a menos de 1 año;2006T2;21,6
Ambos sexos;De 45 a 49 años;De 6 meses a menos de 1 año;2006T1;25,3
Ambos sexos;De 45 a 49 años;De 6 meses a menos de 1 año;2005T4;14,7
Ambos sexos;De 45 a 49 años;De 6 meses a menos de 1 año;2005T3;14,1
Ambos sexos;De 45 a 49 años;De 6 meses a menos de 1 año;2005T2;19,4
Ambos sexos;De 45 a 49 años;De 6 meses a menos de 1 año;2005T1;29,4
Ambos sexos;De 45 a 49 años;De 6 meses a menos de 1 año;2004T4;32,4
Ambos sexos;De 45 a 49 años;De 6 meses a menos de 1 año;2004T3;31,6
Ambos sexos;De 45 a 49 años;De 6 meses a menos de 1 año;2004T2;31,7
Ambos sexos;De 45 a 49 años;De 6 meses a menos de 1 año;2004T1;26,1
Ambos sexos;De 45 a 49 años;De 6 meses a menos de 1 año;2003T4;24,1
Ambos sexos;De 45 a 49 años;De 6 meses a menos de 1 año;2003T3;33,9
Ambos sexos;De 45 a 49 años;De 6 meses a menos de 1 año;2003T2;32,9
Ambos sexos;De 45 a 49 años;De 6 meses a menos de 1 año;2003T1;25,8
Ambos sexos;De 45 a 49 años;De 6 meses a menos de 1 año;2002T4;28,4
Ambos sexos;De 45 a 49 años;De 6 meses a menos de 1 año;2002T3;29,3
Ambos sexos;De 45 a 49 años;De 6 meses a menos de 1 año;2002T2;23,1
Ambos sexos;De 45 a 49 años;De 6 meses a menos de 1 año;2002T1;20,8
Ambos sexos;De 45 a 49 años;De 1 año a menos de 2 años;2025T4;43
Ambos sexos;De 45 a 49 años;De 1 año a menos de 2 años;2025T3;48
Ambos sexos;De 45 a 49 años;De 1 año a menos de 2 años;2025T2;42,5
Ambos sexos;De 45 a 49 años;De 1 año a menos de 2 años;2025T1;53,8
Ambos sexos;De 45 a 49 años;De 1 año a menos de 2 años;2024T4;41,9
Ambos sexos;De 45 a 49 años;De 1 año a menos de 2 años;2024T3;41,4
Ambos sexos;De 45 a 49 años;De 1 año a menos de 2 años;2024T2;44,1
Ambos sexos;De 45 a 49 años;De 1 año a menos de 2 años;2024T1;46,7
Ambos sexos;De 45 a 49 años;De 1 año a menos de 2 años;2023T4;52,6
Ambos sexos;De 45 a 49 años;De 1 año a menos de 2 años;2023T3;40,5
Ambos sexos;De 45 a 49 años;De 1 año a menos de 2 años;2023T2;44,2
Ambos sexos;De 45 a 49 años;De 1 año a menos de 2 años;2023T1;54,6
Ambos sexos;De 45 a 49 años;De 1 año a menos de 2 años;2022T4;53,3
Ambos sexos;De 45 a 49 años;De 1 año a menos de 2 años;2022T3;49,4
Ambos sexos;De 45 a 49 años;De 1 año a menos de 2 años;2022T2;55,9
Ambos sexos;De 45 a 49 años;De 1 año a menos de 2 años;2022T1;72,9
Ambos sexos;De 45 a 49 años;De 1 año a menos de 2 años;2021T4;67,2
Ambos sexos;De 45 a 49 años;De 1 año a menos de 2 años;2021T3;78,9
Ambos sexos;De 45 a 49 años;De 1 año a menos de 2 años;2021T2;90,5
Ambos sexos;De 45 a 49 años;De 1 año a menos de 2 años;2021T1;86,7
Ambos sexos;De 45 a 49 años;De 1 año a menos de 2 años;2020T4;73,9
Ambos sexos;De 45 a 49 años;De 1 año a menos de 2 años;2020T3;58,8
Ambos sexos;De 45 a 49 años;De 1 año a menos de 2 años;2020T2;41
Ambos sexos;De 45 a 49 años;De 1 año a menos de 2 años;2020T1;54,9
Ambos sexos;De 45 a 49 años;De 1 año a menos de 2 años;2019T4;50,7
Ambos sexos;De 45 a 49 años;De 1 año a menos de 2 años;2019T3;51,8
Ambos sexos;De 45 a 49 años;De 1 año a menos de 2 años;2019T2;54,4
Ambos sexos;De 45 a 49 años;De 1 año a menos de 2 años;2019T1;56,8
Ambos sexos;De 45 a 49 años;De 1 año a menos de 2 años;2018T4;51,3
Ambos sexos;De 45 a 49 años;De 1 año a menos de 2 años;2018T3;50
Ambos sexos;De 45 a 49 años;De 1 año a menos de 2 años;2018T2;57,2
Ambos sexos;De 45 a 49 años;De 1 año a menos de 2 años;2018T1;57,5
Ambos sexos;De 45 a 49 años;De 1 año a menos de 2 años;2017T4;59,5
Ambos sexos;De 45 a 49 años;De 1 año a menos de 2 años;2017T3;63,4
Ambos sexos;De 45 a 49 años;De 1 año a menos de 2 años;2017T2;64,8
Ambos sexos;De 45 a 49 años;De 1 año a menos de 2 años;2017T1;80,6
Ambos sexos;De 45 a 49 años;De 1 año a menos de 2 años;2016T4;68,7
Ambos sexos;De 45 a 49 años;De 1 año a menos de 2 años;2016T3;70,7
Ambos sexos;De 45 a 49 años;De 1 año a menos de 2 años;2016T2;70,8
Ambos sexos;De 45 a 49 años;De 1 año a menos de 2 años;2016T1;88,8
Ambos sexos;De 45 a 49 años;De 1 año a menos de 2 años;2015T4;98,2
Ambos sexos;De 45 a 49 años;De 1 año a menos de 2 años;2015T3;86,5
Ambos sexos;De 45 a 49 años;De 1 año a menos de 2 años;2015T2;97,5
Ambos sexos;De 45 a 49 años;De 1 año a menos de 2 años;2015T1;113,5
Ambos sexos;De 45 a 49 años;De 1 año a menos de 2 años;2014T4;108,1
Ambos sexos;De 45 a 49 años;De 1 año a menos de 2 años;2014T3;114,3
Ambos sexos;De 45 a 49 años;De 1 año a menos de 2 años;2014T2;121,7
Ambos sexos;De 45 a 49 años;De 1 año a menos de 2 años;2014T1;137,3
Ambos sexos;De 45 a 49 años;De 1 año a menos de 2 años;2013T4;134,5
Ambos sexos;De 45 a 49 años;De 1 año a menos de 2 años;2013T3;148,4
Ambos sexos;De 45 a 49 años;De 1 año a menos de 2 años;2013T2;167,2
Ambos sexos;De 45 a 49 años;De 1 año a menos de 2 años;2013T1;163,9
Ambos sexos;De 45 a 49 años;De 1 año a menos de 2 años;2012T4;152,2
Ambos sexos;De 45 a 49 años;De 1 año a menos de 2 años;2012T3;147,9
Ambos sexos;De 45 a 49 años;De 1 año a menos de 2 años;2012T2;143,8
Ambos sexos;De 45 a 49 años;De 1 año a menos de 2 años;2012T1;133,1
Ambos sexos;De 45 a 49 años;De 1 año a menos de 2 años;2011T4;134,5
Ambos sexos;De 45 a 49 años;De 1 año a menos de 2 años;2011T3;118,8
Ambos sexos;De 45 a 49 años;De 1 año a menos de 2 años;2011T2;123,7
Ambos sexos;De 45 a 49 años;De 1 año a menos de 2 años;2011T1;140,1
Ambos sexos;De 45 a 49 años;De 1 año a menos de 2 años;2010T4;128,8
Ambos sexos;De 45 a 49 años;De 1 año a menos de 2 años;2010T3;116,2
Ambos sexos;De 45 a 49 años;De 1 año a menos de 2 años;2010T2;126,9
Ambos sexos;De 45 a 49 años;De 1 año a menos de 2 años;2010T1;123,7
Ambos sexos;De 45 a 49 años;De 1 año a menos de 2 años;2009T4;109,9
Ambos sexos;De 45 a 49 años;De 1 año a menos de 2 años;2009T3;81,1
Ambos sexos;De 45 a 49 años;De 1 año a menos de 2 años;2009T2;72,6
Ambos sexos;De 45 a 49 años;De 1 año a menos de 2 años;2009T1;70,6
Ambos sexos;De 45 a 49 años;De 1 año a menos de 2 años;2008T4;42,4
Ambos sexos;De 45 a 49 años;De 1 año a menos de 2 años;2008T3;31
Ambos sexos;De 45 a 49 años;De 1 año a menos de 2 años;2008T2;28,2
Ambos sexos;De 45 a 49 años;De 1 año a menos de 2 años;2008T1;23,7
Ambos sexos;De 45 a 49 años;De 1 año a menos de 2 años;2007T4;22,3
Ambos sexos;De 45 a 49 años;De 1 año a menos de 2 años;2007T3;13,8
Ambos sexos;De 45 a 49 años;De 1 año a menos de 2 años;2007T2;20,5
Ambos sexos;De 45 a 49 años;De 1 año a menos de 2 años;2007T1;21,4
Ambos sexos;De 45 a 49 años;De 1 año a menos de 2 años;2006T4;20,2
Ambos sexos;De 45 a 49 años;De 1 año a menos de 2 años;2006T3;20,9
Ambos sexos;De 45 a 49 años;De 1 año a menos de 2 años;2006T2;19,9
Ambos sexos;De 45 a 49 años;De 1 año a menos de 2 años;2006T1;16,9
Ambos sexos;De 45 a 49 años;De 1 año a menos de 2 años;2005T4;30,1
Ambos sexos;De 45 a 49 años;De 1 año a menos de 2 años;2005T3;23,3
Ambos sexos;De 45 a 49 años;De 1 año a menos de 2 años;2005T2;24,6
Ambos sexos;De 45 a 49 años;De 1 año a menos de 2 años;2005T1;23,1
Ambos sexos;De 45 a 49 años;De 1 año a menos de 2 años;2004T4;30,5
Ambos sexos;De 45 a 49 años;De 1 año a menos de 2 años;2004T3;33,1
Ambos sexos;De 45 a 49 años;De 1 año a menos de 2 años;2004T2;30,2
Ambos sexos;De 45 a 49 años;De 1 año a menos de 2 años;2004T1;26,1
Ambos sexos;De 45 a 49 años;De 1 año a menos de 2 años;2003T4;30,9
Ambos sexos;De 45 a 49 años;De 1 año a menos de 2 años;2003T3;25,3
Ambos sexos;De 45 a 49 años;De 1 año a menos de 2 años;2003T2;27,6
Ambos sexos;De 45 a 49 años;De 1 año a menos de 2 años;2003T1;28,5
Ambos sexos;De 45 a 49 años;De 1 año a menos de 2 años;2002T4;24,9
Ambos sexos;De 45 a 49 años;De 1 año a menos de 2 años;2002T3;23,4
Ambos sexos;De 45 a 49 años;De 1 año a menos de 2 años;2002T2;26,3
Ambos sexos;De 45 a 49 años;De 1 año a menos de 2 años;2002T1;22,2
Ambos sexos;De 45 a 49 años;2 años o más;2025T4;68,6
Ambos sexos;De 45 a 49 años;2 años o más;2025T3;69,2
Ambos sexos;De 45 a 49 años;2 años o más;2025T2;72,3
Ambos sexos;De 45 a 49 años;2 años o más;2025T1;86,1
Ambos sexos;De 45 a 49 años;2 años o más;2024T4;74,9
Ambos sexos;De 45 a 49 años;2 años o más;2024T3;75,2
Ambos sexos;De 45 a 49 años;2 años o más;2024T2;87,2
Ambos sexos;De 45 a 49 años;2 años o más;2024T1;96,3
Ambos sexos;De 45 a 49 años;2 años o más;2023T4;90
Ambos sexos;De 45 a 49 años;2 años o más;2023T3;97,1
Ambos sexos;De 45 a 49 años;2 años o más;2023T2;116
Ambos sexos;De 45 a 49 años;2 años o más;2023T1;125,9
Ambos sexos;De 45 a 49 años;2 años o más;2022T4;119,2
Ambos sexos;De 45 a 49 años;2 años o más;2022T3;106,3
Ambos sexos;De 45 a 49 años;2 años o más;2022T2;112,9
Ambos sexos;De 45 a 49 años;2 años o más;2022T1;115,2
Ambos sexos;De 45 a 49 años;2 años o más;2021T4;114,2
Ambos sexos;De 45 a 49 años;2 años o más;2021T3;110,4
Ambos sexos;De 45 a 49 años;2 años o más;2021T2;123,3
Ambos sexos;De 45 a 49 años;2 años o más;2021T1;121,1
Ambos sexos;De 45 a 49 años;2 años o más;2020T4;113,9
Ambos sexos;De 45 a 49 años;2 años o más;2020T3;115,3
Ambos sexos;De 45 a 49 años;2 años o más;2020T2;94,9
Ambos sexos;De 45 a 49 años;2 años o más;2020T1;123,4
Ambos sexos;De 45 a 49 años;2 años o más;2019T4;134,8
Ambos sexos;De 45 a 49 años;2 años o más;2019T3;132,5
Ambos sexos;De 45 a 49 años;2 años o más;2019T2;140,9
Ambos sexos;De 45 a 49 años;2 años o más;2019T1;156,4
Ambos sexos;De 45 a 49 años;2 años o más;2018T4;157,6
Ambos sexos;De 45 a 49 años;2 años o más;2018T3;165,6
Ambos sexos;De 45 a 49 años;2 años o más;2018T2;195,8
Ambos sexos;De 45 a 49 años;2 años o más;2018T1;191,5
Ambos sexos;De 45 a 49 años;2 años o más;2017T4;195,4
Ambos sexos;De 45 a 49 años;2 años o más;2017T3;191,8
Ambos sexos;De 45 a 49 años;2 años o más;2017T2;220,6
Ambos sexos;De 45 a 49 años;2 años o más;2017T1;238,9
Ambos sexos;De 45 a 49 años;2 años o más;2016T4;247,9
Ambos sexos;De 45 a 49 años;2 años o más;2016T3;266,4
Ambos sexos;De 45 a 49 años;2 años o más;2016T2;276,2
Ambos sexos;De 45 a 49 años;2 años o más;2016T1;296,2
Ambos sexos;De 45 a 49 años;2 años o más;2015T4;301,2
Ambos sexos;De 45 a 49 años;2 años o más;2015T3;317,8
Ambos sexos;De 45 a 49 años;2 años o más;2015T2;343,6
Ambos sexos;De 45 a 49 años;2 años o más;2015T1;351
Ambos sexos;De 45 a 49 años;2 años o más;2014T4;342,2
Ambos sexos;De 45 a 49 años;2 años o más;2014T3;333,3
Ambos sexos;De 45 a 49 años;2 años o más;2014T2;350,1
Ambos sexos;De 45 a 49 años;2 años o más;2014T1;344,3
Ambos sexos;De 45 a 49 años;2 años o más;2013T4;312,4
Ambos sexos;De 45 a 49 años;2 años o más;2013T3;297,5
Ambos sexos;De 45 a 49 años;2 años o más;2013T2;300,1
Ambos sexos;De 45 a 49 años;2 años o más;2013T1;276,9
Ambos sexos;De 45 a 49 años;2 años o más;2012T4;259,9
Ambos sexos;De 45 a 49 años;2 años o más;2012T3;232,1
Ambos sexos;De 45 a 49 años;2 años o más;2012T2;235,1
Ambos sexos;De 45 a 49 años;2 años o más;2012T1;208,4
Ambos sexos;De 45 a 49 años;2 años o más;2011T4;190,9
Ambos sexos;De 45 a 49 años;2 años o más;2011T3;167
Ambos sexos;De 45 a 49 años;2 años o más;2011T2;147,6
Ambos sexos;De 45 a 49 años;2 años o más;2011T1;142
Ambos sexos;De 45 a 49 años;2 años o más;2010T4;115,4
Ambos sexos;De 45 a 49 años;2 años o más;2010T3;105,5
Ambos sexos;De 45 a 49 años;2 años o más;2010T2;99,9
Ambos sexos;De 45 a 49 años;2 años o más;2010T1;76,5
Ambos sexos;De 45 a 49 años;2 años o más;2009T4;57,8
Ambos sexos;De 45 a 49 años;2 años o más;2009T3;53,2
Ambos sexos;De 45 a 49 años;2 años o más;2009T2;50,5
Ambos sexos;De 45 a 49 años;2 años o más;2009T1;44,8
Ambos sexos;De 45 a 49 años;2 años o más;2008T4;32
Ambos sexos;De 45 a 49 años;2 años o más;2008T3;25,4
Ambos sexos;De 45 a 49 años;2 años o más;2008T2;34,1
Ambos sexos;De 45 a 49 años;2 años o más;2008T1;31
Ambos sexos;De 45 a 49 años;2 años o más;2007T4;34,3
Ambos sexos;De 45 a 49 años;2 años o más;2007T3;29,2
Ambos sexos;De 45 a 49 años;2 años o más;2007T2;32,2
Ambos sexos;De 45 a 49 años;2 años o más;2007T1;32,7
Ambos sexos;De 45 a 49 años;2 años o más;2006T4;26,2
Ambos sexos;De 45 a 49 años;2 años o más;2006T3;23,1
Ambos sexos;De 45 a 49 años;2 años o más;2006T2;22,5
Ambos sexos;De 45 a 49 años;2 años o más;2006T1;28
Ambos sexos;De 45 a 49 años;2 años o más;2005T4;36
Ambos sexos;De 45 a 49 años;2 años o más;2005T3;34,5
Ambos sexos;De 45 a 49 años;2 años o más;2005T2;36,7
Ambos sexos;De 45 a 49 años;2 años o más;2005T1;44,2
Ambos sexos;De 45 a 49 años;2 años o más;2004T4;50
Ambos sexos;De 45 a 49 años;2 años o más;2004T3;43,2
Ambos sexos;De 45 a 49 años;2 años o más;2004T2;45,7
Ambos sexos;De 45 a 49 años;2 años o más;2004T1;45,3
Ambos sexos;De 45 a 49 años;2 años o más;2003T4;45,3
Ambos sexos;De 45 a 49 años;2 años o más;2003T3;41,1
Ambos sexos;De 45 a 49 años;2 años o más;2003T2;50,2
Ambos sexos;De 45 a 49 años;2 años o más;2003T1;54,8
Ambos sexos;De 45 a 49 años;2 años o más;2002T4;54,4
Ambos sexos;De 45 a 49 años;2 años o más;2002T3;43,8
Ambos sexos;De 45 a 49 años;2 años o más;2002T2;41,4
Ambos sexos;De 45 a 49 años;2 años o más;2002T1;47,3
Ambos sexos;De 50 a 54 años;Total;2025T4;254
Ambos sexos;De 50 a 54 años;Total;2025T3;275,5
Ambos sexos;De 50 a 54 años;Total;2025T2;282,5
Ambos sexos;De 50 a 54 años;Total;2025T1;297,7
Ambos sexos;De 50 a 54 años;Total;2024T4;294,4
Ambos sexos;De 50 a 54 años;Total;2024T3;302,3
Ambos sexos;De 50 a 54 años;Total;2024T2;312,9
Ambos sexos;De 50 a 54 años;Total;2024T1;322,6
Ambos sexos;De 50 a 54 años;Total;2023T4;304,3
Ambos sexos;De 50 a 54 años;Total;2023T3;315,5
Ambos sexos;De 50 a 54 años;Total;2023T2;308,9
Ambos sexos;De 50 a 54 años;Total;2023T1;365,5
Ambos sexos;De 50 a 54 años;Total;2022T4;380
Ambos sexos;De 50 a 54 años;Total;2022T3;372,2
Ambos sexos;De 50 a 54 años;Total;2022T2;373,8
Ambos sexos;De 50 a 54 años;Total;2022T1;406
Ambos sexos;De 50 a 54 años;Total;2021T4;367,2
Ambos sexos;De 50 a 54 años;Total;2021T3;375
Ambos sexos;De 50 a 54 años;Total;2021T2;382,4
Ambos sexos;De 50 a 54 años;Total;2021T1;393,4
Ambos sexos;De 50 a 54 años;Total;2020T4;394,5
Ambos sexos;De 50 a 54 años;Total;2020T3;368
Ambos sexos;De 50 a 54 años;Total;2020T2;343,5
Ambos sexos;De 50 a 54 años;Total;2020T1;371,5
Ambos sexos;De 50 a 54 años;Total;2019T4;358,2
Ambos sexos;De 50 a 54 años;Total;2019T3;367,9
Ambos sexos;De 50 a 54 años;Total;2019T2;388,1
