Sexo;Edad;Nacionalidad;Periodo;Total
Mujeres;De 35 a 44 años;Total;2006T3;3.535,7
Mujeres;De 35 a 44 años;Total;2006T2;3.513,9
Mujeres;De 35 a 44 años;Total;2006T1;3.494
Mujeres;De 35 a 44 años;Total;2005T4;3.476,5
Mujeres;De 35 a 44 años;Total;2005T3;3.458,8
Mujeres;De 35 a 44 años;Total;2005T2;3.442,2
Mujeres;De 35 a 44 años;Total;2005T1;3.422,9
Mujeres;De 35 a 44 años;Total;2004T4;3.402
Mujeres;De 35 a 44 años;Total;2004T3;3.380
Mujeres;De 35 a 44 años;Total;2004T2;3.361,5
Mujeres;De 35 a 44 años;Total;2004T1;3.344,1
Mujeres;De 35 a 44 años;Total;2003T4;3.327
Mujeres;De 35 a 44 años;Total;2003T3;3.307,2
Mujeres;De 35 a 44 años;Total;2003T2;3.287,9
Mujeres;De 35 a 44 años;Total;2003T1;3.268,1
Mujeres;De 35 a 44 años;Total;2002T4;3.247,5
Mujeres;De 35 a 44 años;Total;2002T3;3.224,6
Mujeres;De 35 a 44 años;Total;2002T2;3.202,8
Mujeres;De 35 a 44 años;Total;2002T1;3.180,4
Mujeres;De 35 a 44 años;Española;2025T4;2.217,7
Mujeres;De 35 a 44 años;Española;2025T3;2.200,8
Mujeres;De 35 a 44 años;Española;2025T2;2.235,5
Mujeres;De 35 a 44 años;Española;2025T1;2.288,3
Mujeres;De 35 a 44 años;Española;2024T4;2.321,7
Mujeres;De 35 a 44 años;Española;2024T3;2.348,3
Mujeres;De 35 a 44 años;Española;2024T2;2.350,7
Mujeres;De 35 a 44 años;Española;2024T1;2.403,3
Mujeres;De 35 a 44 años;Española;2023T4;2.411,3
Mujeres;De 35 a 44 años;Española;2023T3;2.405
Mujeres;De 35 a 44 años;Española;2023T2;2.454,6
Mujeres;De 35 a 44 años;Española;2023T1;2.491,5
Mujeres;De 35 a 44 años;Española;2022T4;2.542,9
Mujeres;De 35 a 44 años;Española;2022T3;2.548,6
Mujeres;De 35 a 44 años;Española;2022T2;2.567,6
Mujeres;De 35 a 44 años;Española;2022T1;2.590,2
Mujeres;De 35 a 44 años;Española;2021T4;2.652,7
Mujeres;De 35 a 44 años;Española;2021T3;2.698
Mujeres;De 35 a 44 años;Española;2021T2;2.718,4
Mujeres;De 35 a 44 años;Española;2021T1;2.728,8
Mujeres;De 35 a 44 años;Española;2020T4;2.703,7
Mujeres;De 35 a 44 años;Española;2020T3;2.744,3
Mujeres;De 35 a 44 años;Española;2020T2;2.761,9
Mujeres;De 35 a 44 años;Española;2020T1;2.798,5
Mujeres;De 35 a 44 años;Española;2019T4;2.817
Mujeres;De 35 a 44 años;Española;2019T3;2.842,6
Mujeres;De 35 a 44 años;Española;2019T2;2.858,5
Mujeres;De 35 a 44 años;Española;2019T1;2.877,8
Mujeres;De 35 a 44 años;Española;2018T4;2.887,1
Mujeres;De 35 a 44 años;Española;2018T3;2.916,4
Mujeres;De 35 a 44 años;Española;2018T2;2.964,3
Mujeres;De 35 a 44 años;Española;2018T1;2.983,3
Mujeres;De 35 a 44 años;Española;2017T4;2.981,8
Mujeres;De 35 a 44 años;Española;2017T3;2.996,2
Mujeres;De 35 a 44 años;Española;2017T2;3.013,3
Mujeres;De 35 a 44 años;Española;2017T1;3.063,5
Mujeres;De 35 a 44 años;Española;2016T4;3.076,4
Mujeres;De 35 a 44 años;Española;2016T3;3.098,6
Mujeres;De 35 a 44 años;Española;2016T2;3.109,4
Mujeres;De 35 a 44 años;Española;2016T1;3.099,3
Mujeres;De 35 a 44 años;Española;2015T4;3.121,5
Mujeres;De 35 a 44 años;Española;2015T3;3.125,6
Mujeres;De 35 a 44 años;Española;2015T2;3.175,1
Mujeres;De 35 a 44 años;Española;2015T1;3.182,7
Mujeres;De 35 a 44 años;Española;2014T4;3.190,2
Mujeres;De 35 a 44 años;Española;2014T3;3.198,2
Mujeres;De 35 a 44 años;Española;2014T2;3.202,6
Mujeres;De 35 a 44 años;Española;2014T1;3.192
Mujeres;De 35 a 44 años;Española;2013T4;3.169,3
Mujeres;De 35 a 44 años;Española;2013T3;3.165,4
Mujeres;De 35 a 44 años;Española;2013T2;3.161,7
Mujeres;De 35 a 44 años;Española;2013T1;3.159,6
Mujeres;De 35 a 44 años;Española;2012T4;3.180,3
Mujeres;De 35 a 44 años;Española;2012T3;3.160,9
Mujeres;De 35 a 44 años;Española;2012T2;3.149,2
Mujeres;De 35 a 44 años;Española;2012T1;3.139,6
Mujeres;De 35 a 44 años;Española;2011T4;3.142,3
Mujeres;De 35 a 44 años;Española;2011T3;3.138,4
Mujeres;De 35 a 44 años;Española;2011T2;3.132,8
Mujeres;De 35 a 44 años;Española;2011T1;3.129,2
Mujeres;De 35 a 44 años;Española;2010T4;3.134,8
Mujeres;De 35 a 44 años;Española;2010T3;3.111,3
Mujeres;De 35 a 44 años;Española;2010T2;3.094,9
Mujeres;De 35 a 44 años;Española;2010T1;3.100,2
Mujeres;De 35 a 44 años;Española;2009T4;3.082,4
Mujeres;De 35 a 44 años;Española;2009T3;3.076,5
Mujeres;De 35 a 44 años;Española;2009T2;3.066,9
Mujeres;De 35 a 44 años;Española;2009T1;3.068,9
Mujeres;De 35 a 44 años;Española;2008T4;3.076,1
Mujeres;De 35 a 44 años;Española;2008T3;3.106,9
Mujeres;De 35 a 44 años;Española;2008T2;3.101,5
Mujeres;De 35 a 44 años;Española;2008T1;3.091,6
Mujeres;De 35 a 44 años;Española;2007T4;3.071,8
Mujeres;De 35 a 44 años;Española;2007T3;3.081,9
Mujeres;De 35 a 44 años;Española;2007T2;3.071,7
Mujeres;De 35 a 44 años;Española;2007T1;3.079,4
Mujeres;De 35 a 44 años;Española;2006T4;3.056,2
Mujeres;De 35 a 44 años;Española;2006T3;3.057,3
Mujeres;De 35 a 44 años;Española;2006T2;3.064,1
Mujeres;De 35 a 44 años;Española;2006T1;3.067,5
Mujeres;De 35 a 44 años;Española;2005T4;3.055,3
Mujeres;De 35 a 44 años;Española;2005T3;3.041,4
Mujeres;De 35 a 44 años;Española;2005T2;3.023,5
Mujeres;De 35 a 44 años;Española;2005T1;3.022,7
Mujeres;De 35 a 44 años;Española;2004T4;3.006,3
Mujeres;De 35 a 44 años;Española;2004T3;3.001,4
Mujeres;De 35 a 44 años;Española;2004T2;3.000,5
Mujeres;De 35 a 44 años;Española;2004T1;3.014,6
Mujeres;De 35 a 44 años;Española;2003T4;3.010,9
Mujeres;De 35 a 44 años;Española;2003T3;3.017,2
Mujeres;De 35 a 44 años;Española;2003T2;3.027,9
Mujeres;De 35 a 44 años;Española;2003T1;3.016,7
Mujeres;De 35 a 44 años;Española;2002T4;2.993,2
Mujeres;De 35 a 44 años;Española;2002T3;2.986,3
Mujeres;De 35 a 44 años;Española;2002T2;2.975,9
Mujeres;De 35 a 44 años;Española;2002T1;2.965,7
Mujeres;De 35 a 44 años;Doble nacionalidad;2025T4;219,7
Mujeres;De 35 a 44 años;Doble nacionalidad;2025T3;218,7
Mujeres;De 35 a 44 años;Doble nacionalidad;2025T2;203,4
Mujeres;De 35 a 44 años;Doble nacionalidad;2025T1;223,5
Mujeres;De 35 a 44 años;Doble nacionalidad;2024T4;230,1
Mujeres;De 35 a 44 años;Doble nacionalidad;2024T3;221
Mujeres;De 35 a 44 años;Doble nacionalidad;2024T2;217,4
Mujeres;De 35 a 44 años;Doble nacionalidad;2024T1;193,6
Mujeres;De 35 a 44 años;Doble nacionalidad;2023T4;198,4
Mujeres;De 35 a 44 años;Doble nacionalidad;2023T3;193
Mujeres;De 35 a 44 años;Doble nacionalidad;2023T2;194,9
Mujeres;De 35 a 44 años;Doble nacionalidad;2023T1;186,6
Mujeres;De 35 a 44 años;Doble nacionalidad;2022T4;165,5
Mujeres;De 35 a 44 años;Doble nacionalidad;2022T3;174,5
Mujeres;De 35 a 44 años;Doble nacionalidad;2022T2;163,4
Mujeres;De 35 a 44 años;Doble nacionalidad;2022T1;162,9
Mujeres;De 35 a 44 años;Doble nacionalidad;2021T4;171,9
Mujeres;De 35 a 44 años;Doble nacionalidad;2021T3;176,2
Mujeres;De 35 a 44 años;Doble nacionalidad;2021T2;172,5
Mujeres;De 35 a 44 años;Doble nacionalidad;2021T1;176,5
Mujeres;De 35 a 44 años;Doble nacionalidad;2020T4;179,9
Mujeres;De 35 a 44 años;Doble nacionalidad;2020T3;179,7
Mujeres;De 35 a 44 años;Doble nacionalidad;2020T2;167,7
Mujeres;De 35 a 44 años;Doble nacionalidad;2020T1;164,1
Mujeres;De 35 a 44 años;Doble nacionalidad;2019T4;159,7
Mujeres;De 35 a 44 años;Doble nacionalidad;2019T3;155,2
Mujeres;De 35 a 44 años;Doble nacionalidad;2019T2;163
Mujeres;De 35 a 44 años;Doble nacionalidad;2019T1;160
Mujeres;De 35 a 44 años;Doble nacionalidad;2018T4;164,4
Mujeres;De 35 a 44 años;Doble nacionalidad;2018T3;155,3
Mujeres;De 35 a 44 años;Doble nacionalidad;2018T2;153,4
Mujeres;De 35 a 44 años;Doble nacionalidad;2018T1;158,1
Mujeres;De 35 a 44 años;Doble nacionalidad;2017T4;148,2
Mujeres;De 35 a 44 años;Doble nacionalidad;2017T3;149,8
Mujeres;De 35 a 44 años;Doble nacionalidad;2017T2;143,6
Mujeres;De 35 a 44 años;Doble nacionalidad;2017T1;134,5
Mujeres;De 35 a 44 años;Doble nacionalidad;2016T4;144,6
Mujeres;De 35 a 44 años;Doble nacionalidad;2016T3;154,5
Mujeres;De 35 a 44 años;Doble nacionalidad;2016T2;153,2
Mujeres;De 35 a 44 años;Doble nacionalidad;2016T1;148,1
Mujeres;De 35 a 44 años;Doble nacionalidad;2015T4;146,6
Mujeres;De 35 a 44 años;Doble nacionalidad;2015T3;144
Mujeres;De 35 a 44 años;Doble nacionalidad;2015T2;121,3
Mujeres;De 35 a 44 años;Doble nacionalidad;2015T1;112,1
Mujeres;De 35 a 44 años;Doble nacionalidad;2014T4;107,6
Mujeres;De 35 a 44 años;Doble nacionalidad;2014T3;99,3
Mujeres;De 35 a 44 años;Doble nacionalidad;2014T2;100,4
Mujeres;De 35 a 44 años;Doble nacionalidad;2014T1;96,1
Mujeres;De 35 a 44 años;Doble nacionalidad;2013T4;99,1
Mujeres;De 35 a 44 años;Doble nacionalidad;2013T3;97,5
Mujeres;De 35 a 44 años;Doble nacionalidad;2013T2;99,2
Mujeres;De 35 a 44 años;Doble nacionalidad;2013T1;103,2
Mujeres;De 35 a 44 años;Doble nacionalidad;2012T4;97,5
Mujeres;De 35 a 44 años;Doble nacionalidad;2012T3;93,1
Mujeres;De 35 a 44 años;Doble nacionalidad;2012T2;90,3
Mujeres;De 35 a 44 años;Doble nacionalidad;2012T1;91,8
Mujeres;De 35 a 44 años;Doble nacionalidad;2011T4;98,8
Mujeres;De 35 a 44 años;Doble nacionalidad;2011T3;96,3
Mujeres;De 35 a 44 años;Doble nacionalidad;2011T2;91,9
Mujeres;De 35 a 44 años;Doble nacionalidad;2011T1;88,7
Mujeres;De 35 a 44 años;Doble nacionalidad;2010T4;80,4
Mujeres;De 35 a 44 años;Doble nacionalidad;2010T3;71,7
Mujeres;De 35 a 44 años;Doble nacionalidad;2010T2;64,9
Mujeres;De 35 a 44 años;Doble nacionalidad;2010T1;63
Mujeres;De 35 a 44 años;Doble nacionalidad;2009T4;69,8
Mujeres;De 35 a 44 años;Doble nacionalidad;2009T3;69,8
Mujeres;De 35 a 44 años;Doble nacionalidad;2009T2;70,1
Mujeres;De 35 a 44 años;Doble nacionalidad;2009T1;64,9
Mujeres;De 35 a 44 años;Doble nacionalidad;2008T4;58,9
Mujeres;De 35 a 44 años;Doble nacionalidad;2008T3;55,9
Mujeres;De 35 a 44 años;Doble nacionalidad;2008T2;51,7
Mujeres;De 35 a 44 años;Doble nacionalidad;2008T1;47
Mujeres;De 35 a 44 años;Doble nacionalidad;2007T4;47,5
Mujeres;De 35 a 44 años;Doble nacionalidad;2007T3;42,5
Mujeres;De 35 a 44 años;Doble nacionalidad;2007T2;44,2
Mujeres;De 35 a 44 años;Doble nacionalidad;2007T1;44,7
Mujeres;De 35 a 44 años;Doble nacionalidad;2006T4;43,8
Mujeres;De 35 a 44 años;Doble nacionalidad;2006T3;35,8
Mujeres;De 35 a 44 años;Doble nacionalidad;2006T2;37,1
Mujeres;De 35 a 44 años;Doble nacionalidad;2006T1;37,4
Mujeres;De 35 a 44 años;Doble nacionalidad;2005T4;30,5
Mujeres;De 35 a 44 años;Doble nacionalidad;2005T3;33,2
Mujeres;De 35 a 44 años;Doble nacionalidad;2005T2;25,7
Mujeres;De 35 a 44 años;Doble nacionalidad;2005T1;27,4
Mujeres;De 35 a 44 años;Doble nacionalidad;2004T4;31
Mujeres;De 35 a 44 años;Doble nacionalidad;2004T3;27,7
Mujeres;De 35 a 44 años;Doble nacionalidad;2004T2;26,6
Mujeres;De 35 a 44 años;Doble nacionalidad;2004T1;23,9
Mujeres;De 35 a 44 años;Doble nacionalidad;2003T4;22
Mujeres;De 35 a 44 años;Doble nacionalidad;2003T3;17,4
Mujeres;De 35 a 44 años;Doble nacionalidad;2003T2;16,6
Mujeres;De 35 a 44 años;Doble nacionalidad;2003T1;18,2
Mujeres;De 35 a 44 años;Doble nacionalidad;2002T4;17,8
Mujeres;De 35 a 44 años;Doble nacionalidad;2002T3;15,9
Mujeres;De 35 a 44 años;Doble nacionalidad;2002T2;19,6
Mujeres;De 35 a 44 años;Doble nacionalidad;2002T1;19,2
Mujeres;De 35 a 44 años;Extranjera: Total;2025T4;812,3
Mujeres;De 35 a 44 años;Extranjera: Total;2025T3;839,8
Mujeres;De 35 a 44 años;Extranjera: Total;2025T2;828,9
Mujeres;De 35 a 44 años;Extranjera: Total;2025T1;768,9
Mujeres;De 35 a 44 años;Extranjera: Total;2024T4;741,1
Mujeres;De 35 a 44 años;Extranjera: Total;2024T3;733,9
Mujeres;De 35 a 44 años;Extranjera: Total;2024T2;750,2
Mujeres;De 35 a 44 años;Extranjera: Total;2024T1;736,5
Mujeres;De 35 a 44 años;Extranjera: Total;2023T4;740,6
Mujeres;De 35 a 44 años;Extranjera: Total;2023T3;769,2
Mujeres;De 35 a 44 años;Extranjera: Total;2023T2;731,9
Mujeres;De 35 a 44 años;Extranjera: Total;2023T1;715,5
Mujeres;De 35 a 44 años;Extranjera: Total;2022T4;697,5
Mujeres;De 35 a 44 años;Extranjera: Total;2022T3;695,3
Mujeres;De 35 a 44 años;Extranjera: Total;2022T2;697
Mujeres;De 35 a 44 años;Extranjera: Total;2022T1;685,6
Mujeres;De 35 a 44 años;Extranjera: Total;2021T4;632,7
Mujeres;De 35 a 44 años;Extranjera: Total;2021T3;606,6
Mujeres;De 35 a 44 años;Extranjera: Total;2021T2;616,5
Mujeres;De 35 a 44 años;Extranjera: Total;2021T1;631,9
Mujeres;De 35 a 44 años;Extranjera: Total;2020T4;663
Mujeres;De 35 a 44 años;Extranjera: Total;2020T3;646,3
Mujeres;De 35 a 44 años;Extranjera: Total;2020T2;664,1
Mujeres;De 35 a 44 años;Extranjera: Total;2020T1;652,5
Mujeres;De 35 a 44 años;Extranjera: Total;2019T4;655,2
Mujeres;De 35 a 44 años;Extranjera: Total;2019T3;648,3
Mujeres;De 35 a 44 años;Extranjera: Total;2019T2;638,3
Mujeres;De 35 a 44 años;Extranjera: Total;2019T1;637,2
Mujeres;De 35 a 44 años;Extranjera: Total;2018T4;636,9
Mujeres;De 35 a 44 años;Extranjera: Total;2018T3;626,5
Mujeres;De 35 a 44 años;Extranjera: Total;2018T2;591,7
Mujeres;De 35 a 44 años;Extranjera: Total;2018T1;581,3
Mujeres;De 35 a 44 años;Extranjera: Total;2017T4;603,4
Mujeres;De 35 a 44 años;Extranjera: Total;2017T3;596
Mujeres;De 35 a 44 años;Extranjera: Total;2017T2;596,3
Mujeres;De 35 a 44 años;Extranjera: Total;2017T1;568,2
Mujeres;De 35 a 44 años;Extranjera: Total;2016T4;556,3
Mujeres;De 35 a 44 años;Extranjera: Total;2016T3;533
Mujeres;De 35 a 44 años;Extranjera: Total;2016T2;534,5
Mujeres;De 35 a 44 años;Extranjera: Total;2016T1;561,5
Mujeres;De 35 a 44 años;Extranjera: Total;2015T4;549
Mujeres;De 35 a 44 años;Extranjera: Total;2015T3;552,5
Mujeres;De 35 a 44 años;Extranjera: Total;2015T2;532,8
Mujeres;De 35 a 44 años;Extranjera: Total;2015T1;541,7
Mujeres;De 35 a 44 años;Extranjera: Total;2014T4;543,3
Mujeres;De 35 a 44 años;Extranjera: Total;2014T3;545,4
Mujeres;De 35 a 44 años;Extranjera: Total;2014T2;542,4
Mujeres;De 35 a 44 años;Extranjera: Total;2014T1;555,2
Mujeres;De 35 a 44 años;Extranjera: Total;2013T4;581
Mujeres;De 35 a 44 años;Extranjera: Total;2013T3;590,5
Mujeres;De 35 a 44 años;Extranjera: Total;2013T2;598,4
Mujeres;De 35 a 44 años;Extranjera: Total;2013T1;598
Mujeres;De 35 a 44 años;Extranjera: Total;2012T4;584
Mujeres;De 35 a 44 años;Extranjera: Total;2012T3;607,2
Mujeres;De 35 a 44 años;Extranjera: Total;2012T2;620,4
Mujeres;De 35 a 44 años;Extranjera: Total;2012T1;626,4
Mujeres;De 35 a 44 años;Extranjera: Total;2011T4;611,4
Mujeres;De 35 a 44 años;Extranjera: Total;2011T3;606,8
Mujeres;De 35 a 44 años;Extranjera: Total;2011T2;605,5
Mujeres;De 35 a 44 años;Extranjera: Total;2011T1;601
Mujeres;De 35 a 44 años;Extranjera: Total;2010T4;593,7
Mujeres;De 35 a 44 años;Extranjera: Total;2010T3;615,1
Mujeres;De 35 a 44 años;Extranjera: Total;2010T2;627,5
Mujeres;De 35 a 44 años;Extranjera: Total;2010T1;613,3
Mujeres;De 35 a 44 años;Extranjera: Total;2009T4;614,9
Mujeres;De 35 a 44 años;Extranjera: Total;2009T3;611,2
Mujeres;De 35 a 44 años;Extranjera: Total;2009T2;610,8
Mujeres;De 35 a 44 años;Extranjera: Total;2009T1;603,4
Mujeres;De 35 a 44 años;Extranjera: Total;2008T4;589,8
Mujeres;De 35 a 44 años;Extranjera: Total;2008T3;546
Mujeres;De 35 a 44 años;Extranjera: Total;2008T2;538,6
Mujeres;De 35 a 44 años;Extranjera: Total;2008T1;535,6
Mujeres;De 35 a 44 años;Extranjera: Total;2007T4;535,8
Mujeres;De 35 a 44 años;Extranjera: Total;2007T3;506,7
Mujeres;De 35 a 44 años;Extranjera: Total;2007T2;491,6
Mujeres;De 35 a 44 años;Extranjera: Total;2007T1;459,8
Mujeres;De 35 a 44 años;Extranjera: Total;2006T4;459,2
Mujeres;De 35 a 44 años;Extranjera: Total;2006T3;442,6
Mujeres;De 35 a 44 años;Extranjera: Total;2006T2;412,8
Mujeres;De 35 a 44 años;Extranjera: Total;2006T1;389,1
Mujeres;De 35 a 44 años;Extranjera: Total;2005T4;390,7
Mujeres;De 35 a 44 años;Extranjera: Total;2005T3;384,2
Mujeres;De 35 a 44 años;Extranjera: Total;2005T2;393
Mujeres;De 35 a 44 años;Extranjera: Total;2005T1;372,8
Mujeres;De 35 a 44 años;Extranjera: Total;2004T4;364,6
Mujeres;De 35 a 44 años;Extranjera: Total;2004T3;350,9
Mujeres;De 35 a 44 años;Extranjera: Total;2004T2;334,4
Mujeres;De 35 a 44 años;Extranjera: Total;2004T1;305,6
Mujeres;De 35 a 44 años;Extranjera: Total;2003T4;294,2
Mujeres;De 35 a 44 años;Extranjera: Total;2003T3;272,6
Mujeres;De 35 a 44 años;Extranjera: Total;2003T2;243,4
Mujeres;De 35 a 44 años;Extranjera: Total;2003T1;233,2
Mujeres;De 35 a 44 años;Extranjera: Total;2002T4;236,5
Mujeres;De 35 a 44 años;Extranjera: Total;2002T3;222,4
Mujeres;De 35 a 44 años;Extranjera: Total;2002T2;207,3
Mujeres;De 35 a 44 años;Extranjera: Total;2002T1;195,5
Mujeres;De 35 a 44 años;Extranjera: Unión Europea;2025T4;196,3
Mujeres;De 35 a 44 años;Extranjera: Unión Europea;2025T3;195,3
Mujeres;De 35 a 44 años;Extranjera: Unión Europea;2025T2;194,7
Mujeres;De 35 a 44 años;Extranjera: Unión Europea;2025T1;173,4
Mujeres;De 35 a 44 años;Extranjera: Unión Europea;2024T4;162,1
Mujeres;De 35 a 44 años;Extranjera: Unión Europea;2024T3;180,8
Mujeres;De 35 a 44 años;Extranjera: Unión Europea;2024T2;176
Mujeres;De 35 a 44 años;Extranjera: Unión Europea;2024T1;178,2
Mujeres;De 35 a 44 años;Extranjera: Unión Europea;2023T4;174,1
Mujeres;De 35 a 44 años;Extranjera: Unión Europea;2023T3;185,6
Mujeres;De 35 a 44 años;Extranjera: Unión Europea;2023T2;194,7
Mujeres;De 35 a 44 años;Extranjera: Unión Europea;2023T1;199,4
Mujeres;De 35 a 44 años;Extranjera: Unión Europea;2022T4;182,4
Mujeres;De 35 a 44 años;Extranjera: Unión Europea;2022T3;177,9
Mujeres;De 35 a 44 años;Extranjera: Unión Europea;2022T2;180,1
Mujeres;De 35 a 44 años;Extranjera: Unión Europea;2022T1;183,1
Mujeres;De 35 a 44 años;Extranjera: Unión Europea;2021T4;178,9
Mujeres;De 35 a 44 años;Extranjera: Unión Europea;2021T3;168,6
Mujeres;De 35 a 44 años;Extranjera: Unión Europea;2021T2;174,4
Mujeres;De 35 a 44 años;Extranjera: Unión Europea;2021T1;175,1
Mujeres;De 35 a 44 años;Extranjera: Unión Europea;2020T4;196,3
Mujeres;De 35 a 44 años;Extranjera: Unión Europea;2020T3;197,1
Mujeres;De 35 a 44 años;Extranjera: Unión Europea;2020T2;202,5
Mujeres;De 35 a 44 años;Extranjera: Unión Europea;2020T1;222
Mujeres;De 35 a 44 años;Extranjera: Unión Europea;2019T4;235,7
Mujeres;De 35 a 44 años;Extranjera: Unión Europea;2019T3;225,7
Mujeres;De 35 a 44 años;Extranjera: Unión Europea;2019T2;218,9
Mujeres;De 35 a 44 años;Extranjera: Unión Europea;2019T1;222
Mujeres;De 35 a 44 años;Extranjera: Unión Europea;2018T4;203,9
Mujeres;De 35 a 44 años;Extranjera: Unión Europea;2018T3;199,5
Mujeres;De 35 a 44 años;Extranjera: Unión Europea;2018T2;195,7
Mujeres;De 35 a 44 años;Extranjera: Unión Europea;2018T1;197,9
Mujeres;De 35 a 44 años;Extranjera: Unión Europea;2017T4;205
Mujeres;De 35 a 44 años;Extranjera: Unión Europea;2017T3;205,1
Mujeres;De 35 a 44 años;Extranjera: Unión Europea;2017T2;206
Mujeres;De 35 a 44 años;Extranjera: Unión Europea;2017T1;191
Mujeres;De 35 a 44 años;Extranjera: Unión Europea;2016T4;191,1
Mujeres;De 35 a 44 años;Extranjera: Unión Europea;2016T3;186,9
Mujeres;De 35 a 44 años;Extranjera: Unión Europea;2016T2;184,8
Mujeres;De 35 a 44 años;Extranjera: Unión Europea;2016T1;199,9
Mujeres;De 35 a 44 años;Extranjera: Unión Europea;2015T4;190,7
Mujeres;De 35 a 44 años;Extranjera: Unión Europea;2015T3;187,4
Mujeres;De 35 a 44 años;Extranjera: Unión Europea;2015T2;182,3
Mujeres;De 35 a 44 años;Extranjera: Unión Europea;2015T1;185,6
Mujeres;De 35 a 44 años;Extranjera: Unión Europea;2014T4;200,9
Mujeres;De 35 a 44 años;Extranjera: Unión Europea;2014T3;190,8
Mujeres;De 35 a 44 años;Extranjera: Unión Europea;2014T2;184,6
Mujeres;De 35 a 44 años;Extranjera: Unión Europea;2014T1;185,7
Mujeres;De 35 a 44 años;Extranjera: Unión Europea;2013T4;194,4
Mujeres;De 35 a 44 años;Extranjera: Unión Europea;2013T3;199,4
Mujeres;De 35 a 44 años;Extranjera: Unión Europea;2013T2;188,1
Mujeres;De 35 a 44 años;Extranjera: Unión Europea;2013T1;190,9
Mujeres;De 35 a 44 años;Extranjera: Unión Europea;2012T4;187,9
Mujeres;De 35 a 44 años;Extranjera: Unión Europea;2012T3;211,4
Mujeres;De 35 a 44 años;Extranjera: Unión Europea;2012T2;208,7
Mujeres;De 35 a 44 años;Extranjera: Unión Europea;2012T1;193
Mujeres;De 35 a 44 años;Extranjera: Unión Europea;2011T4;185,9
Mujeres;De 35 a 44 años;Extranjera: Unión Europea;2011T3;178,6
Mujeres;De 35 a 44 años;Extranjera: Unión Europea;2011T2;173,7
Mujeres;De 35 a 44 años;Extranjera: Unión Europea;2011T1;171,6
Mujeres;De 35 a 44 años;Extranjera: Unión Europea;2010T4;165,3
Mujeres;De 35 a 44 años;Extranjera: Unión Europea;2010T3;174,6
Mujeres;De 35 a 44 años;Extranjera: Unión Europea;2010T2;193,7
Mujeres;De 35 a 44 años;Extranjera: Unión Europea;2010T1;183,4
Mujeres;De 35 a 44 años;Extranjera: Unión Europea;2009T4;178
Mujeres;De 35 a 44 años;Extranjera: Unión Europea;2009T3;178,8
Mujeres;De 35 a 44 años;Extranjera: Unión Europea;2009T2;184,2
Mujeres;De 35 a 44 años;Extranjera: Unión Europea;2009T1;180,8
Mujeres;De 35 a 44 años;Extranjera: Unión Europea;2008T4;186,4
Mujeres;De 35 a 44 años;Extranjera: Unión Europea;2008T3;157,7
Mujeres;De 35 a 44 años;Extranjera: Unión Europea;2008T2;168,1
Mujeres;De 35 a 44 años;Extranjera: Unión Europea;2008T1;156,2
Mujeres;De 35 a 44 años;Extranjera: Unión Europea;2007T4;156,8
Mujeres;De 35 a 44 años;Extranjera: Unión Europea;2007T3;147,2
Mujeres;De 35 a 44 años;Extranjera: Unión Europea;2007T2;140
Mujeres;De 35 a 44 años;Extranjera: Unión Europea;2007T1;130,8
Mujeres;De 35 a 44 años;Extranjera: Unión Europea;2006T4;62,8
Mujeres;De 35 a 44 años;Extranjera: Unión Europea;2006T3;59,4
Mujeres;De 35 a 44 años;Extranjera: Unión Europea;2006T2;61
Mujeres;De 35 a 44 años;Extranjera: Unión Europea;2006T1;62,3
Mujeres;De 35 a 44 años;Extranjera: Unión Europea;2005T4;58,3
Mujeres;De 35 a 44 años;Extranjera: Unión Europea;2005T3;65,7
Mujeres;De 35 a 44 años;Extranjera: Unión Europea;2005T2;66,8
Mujeres;De 35 a 44 años;Extranjera: Unión Europea;2005T1;56,4
Mujeres;De 35 a 44 años;Extranjera: Unión Europea;2004T4;56
Mujeres;De 35 a 44 años;Extranjera: Unión Europea;2004T3;58,4
Mujeres;De 35 a 44 años;Extranjera: Unión Europea;2004T2;70,6
Mujeres;De 35 a 44 años;Extranjera: Unión Europea;2004T1;57,6
Mujeres;De 35 a 44 años;Extranjera: Unión Europea;2003T4;51,6
Mujeres;De 35 a 44 años;Extranjera: Unión Europea;2003T3;44,6
Mujeres;De 35 a 44 años;Extranjera: Unión Europea;2003T2;38,8
Mujeres;De 35 a 44 años;Extranjera: Unión Europea;2003T1;37,4
Mujeres;De 35 a 44 años;Extranjera: Unión Europea;2002T4;45,8
Mujeres;De 35 a 44 años;Extranjera: Unión Europea;2002T3;45
Mujeres;De 35 a 44 años;Extranjera: Unión Europea;2002T2;42
Mujeres;De 35 a 44 años;Extranjera: Unión Europea;2002T1;39,2
Mujeres;De 35 a 44 años;Extranjera: Resto de Europa;2025T4;65,1
Mujeres;De 35 a 44 años;Extranjera: Resto de Europa;2025T3;57,1
Mujeres;De 35 a 44 años;Extranjera: Resto de Europa;2025T2;60,8
Mujeres;De 35 a 44 años;Extranjera: Resto de Europa;2025T1;62,7
Mujeres;De 35 a 44 años;Extranjera: Resto de Europa;2024T4;61
Mujeres;De 35 a 44 años;Extranjera: Resto de Europa;2024T3;52,9
Mujeres;De 35 a 44 años;Extranjera: Resto de Europa;2024T2;59,6
Mujeres;De 35 a 44 años;Extranjera: Resto de Europa;2024T1;59,7
