fecha,tasa_paro_total,ratio_asalariados,share_empleo_publico,tasa_autoempleo,share_labores_hogar,share_estudiantes,brecha_genero_empleo,dummy_2020Q2
2019-01-01,14.695097107157409,-0.05520366833319201,0.19199661912259103,0.062435129399556644,-1.0008200141431587,1.2681812044835379,0.3409923041161669,0
2019-04-01,14.024440537431357,-0.08868318938566233,0.09216477989372862,0.08492857994906444,-0.3360313432592221,0.49994756867833345,0.1776583962807834,0
2019-07-01,13.921961825481729,0.25334197460446717,-0.3746138026686836,-0.2582729151113039,-0.23793677756555454,-0.304873232435817,-0.13528177403868824,0
2019-10-01,13.782665768519957,0.21747250317368128,0.11575696463295415,-0.2087723994142614,0.7153423884668513,-1.1906649730219492,-0.19989794757734813,0
2020-01-01,14.407918484146071,-0.11083028211946555,0.04786206696604367,0.09996605818756166,-0.8024770050948788,1.6265600912165397,-0.5303801800553956,0
2020-04-01,15.32636790563908,-0.228841089672855,0.20950921940313094,0.21499102733610087,0.4594694503997694,-0.3090594820947423,-0.5175977937668126,1
2020-07-01,16.25734722573996,-0.6961734608980805,0.8338624481696222,0.7180888969883998,2.237062397327044,-0.4010986257268918,-0.43053269876267564,1
2020-10-01,16.1280951782207,0.5517740753026743,0.06482819224352454,-0.5449683084217334,-1.4054350256662893,-0.46741780586688364,-0.3746175649743506,0
2021-01-01,16.14137707090211,-0.03675913507119333,0.06652921985696025,0.011164431790856355,-1.068191137513761,1.5221363483291945,-0.41181325259397816,0
2021-04-01,15.39062332367772,-0.1818839310165572,0.04620262333601488,0.11765509081706682,-0.5997506968131106,0.9159679601606747,-0.06055182333262188,0
2021-07-01,14.710636510583056,0.04918134611489222,-0.22395962465825647,0.00796563407932993,-0.6604129552765272,-0.49108708600707374,-0.037003661937268006,0
2021-10-01,13.44248297649796,0.5308590609066499,-0.08480485802054005,-0.5351389899583019,0.47819831152326486,-0.8834401076990694,-0.44199365465100016,0
