Sexo;Grupos de edad (4);Relación con la actividad económica;Periodo;Total
Varones;De 55 y más años;Población de 16 y más años;1978TII;3.186,9
Varones;De 55 y más años;Población de 16 y más años;1978TI;3.165,8
Varones;De 55 y más años;Población de 16 y más años;1977TIV;3.149,2
Varones;De 55 y más años;Población de 16 y más años;1977TIII;3.133,1
Varones;De 55 y más años;Población de 16 y más años;1977TII;3.115,3
Varones;De 55 y más años;Población de 16 y más años;1977TI;3.095,5
Varones;De 55 y más años;Población de 16 y más años;1976TIV;3.078,5
Varones;De 55 y más años;Población de 16 y más años;1976TIII;3.066,8
Varones;De 55 y más años;Activos;1995TIV;1.163,1
Varones;De 55 y más años;Activos;1995TIII;1.149,0
Varones;De 55 y más años;Activos;1995TII;1.155,0
Varones;De 55 y más años;Activos;1995TI;1.171,9
Varones;De 55 y más años;Activos;1994TIV;1.179,1
Varones;De 55 y más años;Activos;1994TIII;1.188,9
Varones;De 55 y más años;Activos;1994TII;1.216,6
Varones;De 55 y más años;Activos;1994TI;1.224,4
Varones;De 55 y más años;Activos;1993TIV;1.248,2
Varones;De 55 y más años;Activos;1993TIII;1.278,4
Varones;De 55 y más años;Activos;1993TII;1.284,8
Varones;De 55 y más años;Activos;1993TI;1.286,9
Varones;De 55 y más años;Activos;1992TIV;1.308,3
Varones;De 55 y más años;Activos;1992TIII;1.336,4
Varones;De 55 y más años;Activos;1992TII;1.337,5
Varones;De 55 y más años;Activos;1992TI;1.331,6
Varones;De 55 y más años;Activos;1991TIV;1.369,5
Varones;De 55 y más años;Activos;1991TIII;1.358,5
Varones;De 55 y más años;Activos;1991TII;1.367,8
Varones;De 55 y más años;Activos;1991TI;1.367,9
Varones;De 55 y más años;Activos;1990TIV;1.381,9
Varones;De 55 y más años;Activos;1990TIII;1.372,5
Varones;De 55 y más años;Activos;1990TII;1.378,0
Varones;De 55 y más años;Activos;1990TI;1.400,8
Varones;De 55 y más años;Activos;1989TIV;1.405,0
Varones;De 55 y más años;Activos;1989TIII;1.400,8
Varones;De 55 y más años;Activos;1989TII;1.394,1
Varones;De 55 y más años;Activos;1989TI;1.375,3
Varones;De 55 y más años;Activos;1988TIV;1.371,5
Varones;De 55 y más años;Activos;1988TIII;1.359,6
Varones;De 55 y más años;Activos;1988TII;1.350,8
Varones;De 55 y más años;Activos;1988TI;1.354,9
Varones;De 55 y más años;Activos;1987TIV;1.362,2
Varones;De 55 y más años;Activos;1987TIII;1.376,3
Varones;De 55 y más años;Activos;1987TII;1.372,0
Varones;De 55 y más años;Activos;1987TI;1.407,8
Varones;De 55 y más años;Activos;1986TIV;1.416,5
Varones;De 55 y más años;Activos;1986TIII;1.409,8
Varones;De 55 y más años;Activos;1986TII;1.410,2
Varones;De 55 y más años;Activos;1986TI;1.408,6
Varones;De 55 y más años;Activos;1985TIV;1.412,8
Varones;De 55 y más años;Activos;1985TIII;1.418,9
Varones;De 55 y más años;Activos;1985TII;1.423,0
Varones;De 55 y más años;Activos;1985TI;1.415,7
Varones;De 55 y más años;Activos;1984TIV;1.435,0
Varones;De 55 y más años;Activos;1984TIII;1.434,5
Varones;De 55 y más años;Activos;1984TII;1.434,0
Varones;De 55 y más años;Activos;1984TI;1.434,7
Varones;De 55 y más años;Activos;1983TIV;1.459,5
Varones;De 55 y más años;Activos;1983TIII;1.458,1
Varones;De 55 y más años;Activos;1983TII;1.447,0
Varones;De 55 y más años;Activos;1983TI;1.442,0
Varones;De 55 y más años;Activos;1982TIV;1.458,1
Varones;De 55 y más años;Activos;1982TIII;1.456,2
Varones;De 55 y más años;Activos;1982TII;1.456,4
Varones;De 55 y más años;Activos;1982TI;1.469,2
Varones;De 55 y más años;Activos;1981TIV;1.471,5
Varones;De 55 y más años;Activos;1981TIII;1.479,2
Varones;De 55 y más años;Activos;1981TII;1.477,1
Varones;De 55 y más años;Activos;1981TI;1.470,8
Varones;De 55 y más años;Activos;1980TIV;1.482,0
Varones;De 55 y más años;Activos;1980TIII;1.483,2
Varones;De 55 y más años;Activos;1980TII;1.470,3
Varones;De 55 y más años;Activos;1980TI;1.461,6
Varones;De 55 y más años;Activos;1979TIV;1.475,0
Varones;De 55 y más años;Activos;1979TIII;1.481,7
Varones;De 55 y más años;Activos;1979TII;1.486,4
Varones;De 55 y más años;Activos;1979TI;1.483,8
Varones;De 55 y más años;Activos;1978TIV;1.492,7
Varones;De 55 y más años;Activos;1978TIII;1.499,9
Varones;De 55 y más años;Activos;1978TII;1.498,3
Varones;De 55 y más años;Activos;1978TI;1.495,3
Varones;De 55 y más años;Activos;1977TIV;1.504,3
Varones;De 55 y más años;Activos;1977TIII;1.511,7
Varones;De 55 y más años;Activos;1977TII;1.514,2
Varones;De 55 y más años;Activos;1977TI;1.505,5
Varones;De 55 y más años;Activos;1976TIV;1.522,8
Varones;De 55 y más años;Activos;1976TIII;1.539,1
Varones;De 55 y más años;Ocupados;1995TIV;1.030,6
Varones;De 55 y más años;Ocupados;1995TIII;1.016,0
Varones;De 55 y más años;Ocupados;1995TII;1.015,1
Varones;De 55 y más años;Ocupados;1995TI;1.026,5
Varones;De 55 y más años;Ocupados;1994TIV;1.028,5
Varones;De 55 y más años;Ocupados;1994TIII;1.040,8
Varones;De 55 y más años;Ocupados;1994TII;1.055,9
Varones;De 55 y más años;Ocupados;1994TI;1.078,2
Varones;De 55 y más años;Ocupados;1993TIV;1.095,4
Varones;De 55 y más años;Ocupados;1993TIII;1.116,3
Varones;De 55 y más años;Ocupados;1993TII;1.141,4
Varones;De 55 y más años;Ocupados;1993TI;1.147,9
Varones;De 55 y más años;Ocupados;1992TIV;1.175,9
Varones;De 55 y más años;Ocupados;1992TIII;1.206,3
Varones;De 55 y más años;Ocupados;1992TII;1.217,7
Varones;De 55 y más años;Ocupados;1992TI;1.220,7
Varones;De 55 y más años;Ocupados;1991TIV;1.244,8
Varones;De 55 y más años;Ocupados;1991TIII;1.241,4
Varones;De 55 y más años;Ocupados;1991TII;1.257,1
Varones;De 55 y más años;Ocupados;1991TI;1.259,1
Varones;De 55 y más años;Ocupados;1990TIV;1.273,8
Varones;De 55 y más años;Ocupados;1990TIII;1.266,2
Varones;De 55 y más años;Ocupados;1990TII;1.267,9
Varones;De 55 y más años;Ocupados;1990TI;1.289,6
Varones;De 55 y más años;Ocupados;1989TIV;1.281,4
Varones;De 55 y más años;Ocupados;1989TIII;1.280,7
Varones;De 55 y más años;Ocupados;1989TII;1.262,2
Varones;De 55 y más años;Ocupados;1989TI;1.251,7
Varones;De 55 y más años;Ocupados;1988TIV;1.250,6
Varones;De 55 y más años;Ocupados;1988TIII;1.237,3
Varones;De 55 y más años;Ocupados;1988TII;1.226,0
Varones;De 55 y más años;Ocupados;1988TI;1.231,3
Varones;De 55 y más años;Ocupados;1987TIV;1.235,6
Varones;De 55 y más años;Ocupados;1987TIII;1.240,3
Varones;De 55 y más años;Ocupados;1987TII;1.236,0
Varones;De 55 y más años;Ocupados;1987TI;1.233,0
Varones;De 55 y más años;Ocupados;1986TIV;1.249,4
Varones;De 55 y más años;Ocupados;1986TIII;1.230,3
Varones;De 55 y más años;Ocupados;1986TII;1.238,8
Varones;De 55 y más años;Ocupados;1986TI;1.239,0
Varones;De 55 y más años;Ocupados;1985TIV;1.257,0
Varones;De 55 y más años;Ocupados;1985TIII;1.262,5
Varones;De 55 y más años;Ocupados;1985TII;1.256,1
Varones;De 55 y más años;Ocupados;1985TI;1.254,3
Varones;De 55 y más años;Ocupados;1984TIV;1.268,7
Varones;De 55 y más años;Ocupados;1984TIII;1.278,2
Varones;De 55 y más años;Ocupados;1984TII;1.286,7
Varones;De 55 y más años;Ocupados;1984TI;1.294,4
Varones;De 55 y más años;Ocupados;1983TIV;1.335,2
Varones;De 55 y más años;Ocupados;1983TIII;1.343,8
Varones;De 55 y más años;Ocupados;1983TII;1.343,1
Varones;De 55 y más años;Ocupados;1983TI;1.325,8
Varones;De 55 y más años;Ocupados;1982TIV;1.343,3
Varones;De 55 y más años;Ocupados;1982TIII;1.350,5
Varones;De 55 y más años;Ocupados;1982TII;1.347,8
Varones;De 55 y más años;Ocupados;1982TI;1.364,0
Varones;De 55 y más años;Ocupados;1981TIV;1.370,4
Varones;De 55 y más años;Ocupados;1981TIII;1.382,8
Varones;De 55 y más años;Ocupados;1981TII;1.376,1
Varones;De 55 y más años;Ocupados;1981TI;1.380,5
Varones;De 55 y más años;Ocupados;1980TIV;1.402,7
Varones;De 55 y más años;Ocupados;1980TIII;1.405,0
Varones;De 55 y más años;Ocupados;1980TII;1.389,2
Varones;De 55 y más años;Ocupados;1980TI;1.385,4
Varones;De 55 y más años;Ocupados;1979TIV;1.407,3
Varones;De 55 y más años;Ocupados;1979TIII;1.419,1
Varones;De 55 y más años;Ocupados;1979TII;1.422,0
Varones;De 55 y más años;Ocupados;1979TI;1.424,7
Varones;De 55 y más años;Ocupados;1978TIV;1.440,1
Varones;De 55 y más años;Ocupados;1978TIII;1.446,8
Varones;De 55 y más años;Ocupados;1978TII;1.445,1
Varones;De 55 y más años;Ocupados;1978TI;1.444,4
Varones;De 55 y más años;Ocupados;1977TIV;1.456,9
Varones;De 55 y más años;Ocupados;1977TIII;1.466,0
Varones;De 55 y más años;Ocupados;1977TII;1.471,0
Varones;De 55 y más años;Ocupados;1977TI;1.465,2
Varones;De 55 y más años;Ocupados;1976TIV;1.485,6
Varones;De 55 y más años;Ocupados;1976TIII;1.500,7
Varones;De 55 y más años;Parados;1995TIV;132,4
Varones;De 55 y más años;Parados;1995TIII;132,9
Varones;De 55 y más años;Parados;1995TII;139,9
Varones;De 55 y más años;Parados;1995TI;145,4
Varones;De 55 y más años;Parados;1994TIV;150,7
Varones;De 55 y más años;Parados;1994TIII;148,1
Varones;De 55 y más años;Parados;1994TII;160,7
Varones;De 55 y más años;Parados;1994TI;146,2
Varones;De 55 y más años;Parados;1993TIV;152,8
Varones;De 55 y más años;Parados;1993TIII;162,1
Varones;De 55 y más años;Parados;1993TII;143,4
Varones;De 55 y más años;Parados;1993TI;139,0
Varones;De 55 y más años;Parados;1992TIV;132,4
Varones;De 55 y más años;Parados;1992TIII;130,1
Varones;De 55 y más años;Parados;1992TII;119,8
Varones;De 55 y más años;Parados;1992TI;110,9
Varones;De 55 y más años;Parados;1991TIV;124,8
Varones;De 55 y más años;Parados;1991TIII;117,1
Varones;De 55 y más años;Parados;1991TII;110,7
Varones;De 55 y más años;Parados;1991TI;108,8
Varones;De 55 y más años;Parados;1990TIV;108,0
Varones;De 55 y más años;Parados;1990TIII;106,3
Varones;De 55 y más años;Parados;1990TII;110,0
Varones;De 55 y más años;Parados;1990TI;111,2
Varones;De 55 y más años;Parados;1989TIV;123,6
Varones;De 55 y más años;Parados;1989TIII;120,1
Varones;De 55 y más años;Parados;1989TII;131,9
Varones;De 55 y más años;Parados;1989TI;123,6
Varones;De 55 y más años;Parados;1988TIV;120,9
Varones;De 55 y más años;Parados;1988TIII;122,3
Varones;De 55 y más años;Parados;1988TII;124,8
Varones;De 55 y más años;Parados;1988TI;123,6
Varones;De 55 y más años;Parados;1987TIV;126,6
Varones;De 55 y más años;Parados;1987TIII;136,0
Varones;De 55 y más años;Parados;1987TII;136,1
Varones;De 55 y más años;Parados;1987TI;174,8
Varones;De 55 y más años;Parados;1986TIV;167,1
Varones;De 55 y más años;Parados;1986TIII;179,5
Varones;De 55 y más años;Parados;1986TII;171,4
Varones;De 55 y más años;Parados;1986TI;169,6
Varones;De 55 y más años;Parados;1985TIV;155,8
Varones;De 55 y más años;Parados;1985TIII;156,4
Varones;De 55 y más años;Parados;1985TII;166,9
Varones;De 55 y más años;Parados;1985TI;161,5
Varones;De 55 y más años;Parados;1984TIV;166,3
Varones;De 55 y más años;Parados;1984TIII;156,3
Varones;De 55 y más años;Parados;1984TII;147,4
Varones;De 55 y más años;Parados;1984TI;140,3
Varones;De 55 y más años;Parados;1983TIV;124,3
Varones;De 55 y más años;Parados;1983TIII;114,3
Varones;De 55 y más años;Parados;1983TII;103,9
Varones;De 55 y más años;Parados;1983TI;116,2
Varones;De 55 y más años;Parados;1982TIV;114,8
Varones;De 55 y más años;Parados;1982TIII;105,7
Varones;De 55 y más años;Parados;1982TII;108,7
Varones;De 55 y más años;Parados;1982TI;105,2
Varones;De 55 y más años;Parados;1981TIV;101,1
Varones;De 55 y más años;Parados;1981TIII;96,4
Varones;De 55 y más años;Parados;1981TII;101,0
Varones;De 55 y más años;Parados;1981TI;90,2
Varones;De 55 y más años;Parados;1980TIV;79,3
Varones;De 55 y más años;Parados;1980TIII;78,2
Varones;De 55 y más años;Parados;1980TII;81,1
Varones;De 55 y más años;Parados;1980TI;76,2
Varones;De 55 y más años;Parados;1979TIV;67,7
Varones;De 55 y más años;Parados;1979TIII;62,6
Varones;De 55 y más años;Parados;1979TII;64,4
Varones;De 55 y más años;Parados;1979TI;59,1
Varones;De 55 y más años;Parados;1978TIV;52,5
Varones;De 55 y más años;Parados;1978TIII;53,1
Varones;De 55 y más años;Parados;1978TII;53,1
Varones;De 55 y más años;Parados;1978TI;50,9
Varones;De 55 y más años;Parados;1977TIV;47,3
Varones;De 55 y más años;Parados;1977TIII;45,8
Varones;De 55 y más años;Parados;1977TII;43,2
Varones;De 55 y más años;Parados;1977TI;40,3
Varones;De 55 y más años;Parados;1976TIV;37,1
Varones;De 55 y más años;Parados;1976TIII;38,4
Varones;De 55 y más años;Parados que buscan primer empleo;1995TIV;0,0
Varones;De 55 y más años;Parados que buscan primer empleo;1995TIII;0,1
Varones;De 55 y más años;Parados que buscan primer empleo;1995TII;0,0
Varones;De 55 y más años;Parados que buscan primer empleo;1995TI;0,2
Varones;De 55 y más años;Parados que buscan primer empleo;1994TIV;0,0
Varones;De 55 y más años;Parados que buscan primer empleo;1994TIII;0,0
Varones;De 55 y más años;Parados que buscan primer empleo;1994TII;0,0
Varones;De 55 y más años;Parados que buscan primer empleo;1994TI;0,1
Varones;De 55 y más años;Parados que buscan primer empleo;1993TIV;0,1
Varones;De 55 y más años;Parados que buscan primer empleo;1993TIII;0,0
Varones;De 55 y más años;Parados que buscan primer empleo;1993TII;0,0
Varones;De 55 y más años;Parados que buscan primer empleo;1993TI;0,0
Varones;De 55 y más años;Parados que buscan primer empleo;1992TIV;0,0
Varones;De 55 y más años;Parados que buscan primer empleo;1992TIII;0,0
Varones;De 55 y más años;Parados que buscan primer empleo;1992TII;0,0
Varones;De 55 y más años;Parados que buscan primer empleo;1992TI;0,4
Varones;De 55 y más años;Parados que buscan primer empleo;1991TIV;0,5
Varones;De 55 y más años;Parados que buscan primer empleo;1991TIII;0,0
Varones;De 55 y más años;Parados que buscan primer empleo;1991TII;0,0
Varones;De 55 y más años;Parados que buscan primer empleo;1991TI;0,0
Varones;De 55 y más años;Parados que buscan primer empleo;1990TIV;0,0
Varones;De 55 y más años;Parados que buscan primer empleo;1990TIII;0,0
Varones;De 55 y más años;Parados que buscan primer empleo;1990TII;0,1
Varones;De 55 y más años;Parados que buscan primer empleo;1990TI;0,0
Varones;De 55 y más años;Parados que buscan primer empleo;1989TIV;0,0
Varones;De 55 y más años;Parados que buscan primer empleo;1989TIII;0,2
Varones;De 55 y más años;Parados que buscan primer empleo;1989TII;0,0
Varones;De 55 y más años;Parados que buscan primer empleo;1989TI;0,0
Varones;De 55 y más años;Parados que buscan primer empleo;1988TIV;0,0
Varones;De 55 y más años;Parados que buscan primer empleo;1988TIII;0,1
Varones;De 55 y más años;Parados que buscan primer empleo;1988TII;0,1
Varones;De 55 y más años;Parados que buscan primer empleo;1988TI;0,1
Varones;De 55 y más años;Parados que buscan primer empleo;1987TIV;0,2
Varones;De 55 y más años;Parados que buscan primer empleo;1987TIII;0,1
Varones;De 55 y más años;Parados que buscan primer empleo;1987TII;0,0
Varones;De 55 y más años;Parados que buscan primer empleo;1987TI;6,9
Varones;De 55 y más años;Parados que buscan primer empleo;1986TIV;5,0
Varones;De 55 y más años;Parados que buscan primer empleo;1986TIII;5,1
Varones;De 55 y más años;Parados que buscan primer empleo;1986TII;4,5
Varones;De 55 y más años;Parados que buscan primer empleo;1986TI;5,9
Varones;De 55 y más años;Parados que buscan primer empleo;1985TIV;4,7
Varones;De 55 y más años;Parados que buscan primer empleo;1985TIII;8,5
Varones;De 55 y más años;Parados que buscan primer empleo;1985TII;5,0
Varones;De 55 y más años;Parados que buscan primer empleo;1985TI;5,3
Varones;De 55 y más años;Parados que buscan primer empleo;1984TIV;4,7
Varones;De 55 y más años;Parados que buscan primer empleo;1984TIII;4,2
Varones;De 55 y más años;Parados que buscan primer empleo;1984TII;4,6
Varones;De 55 y más años;Parados que buscan primer empleo;1984TI;7,2
Varones;De 55 y más años;Parados que buscan primer empleo;1983TIV;6,7
Varones;De 55 y más años;Parados que buscan primer empleo;1983TIII;4,9
Varones;De 55 y más años;Parados que buscan primer empleo;1983TII;5,3
Varones;De 55 y más años;Parados que buscan primer empleo;1983TI;4,8
Varones;De 55 y más años;Parados que buscan primer empleo;1982TIV;4,4
Varones;De 55 y más años;Parados que buscan primer empleo;1982TIII;4,4
Varones;De 55 y más años;Parados que buscan primer empleo;1982TII;5,6
Varones;De 55 y más años;Parados que buscan primer empleo;1982TI;4,1
Varones;De 55 y más años;Parados que buscan primer empleo;1981TIV;4,4
Varones;De 55 y más años;Parados que buscan primer empleo;1981TIII;3,8
Varones;De 55 y más años;Parados que buscan primer empleo;1981TII;4,4
Varones;De 55 y más años;Parados que buscan primer empleo;1981TI;2,8
Varones;De 55 y más años;Parados que buscan primer empleo;1980TIV;2,9
Varones;De 55 y más años;Parados que buscan primer empleo;1980TIII;4,6
Varones;De 55 y más años;Parados que buscan primer empleo;1980TII;6,8
Varones;De 55 y más años;Parados que buscan primer empleo;1980TI;4,2
Varones;De 55 y más años;Parados que buscan primer empleo;1979TIV;3,4
Varones;De 55 y más años;Parados que buscan primer empleo;1979TIII;4,3
Varones;De 55 y más años;Parados que buscan primer empleo;1979TII;3,1
Varones;De 55 y más años;Parados que buscan primer empleo;1979TI;1,9
Varones;De 55 y más años;Parados que buscan primer empleo;1978TIV;2,1
Varones;De 55 y más años;Parados que buscan primer empleo;1978TIII;3,0
Varones;De 55 y más años;Parados que buscan primer empleo;1978TII;4,2
Varones;De 55 y más años;Parados que buscan primer empleo;1978TI;4,1
Varones;De 55 y más años;Parados que buscan primer empleo;1977TIV;3,4
Varones;De 55 y más años;Parados que buscan primer empleo;1977TIII;3,6
Varones;De 55 y más años;Parados que buscan primer empleo;1977TII;2,6
Varones;De 55 y más años;Parados que buscan primer empleo;1977TI;2,6
Varones;De 55 y más años;Parados que buscan primer empleo;1976TIV;1,5
Varones;De 55 y más años;Parados que buscan primer empleo;1976TIII;2,2
Varones;De 55 y más años;Inactivos;1995TIV;3.256,7
Varones;De 55 y más años;Inactivos;1995TIII;3.264,5
Varones;De 55 y más años;Inactivos;1995TII;3.252,2
Varones;De 55 y más años;Inactivos;1995TI;3.229,0
Varones;De 55 y más años;Inactivos;1994TIV;3.215,7
Varones;De 55 y más años;Inactivos;1994TIII;3.200,1
Varones;De 55 y más años;Inactivos;1994TII;3.166,6
Varones;De 55 y más años;Inactivos;1994TI;3.153,1
Varones;De 55 y más años;Inactivos;1993TIV;3.122,6
Varones;De 55 y más años;Inactivos;1993TIII;3.084,3
Varones;De 55 y más años;Inactivos;1993TII;3.069,8
Varones;De 55 y más años;Inactivos;1993TI;3.059,5
Varones;De 55 y más años;Inactivos;1992TIV;3.030,0
Varones;De 55 y más años;Inactivos;1992TIII;2.993,8
Varones;De 55 y más años;Inactivos;1992TII;2.984,5
Varones;De 55 y más años;Inactivos;1992TI;2.982,2
Varones;De 55 y más años;Inactivos;1991TIV;2.933,9
Varones;De 55 y más años;Inactivos;1991TIII;2.932,4
Varones;De 55 y más años;Inactivos;1991TII;2.910,5
Varones;De 55 y más años;Inactivos;1991TI;2.897,8
Varones;De 55 y más años;Inactivos;1990TIV;2.882,9
Varones;De 55 y más años;Inactivos;1990TIII;2.878,7
Varones;De 55 y más años;Inactivos;1990TII;2.859,8
Varones;De 55 y más años;Inactivos;1990TI;2.823,3
Varones;De 55 y más años;Inactivos;1989TIV;2.804,4
Varones;De 55 y más años;Inactivos;1989TIII;2.785,7
Varones;De 55 y más años;Inactivos;1989TII;2.769,5
Varones;De 55 y más años;Inactivos;1989TI;2.765,5
Varones;De 55 y más años;Inactivos;1988TIV;2.746,3
Varones;De 55 y más años;Inactivos;1988TIII;2.734,6
Varones;De 55 y más años;Inactivos;1988TII;2.719,8
Varones;De 55 y más años;Inactivos;1988TI;2.681,6
Varones;De 55 y más años;Inactivos;1987TIV;2.650,3
Varones;De 55 y más años;Inactivos;1987TIII;2.611,8
Varones;De 55 y más años;Inactivos;1987TII;2.591,8
