Sexo;Edad;Estado civil;Periodo;Total
Hombres;De 50 a 54 años;Solteros/Solteras;2019T1;324,5
Hombres;De 50 a 54 años;Solteros/Solteras;2018T4;329,4
Hombres;De 50 a 54 años;Solteros/Solteras;2018T3;333,2
Hombres;De 50 a 54 años;Solteros/Solteras;2018T2;323,1
Hombres;De 50 a 54 años;Solteros/Solteras;2018T1;316,2
Hombres;De 50 a 54 años;Solteros/Solteras;2017T4;309,3
Hombres;De 50 a 54 años;Solteros/Solteras;2017T3;305,8
Hombres;De 50 a 54 años;Solteros/Solteras;2017T2;313,9
Hombres;De 50 a 54 años;Solteros/Solteras;2017T1;313,8
Hombres;De 50 a 54 años;Solteros/Solteras;2016T4;313,2
Hombres;De 50 a 54 años;Solteros/Solteras;2016T3;309,7
Hombres;De 50 a 54 años;Solteros/Solteras;2016T2;323,3
Hombres;De 50 a 54 años;Solteros/Solteras;2016T1;320,2
Hombres;De 50 a 54 años;Solteros/Solteras;2015T4;307,9
Hombres;De 50 a 54 años;Solteros/Solteras;2015T3;289
Hombres;De 50 a 54 años;Solteros/Solteras;2015T2;283,4
Hombres;De 50 a 54 años;Solteros/Solteras;2015T1;276,2
Hombres;De 50 a 54 años;Solteros/Solteras;2014T4;270,2
Hombres;De 50 a 54 años;Solteros/Solteras;2014T3;269,5
Hombres;De 50 a 54 años;Solteros/Solteras;2014T2;269,6
Hombres;De 50 a 54 años;Solteros/Solteras;2014T1;272,5
Hombres;De 50 a 54 años;Solteros/Solteras;2013T4;267,3
Hombres;De 50 a 54 años;Solteros/Solteras;2013T3;260,1
Hombres;De 50 a 54 años;Solteros/Solteras;2013T2;247,3
Hombres;De 50 a 54 años;Solteros/Solteras;2013T1;237,2
Hombres;De 50 a 54 años;Solteros/Solteras;2012T4;248,8
Hombres;De 50 a 54 años;Solteros/Solteras;2012T3;236,2
Hombres;De 50 a 54 años;Solteros/Solteras;2012T2;226,5
Hombres;De 50 a 54 años;Solteros/Solteras;2012T1;220,5
Hombres;De 50 a 54 años;Solteros/Solteras;2011T4;211,3
Hombres;De 50 a 54 años;Solteros/Solteras;2011T3;202,6
Hombres;De 50 a 54 años;Solteros/Solteras;2011T2;207
Hombres;De 50 a 54 años;Solteros/Solteras;2011T1;204,6
Hombres;De 50 a 54 años;Solteros/Solteras;2010T4;214
Hombres;De 50 a 54 años;Solteros/Solteras;2010T3;210,8
Hombres;De 50 a 54 años;Solteros/Solteras;2010T2;210,5
Hombres;De 50 a 54 años;Solteros/Solteras;2010T1;197,4
Hombres;De 50 a 54 años;Solteros/Solteras;2009T4;191,1
Hombres;De 50 a 54 años;Solteros/Solteras;2009T3;188,6
Hombres;De 50 a 54 años;Solteros/Solteras;2009T2;176
Hombres;De 50 a 54 años;Solteros/Solteras;2009T1;178,2
Hombres;De 50 a 54 años;Solteros/Solteras;2008T4;179,2
Hombres;De 50 a 54 años;Solteros/Solteras;2008T3;167,3
Hombres;De 50 a 54 años;Solteros/Solteras;2008T2;163,6
Hombres;De 50 a 54 años;Solteros/Solteras;2008T1;171,4
Hombres;De 50 a 54 años;Solteros/Solteras;2007T4;164,2
Hombres;De 50 a 54 años;Solteros/Solteras;2007T3;164,4
Hombres;De 50 a 54 años;Solteros/Solteras;2007T2;153,8
Hombres;De 50 a 54 años;Solteros/Solteras;2007T1;138,8
Hombres;De 50 a 54 años;Solteros/Solteras;2006T4;140,3
Hombres;De 50 a 54 años;Solteros/Solteras;2006T3;140,6
Hombres;De 50 a 54 años;Solteros/Solteras;2006T2;138,9
Hombres;De 50 a 54 años;Solteros/Solteras;2006T1;133,3
Hombres;De 50 a 54 años;Solteros/Solteras;2005T4;137,1
Hombres;De 50 a 54 años;Solteros/Solteras;2005T3;137,3
Hombres;De 50 a 54 años;Solteros/Solteras;2005T2;131
Hombres;De 50 a 54 años;Solteros/Solteras;2005T1;129,9
Hombres;De 50 a 54 años;Solteros/Solteras;2004T4;127,2
Hombres;De 50 a 54 años;Solteros/Solteras;2004T3;127,5
Hombres;De 50 a 54 años;Solteros/Solteras;2004T2;120,2
Hombres;De 50 a 54 años;Solteros/Solteras;2004T1;123,5
Hombres;De 50 a 54 años;Solteros/Solteras;2003T4;124,2
Hombres;De 50 a 54 años;Solteros/Solteras;2003T3;122,6
Hombres;De 50 a 54 años;Solteros/Solteras;2003T2;131
Hombres;De 50 a 54 años;Solteros/Solteras;2003T1;133,5
Hombres;De 50 a 54 años;Solteros/Solteras;2002T4;133,1
Hombres;De 50 a 54 años;Solteros/Solteras;2002T3;124,6
Hombres;De 50 a 54 años;Solteros/Solteras;2002T2;120,9
Hombres;De 50 a 54 años;Solteros/Solteras;2002T1;120,3
Hombres;De 50 a 54 años;Casados/Casadas;2025T4;1.287
Hombres;De 50 a 54 años;Casados/Casadas;2025T3;1.279
Hombres;De 50 a 54 años;Casados/Casadas;2025T2;1.294,7
Hombres;De 50 a 54 años;Casados/Casadas;2025T1;1.275
Hombres;De 50 a 54 años;Casados/Casadas;2024T4;1.277,3
Hombres;De 50 a 54 años;Casados/Casadas;2024T3;1.263,6
Hombres;De 50 a 54 años;Casados/Casadas;2024T2;1.262,8
Hombres;De 50 a 54 años;Casados/Casadas;2024T1;1.249,9
Hombres;De 50 a 54 años;Casados/Casadas;2023T4;1.238,9
Hombres;De 50 a 54 años;Casados/Casadas;2023T3;1.229,5
Hombres;De 50 a 54 años;Casados/Casadas;2023T2;1.229
Hombres;De 50 a 54 años;Casados/Casadas;2023T1;1.237,7
Hombres;De 50 a 54 años;Casados/Casadas;2022T4;1.238,4
Hombres;De 50 a 54 años;Casados/Casadas;2022T3;1.235
Hombres;De 50 a 54 años;Casados/Casadas;2022T2;1.236,9
Hombres;De 50 a 54 años;Casados/Casadas;2022T1;1.245,9
Hombres;De 50 a 54 años;Casados/Casadas;2021T4;1.252,9
Hombres;De 50 a 54 años;Casados/Casadas;2021T3;1.259,5
Hombres;De 50 a 54 años;Casados/Casadas;2021T2;1.253,2
Hombres;De 50 a 54 años;Casados/Casadas;2021T1;1.263,2
Hombres;De 50 a 54 años;Casados/Casadas;2020T4;1.250,3
Hombres;De 50 a 54 años;Casados/Casadas;2020T3;1.263,1
Hombres;De 50 a 54 años;Casados/Casadas;2020T2;1.278,6
Hombres;De 50 a 54 años;Casados/Casadas;2020T1;1.262,5
Hombres;De 50 a 54 años;Casados/Casadas;2019T4;1.262
Hombres;De 50 a 54 años;Casados/Casadas;2019T3;1.270
Hombres;De 50 a 54 años;Casados/Casadas;2019T2;1.259,1
Hombres;De 50 a 54 años;Casados/Casadas;2019T1;1.271,1
Hombres;De 50 a 54 años;Casados/Casadas;2018T4;1.258,9
Hombres;De 50 a 54 años;Casados/Casadas;2018T3;1.244,2
Hombres;De 50 a 54 años;Casados/Casadas;2018T2;1.245,1
Hombres;De 50 a 54 años;Casados/Casadas;2018T1;1.253,4
Hombres;De 50 a 54 años;Casados/Casadas;2017T4;1.257,8
Hombres;De 50 a 54 años;Casados/Casadas;2017T3;1.252,7
Hombres;De 50 a 54 años;Casados/Casadas;2017T2;1.236
Hombres;De 50 a 54 años;Casados/Casadas;2017T1;1.243,5
Hombres;De 50 a 54 años;Casados/Casadas;2016T4;1.232,2
Hombres;De 50 a 54 años;Casados/Casadas;2016T3;1.236,1
Hombres;De 50 a 54 años;Casados/Casadas;2016T2;1.210,1
Hombres;De 50 a 54 años;Casados/Casadas;2016T1;1.203,8
Hombres;De 50 a 54 años;Casados/Casadas;2015T4;1.207,4
Hombres;De 50 a 54 años;Casados/Casadas;2015T3;1.207,7
Hombres;De 50 a 54 años;Casados/Casadas;2015T2;1.210
Hombres;De 50 a 54 años;Casados/Casadas;2015T1;1.219,7
Hombres;De 50 a 54 años;Casados/Casadas;2014T4;1.210
Hombres;De 50 a 54 años;Casados/Casadas;2014T3;1.203,9
Hombres;De 50 a 54 años;Casados/Casadas;2014T2;1.189,5
Hombres;De 50 a 54 años;Casados/Casadas;2014T1;1.172,5
Hombres;De 50 a 54 años;Casados/Casadas;2013T4;1.182,3
Hombres;De 50 a 54 años;Casados/Casadas;2013T3;1.188,5
Hombres;De 50 a 54 años;Casados/Casadas;2013T2;1.195,6
Hombres;De 50 a 54 años;Casados/Casadas;2013T1;1.205,8
Hombres;De 50 a 54 años;Casados/Casadas;2012T4;1.199
Hombres;De 50 a 54 años;Casados/Casadas;2012T3;1.214
Hombres;De 50 a 54 años;Casados/Casadas;2012T2;1.213,2
Hombres;De 50 a 54 años;Casados/Casadas;2012T1;1.216,9
Hombres;De 50 a 54 años;Casados/Casadas;2011T4;1.219,6
Hombres;De 50 a 54 años;Casados/Casadas;2011T3;1.214,6
Hombres;De 50 a 54 años;Casados/Casadas;2011T2;1.206,9
Hombres;De 50 a 54 años;Casados/Casadas;2011T1;1.200,3
Hombres;De 50 a 54 años;Casados/Casadas;2010T4;1.185,4
Hombres;De 50 a 54 años;Casados/Casadas;2010T3;1.181
Hombres;De 50 a 54 años;Casados/Casadas;2010T2;1.171,6
Hombres;De 50 a 54 años;Casados/Casadas;2010T1;1.179
Hombres;De 50 a 54 años;Casados/Casadas;2009T4;1.177,2
Hombres;De 50 a 54 años;Casados/Casadas;2009T3;1.156,5
Hombres;De 50 a 54 años;Casados/Casadas;2009T2;1.160,4
Hombres;De 50 a 54 años;Casados/Casadas;2009T1;1.152,2
Hombres;De 50 a 54 años;Casados/Casadas;2008T4;1.137,8
Hombres;De 50 a 54 años;Casados/Casadas;2008T3;1.133,3
Hombres;De 50 a 54 años;Casados/Casadas;2008T2;1.124,4
Hombres;De 50 a 54 años;Casados/Casadas;2008T1;1.107,5
Hombres;De 50 a 54 años;Casados/Casadas;2007T4;1.099,9
Hombres;De 50 a 54 años;Casados/Casadas;2007T3;1.095,4
Hombres;De 50 a 54 años;Casados/Casadas;2007T2;1.094,8
Hombres;De 50 a 54 años;Casados/Casadas;2007T1;1.102,9
Hombres;De 50 a 54 años;Casados/Casadas;2006T4;1.104,3
Hombres;De 50 a 54 años;Casados/Casadas;2006T3;1.096,2
Hombres;De 50 a 54 años;Casados/Casadas;2006T2;1.083,8
Hombres;De 50 a 54 años;Casados/Casadas;2006T1;1.078,3
Hombres;De 50 a 54 años;Casados/Casadas;2005T4;1.068,6
Hombres;De 50 a 54 años;Casados/Casadas;2005T3;1.052,8
Hombres;De 50 a 54 años;Casados/Casadas;2005T2;1.051,5
Hombres;De 50 a 54 años;Casados/Casadas;2005T1;1.053,8
Hombres;De 50 a 54 años;Casados/Casadas;2004T4;1.054,4
Hombres;De 50 a 54 años;Casados/Casadas;2004T3;1.056
Hombres;De 50 a 54 años;Casados/Casadas;2004T2;1.059,2
Hombres;De 50 a 54 años;Casados/Casadas;2004T1;1.051,3
Hombres;De 50 a 54 años;Casados/Casadas;2003T4;1.048,6
Hombres;De 50 a 54 años;Casados/Casadas;2003T3;1.046,6
Hombres;De 50 a 54 años;Casados/Casadas;2003T2;1.040
Hombres;De 50 a 54 años;Casados/Casadas;2003T1;1.038,7
Hombres;De 50 a 54 años;Casados/Casadas;2002T4;1.037,4
Hombres;De 50 a 54 años;Casados/Casadas;2002T3;1.037,3
Hombres;De 50 a 54 años;Casados/Casadas;2002T2;1.033,5
Hombres;De 50 a 54 años;Casados/Casadas;2002T1;1.025,5
Hombres;De 50 a 54 años;Viudos/Viudas;2025T4;10,2
Hombres;De 50 a 54 años;Viudos/Viudas;2025T3;11,5
Hombres;De 50 a 54 años;Viudos/Viudas;2025T2;10,9
Hombres;De 50 a 54 años;Viudos/Viudas;2025T1;9,2
Hombres;De 50 a 54 años;Viudos/Viudas;2024T4;12,1
Hombres;De 50 a 54 años;Viudos/Viudas;2024T3;8
Hombres;De 50 a 54 años;Viudos/Viudas;2024T2;10,7
Hombres;De 50 a 54 años;Viudos/Viudas;2024T1;9,1
Hombres;De 50 a 54 años;Viudos/Viudas;2023T4;17,1
Hombres;De 50 a 54 años;Viudos/Viudas;2023T3;15,9
Hombres;De 50 a 54 años;Viudos/Viudas;2023T2;15,8
Hombres;De 50 a 54 años;Viudos/Viudas;2023T1;17,2
Hombres;De 50 a 54 años;Viudos/Viudas;2022T4;17
Hombres;De 50 a 54 años;Viudos/Viudas;2022T3;15,1
Hombres;De 50 a 54 años;Viudos/Viudas;2022T2;13,6
Hombres;De 50 a 54 años;Viudos/Viudas;2022T1;13,3
Hombres;De 50 a 54 años;Viudos/Viudas;2021T4;12,9
Hombres;De 50 a 54 años;Viudos/Viudas;2021T3;11,1
Hombres;De 50 a 54 años;Viudos/Viudas;2021T2;11,9
Hombres;De 50 a 54 años;Viudos/Viudas;2021T1;8,1
Hombres;De 50 a 54 años;Viudos/Viudas;2020T4;9,8
Hombres;De 50 a 54 años;Viudos/Viudas;2020T3;10,5
Hombres;De 50 a 54 años;Viudos/Viudas;2020T2;11,1
Hombres;De 50 a 54 años;Viudos/Viudas;2020T1;10,9
Hombres;De 50 a 54 años;Viudos/Viudas;2019T4;12
Hombres;De 50 a 54 años;Viudos/Viudas;2019T3;11,5
Hombres;De 50 a 54 años;Viudos/Viudas;2019T2;11,2
Hombres;De 50 a 54 años;Viudos/Viudas;2019T1;11,1
Hombres;De 50 a 54 años;Viudos/Viudas;2018T4;12,6
Hombres;De 50 a 54 años;Viudos/Viudas;2018T3;14,1
Hombres;De 50 a 54 años;Viudos/Viudas;2018T2;13,9
Hombres;De 50 a 54 años;Viudos/Viudas;2018T1;10,8
Hombres;De 50 a 54 años;Viudos/Viudas;2017T4;10,1
Hombres;De 50 a 54 años;Viudos/Viudas;2017T3;14,3
Hombres;De 50 a 54 años;Viudos/Viudas;2017T2;13,6
Hombres;De 50 a 54 años;Viudos/Viudas;2017T1;10,2
Hombres;De 50 a 54 años;Viudos/Viudas;2016T4;12,1
Hombres;De 50 a 54 años;Viudos/Viudas;2016T3;14
Hombres;De 50 a 54 años;Viudos/Viudas;2016T2;13,1
Hombres;De 50 a 54 años;Viudos/Viudas;2016T1;13
Hombres;De 50 a 54 años;Viudos/Viudas;2015T4;18,2
Hombres;De 50 a 54 años;Viudos/Viudas;2015T3;15
Hombres;De 50 a 54 años;Viudos/Viudas;2015T2;16,5
Hombres;De 50 a 54 años;Viudos/Viudas;2015T1;18,6
Hombres;De 50 a 54 años;Viudos/Viudas;2014T4;21,4
Hombres;De 50 a 54 años;Viudos/Viudas;2014T3;22,2
Hombres;De 50 a 54 años;Viudos/Viudas;2014T2;21,5
Hombres;De 50 a 54 años;Viudos/Viudas;2014T1;24,2
Hombres;De 50 a 54 años;Viudos/Viudas;2013T4;21,5
Hombres;De 50 a 54 años;Viudos/Viudas;2013T3;20
Hombres;De 50 a 54 años;Viudos/Viudas;2013T2;19,9
Hombres;De 50 a 54 años;Viudos/Viudas;2013T1;20,8
Hombres;De 50 a 54 años;Viudos/Viudas;2012T4;18,1
Hombres;De 50 a 54 años;Viudos/Viudas;2012T3;14,4
Hombres;De 50 a 54 años;Viudos/Viudas;2012T2;17,1
Hombres;De 50 a 54 años;Viudos/Viudas;2012T1;22,2
Hombres;De 50 a 54 años;Viudos/Viudas;2011T4;18,8
Hombres;De 50 a 54 años;Viudos/Viudas;2011T3;19,7
Hombres;De 50 a 54 años;Viudos/Viudas;2011T2;19,6
Hombres;De 50 a 54 años;Viudos/Viudas;2011T1;22,2
Hombres;De 50 a 54 años;Viudos/Viudas;2010T4;21,6
Hombres;De 50 a 54 años;Viudos/Viudas;2010T3;17,7
Hombres;De 50 a 54 años;Viudos/Viudas;2010T2;18,6
Hombres;De 50 a 54 años;Viudos/Viudas;2010T1;22,4
Hombres;De 50 a 54 años;Viudos/Viudas;2009T4;19,8
Hombres;De 50 a 54 años;Viudos/Viudas;2009T3;21,5
Hombres;De 50 a 54 años;Viudos/Viudas;2009T2;18,2
Hombres;De 50 a 54 años;Viudos/Viudas;2009T1;18,9
Hombres;De 50 a 54 años;Viudos/Viudas;2008T4;18,1
Hombres;De 50 a 54 años;Viudos/Viudas;2008T3;16,7
Hombres;De 50 a 54 años;Viudos/Viudas;2008T2;19,7
Hombres;De 50 a 54 años;Viudos/Viudas;2008T1;18,1
Hombres;De 50 a 54 años;Viudos/Viudas;2007T4;18,7
Hombres;De 50 a 54 años;Viudos/Viudas;2007T3;16,2
Hombres;De 50 a 54 años;Viudos/Viudas;2007T2;16
Hombres;De 50 a 54 años;Viudos/Viudas;2007T1;16,1
Hombres;De 50 a 54 años;Viudos/Viudas;2006T4;15,9
Hombres;De 50 a 54 años;Viudos/Viudas;2006T3;11,6
Hombres;De 50 a 54 años;Viudos/Viudas;2006T2;13
Hombres;De 50 a 54 años;Viudos/Viudas;2006T1;14,6
Hombres;De 50 a 54 años;Viudos/Viudas;2005T4;13,4
Hombres;De 50 a 54 años;Viudos/Viudas;2005T3;14,4
Hombres;De 50 a 54 años;Viudos/Viudas;2005T2;14,2
Hombres;De 50 a 54 años;Viudos/Viudas;2005T1;15,7
Hombres;De 50 a 54 años;Viudos/Viudas;2004T4;16,5
Hombres;De 50 a 54 años;Viudos/Viudas;2004T3;14,7
Hombres;De 50 a 54 años;Viudos/Viudas;2004T2;18,3
Hombres;De 50 a 54 años;Viudos/Viudas;2004T1;19
Hombres;De 50 a 54 años;Viudos/Viudas;2003T4;13,8
Hombres;De 50 a 54 años;Viudos/Viudas;2003T3;15,2
Hombres;De 50 a 54 años;Viudos/Viudas;2003T2;14,4
Hombres;De 50 a 54 años;Viudos/Viudas;2003T1;14
Hombres;De 50 a 54 años;Viudos/Viudas;2002T4;14,8
Hombres;De 50 a 54 años;Viudos/Viudas;2002T3;14,3
Hombres;De 50 a 54 años;Viudos/Viudas;2002T2;16,1
Hombres;De 50 a 54 años;Viudos/Viudas;2002T1;15,9
Hombres;De 50 a 54 años;Separados/Separadas o Divorciados/Divorciadas;2025T4;210,6
Hombres;De 50 a 54 años;Separados/Separadas o Divorciados/Divorciadas;2025T3;195,7
Hombres;De 50 a 54 años;Separados/Separadas o Divorciados/Divorciadas;2025T2;202,5
Hombres;De 50 a 54 años;Separados/Separadas o Divorciados/Divorciadas;2025T1;207
Hombres;De 50 a 54 años;Separados/Separadas o Divorciados/Divorciadas;2024T4;215,4
Hombres;De 50 a 54 años;Separados/Separadas o Divorciados/Divorciadas;2024T3;205
Hombres;De 50 a 54 años;Separados/Separadas o Divorciados/Divorciadas;2024T2;208,7
Hombres;De 50 a 54 años;Separados/Separadas o Divorciados/Divorciadas;2024T1;220,5
Hombres;De 50 a 54 años;Separados/Separadas o Divorciados/Divorciadas;2023T4;218,4
Hombres;De 50 a 54 años;Separados/Separadas o Divorciados/Divorciadas;2023T3;217,4
Hombres;De 50 a 54 años;Separados/Separadas o Divorciados/Divorciadas;2023T2;226,9
Hombres;De 50 a 54 años;Separados/Separadas o Divorciados/Divorciadas;2023T1;218,5
Hombres;De 50 a 54 años;Separados/Separadas o Divorciados/Divorciadas;2022T4;214,3
Hombres;De 50 a 54 años;Separados/Separadas o Divorciados/Divorciadas;2022T3;222,8
Hombres;De 50 a 54 años;Separados/Separadas o Divorciados/Divorciadas;2022T2;223,7
Hombres;De 50 a 54 años;Separados/Separadas o Divorciados/Divorciadas;2022T1;211,5
Hombres;De 50 a 54 años;Separados/Separadas o Divorciados/Divorciadas;2021T4;200,3
Hombres;De 50 a 54 años;Separados/Separadas o Divorciados/Divorciadas;2021T3;196,9
Hombres;De 50 a 54 años;Separados/Separadas o Divorciados/Divorciadas;2021T2;196,7
Hombres;De 50 a 54 años;Separados/Separadas o Divorciados/Divorciadas;2021T1;200,4
Hombres;De 50 a 54 años;Separados/Separadas o Divorciados/Divorciadas;2020T4;198,8
Hombres;De 50 a 54 años;Separados/Separadas o Divorciados/Divorciadas;2020T3;199,7
Hombres;De 50 a 54 años;Separados/Separadas o Divorciados/Divorciadas;2020T2;190,3
Hombres;De 50 a 54 años;Separados/Separadas o Divorciados/Divorciadas;2020T1;203,5
Hombres;De 50 a 54 años;Separados/Separadas o Divorciados/Divorciadas;2019T4;198,7
Hombres;De 50 a 54 años;Separados/Separadas o Divorciados/Divorciadas;2019T3;197,1
Hombres;De 50 a 54 años;Separados/Separadas o Divorciados/Divorciadas;2019T2;204,6
Hombres;De 50 a 54 años;Separados/Separadas o Divorciados/Divorciadas;2019T1;200,8
Hombres;De 50 a 54 años;Separados/Separadas o Divorciados/Divorciadas;2018T4;201,6
Hombres;De 50 a 54 años;Separados/Separadas o Divorciados/Divorciadas;2018T3;204,1
Hombres;De 50 a 54 años;Separados/Separadas o Divorciados/Divorciadas;2018T2;207,6
Hombres;De 50 a 54 años;Separados/Separadas o Divorciados/Divorciadas;2018T1;203,1
Hombres;De 50 a 54 años;Separados/Separadas o Divorciados/Divorciadas;2017T4;198,6
Hombres;De 50 a 54 años;Separados/Separadas o Divorciados/Divorciadas;2017T3;193,5
Hombres;De 50 a 54 años;Separados/Separadas o Divorciados/Divorciadas;2017T2;194,1
Hombres;De 50 a 54 años;Separados/Separadas o Divorciados/Divorciadas;2017T1;182,4
Hombres;De 50 a 54 años;Separados/Separadas o Divorciados/Divorciadas;2016T4;183,9
Hombres;De 50 a 54 años;Separados/Separadas o Divorciados/Divorciadas;2016T3;173,9
Hombres;De 50 a 54 años;Separados/Separadas o Divorciados/Divorciadas;2016T2;178,9
Hombres;De 50 a 54 años;Separados/Separadas o Divorciados/Divorciadas;2016T1;180,7
Hombres;De 50 a 54 años;Separados/Separadas o Divorciados/Divorciadas;2015T4;177,6
Hombres;De 50 a 54 años;Separados/Separadas o Divorciados/Divorciadas;2015T3;189,6
Hombres;De 50 a 54 años;Separados/Separadas o Divorciados/Divorciadas;2015T2;186,2
Hombres;De 50 a 54 años;Separados/Separadas o Divorciados/Divorciadas;2015T1;177
Hombres;De 50 a 54 años;Separados/Separadas o Divorciados/Divorciadas;2014T4;183,1
Hombres;De 50 a 54 años;Separados/Separadas o Divorciados/Divorciadas;2014T3;180,3
Hombres;De 50 a 54 años;Separados/Separadas o Divorciados/Divorciadas;2014T2;184,9
Hombres;De 50 a 54 años;Separados/Separadas o Divorciados/Divorciadas;2014T1;183,4
Hombres;De 50 a 54 años;Separados/Separadas o Divorciados/Divorciadas;2013T4;174,8
Hombres;De 50 a 54 años;Separados/Separadas o Divorciados/Divorciadas;2013T3;173
Hombres;De 50 a 54 años;Separados/Separadas o Divorciados/Divorciadas;2013T2;173,2
Hombres;De 50 a 54 años;Separados/Separadas o Divorciados/Divorciadas;2013T1;166
Hombres;De 50 a 54 años;Separados/Separadas o Divorciados/Divorciadas;2012T4;158,4
Hombres;De 50 a 54 años;Separados/Separadas o Divorciados/Divorciadas;2012T3;154
Hombres;De 50 a 54 años;Separados/Separadas o Divorciados/Divorciadas;2012T2;155,1
Hombres;De 50 a 54 años;Separados/Separadas o Divorciados/Divorciadas;2012T1;146,9
Hombres;De 50 a 54 años;Separados/Separadas o Divorciados/Divorciadas;2011T4;149,4
Hombres;De 50 a 54 años;Separados/Separadas o Divorciados/Divorciadas;2011T3;151,7
Hombres;De 50 a 54 años;Separados/Separadas o Divorciados/Divorciadas;2011T2;143,8
Hombres;De 50 a 54 años;Separados/Separadas o Divorciados/Divorciadas;2011T1;140,1
Hombres;De 50 a 54 años;Separados/Separadas o Divorciados/Divorciadas;2010T4;135,1
Hombres;De 50 a 54 años;Separados/Separadas o Divorciados/Divorciadas;2010T3;133,3
Hombres;De 50 a 54 años;Separados/Separadas o Divorciados/Divorciadas;2010T2;129,3
Hombres;De 50 a 54 años;Separados/Separadas o Divorciados/Divorciadas;2010T1;118
Hombres;De 50 a 54 años;Separados/Separadas o Divorciados/Divorciadas;2009T4;115,9
Hombres;De 50 a 54 años;Separados/Separadas o Divorciados/Divorciadas;2009T3;122,6
Hombres;De 50 a 54 años;Separados/Separadas o Divorciados/Divorciadas;2009T2;119,7
Hombres;De 50 a 54 años;Separados/Separadas o Divorciados/Divorciadas;2009T1;111,1
Hombres;De 50 a 54 años;Separados/Separadas o Divorciados/Divorciadas;2008T4;111,6
Hombres;De 50 a 54 años;Separados/Separadas o Divorciados/Divorciadas;2008T3;116,6
Hombres;De 50 a 54 años;Separados/Separadas o Divorciados/Divorciadas;2008T2;113,4
Hombres;De 50 a 54 años;Separados/Separadas o Divorciados/Divorciadas;2008T1;109,9
Hombres;De 50 a 54 años;Separados/Separadas o Divorciados/Divorciadas;2007T4;111,6
Hombres;De 50 a 54 años;Separados/Separadas o Divorciados/Divorciadas;2007T3;105,7
Hombres;De 50 a 54 años;Separados/Separadas o Divorciados/Divorciadas;2007T2;104,3
Hombres;De 50 a 54 años;Separados/Separadas o Divorciados/Divorciadas;2007T1;97,9
Hombres;De 50 a 54 años;Separados/Separadas o Divorciados/Divorciadas;2006T4;81,8
Hombres;De 50 a 54 años;Separados/Separadas o Divorciados/Divorciadas;2006T3;83,4
Hombres;De 50 a 54 años;Separados/Separadas o Divorciados/Divorciadas;2006T2;84,6
Hombres;De 50 a 54 años;Separados/Separadas o Divorciados/Divorciadas;2006T1;82,7
Hombres;De 50 a 54 años;Separados/Separadas o Divorciados/Divorciadas;2005T4;78,7
Hombres;De 50 a 54 años;Separados/Separadas o Divorciados/Divorciadas;2005T3;82,8
Hombres;De 50 a 54 años;Separados/Separadas o Divorciados/Divorciadas;2005T2;80
Hombres;De 50 a 54 años;Separados/Separadas o Divorciados/Divorciadas;2005T1;66,4
Hombres;De 50 a 54 años;Separados/Separadas o Divorciados/Divorciadas;2004T4;60,5
Hombres;De 50 a 54 años;Separados/Separadas o Divorciados/Divorciadas;2004T3;55,5
Hombres;De 50 a 54 años;Separados/Separadas o Divorciados/Divorciadas;2004T2;50,9
Hombres;De 50 a 54 años;Separados/Separadas o Divorciados/Divorciadas;2004T1;50
Hombres;De 50 a 54 años;Separados/Separadas o Divorciados/Divorciadas;2003T4;54,8
Hombres;De 50 a 54 años;Separados/Separadas o Divorciados/Divorciadas;2003T3;55
Hombres;De 50 a 54 años;Separados/Separadas o Divorciados/Divorciadas;2003T2;51,7
Hombres;De 50 a 54 años;Separados/Separadas o Divorciados/Divorciadas;2003T1;49,2
Hombres;De 50 a 54 años;Separados/Separadas o Divorciados/Divorciadas;2002T4;46
Hombres;De 50 a 54 años;Separados/Separadas o Divorciados/Divorciadas;2002T3;47,5
Hombres;De 50 a 54 años;Separados/Separadas o Divorciados/Divorciadas;2002T2;45,4
Hombres;De 50 a 54 años;Separados/Separadas o Divorciados/Divorciadas;2002T1;46,6
