Sexo;Nivel de formación alcanzado;Edad;Periodo;Total
Ambos sexos;Total;De 55 a 59 años;2023T1;3.573,8
Ambos sexos;Total;De 55 a 59 años;2022T4;3.556,1
Ambos sexos;Total;De 55 a 59 años;2022T3;3.534,9
Ambos sexos;Total;De 55 a 59 años;2022T2;3.510,2
Ambos sexos;Total;De 55 a 59 años;2022T1;3.488,2
Ambos sexos;Total;De 55 a 59 años;2021T4;3.469,1
Ambos sexos;Total;De 55 a 59 años;2021T3;3.451,5
Ambos sexos;Total;De 55 a 59 años;2021T2;3.433,5
Ambos sexos;Total;De 55 a 59 años;2021T1;3.416,3
Ambos sexos;Total;De 55 a 59 años;2020T4;3.408,2
Ambos sexos;Total;De 55 a 59 años;2020T3;3.392,1
Ambos sexos;Total;De 55 a 59 años;2020T2;3.377,8
Ambos sexos;Total;De 55 a 59 años;2020T1;3.362,6
Ambos sexos;Total;De 55 a 59 años;2019T4;3.343,4
Ambos sexos;Total;De 55 a 59 años;2019T3;3.320,7
Ambos sexos;Total;De 55 a 59 años;2019T2;3.297,3
Ambos sexos;Total;De 55 a 59 años;2019T1;3.272,9
Ambos sexos;Total;De 55 a 59 años;2018T4;3.251,7
Ambos sexos;Total;De 55 a 59 años;2018T3;3.232,9
Ambos sexos;Total;De 55 a 59 años;2018T2;3.216,2
Ambos sexos;Total;De 55 a 59 años;2018T1;3.200,1
Ambos sexos;Total;De 55 a 59 años;2017T4;3.184,8
Ambos sexos;Total;De 55 a 59 años;2017T3;3.170,4
Ambos sexos;Total;De 55 a 59 años;2017T2;3.155,0
Ambos sexos;Total;De 55 a 59 años;2017T1;3.141,9
Ambos sexos;Total;De 55 a 59 años;2016T4;3.126,3
Ambos sexos;Total;De 55 a 59 años;2016T3;3.107,2
Ambos sexos;Total;De 55 a 59 años;2016T2;3.087,9
Ambos sexos;Total;De 55 a 59 años;2016T1;3.069,1
Ambos sexos;Total;De 55 a 59 años;2015T4;3.047,9
Ambos sexos;Total;De 55 a 59 años;2015T3;3.015,5
Ambos sexos;Total;De 55 a 59 años;2015T2;2.992,9
Ambos sexos;Total;De 55 a 59 años;2015T1;2.976,7
Ambos sexos;Total;De 55 a 59 años;2014T4;2.955,2
Ambos sexos;Total;De 55 a 59 años;2014T3;2.930,4
Ambos sexos;Total;De 55 a 59 años;2014T2;2.904,9
Ambos sexos;Total;De 55 a 59 años;2014T1;2.875,0
Ambos sexos;Total;De 60 a 64 años;2025T4;3.373,8
Ambos sexos;Total;De 60 a 64 años;2025T3;3.355,1
Ambos sexos;Total;De 60 a 64 años;2025T2;3.337,6
Ambos sexos;Total;De 60 a 64 años;2025T1;3.320,0
Ambos sexos;Total;De 60 a 64 años;2024T4;3.298,8
Ambos sexos;Total;De 60 a 64 años;2024T3;3.273,8
Ambos sexos;Total;De 60 a 64 años;2024T2;3.250,9
Ambos sexos;Total;De 60 a 64 años;2024T1;3.227,9
Ambos sexos;Total;De 60 a 64 años;2023T4;3.208,3
Ambos sexos;Total;De 60 a 64 años;2023T3;3.189,7
Ambos sexos;Total;De 60 a 64 años;2023T2;3.171,1
Ambos sexos;Total;De 60 a 64 años;2023T1;3.151,6
Ambos sexos;Total;De 60 a 64 años;2022T4;3.132,9
Ambos sexos;Total;De 60 a 64 años;2022T3;3.115,3
Ambos sexos;Total;De 60 a 64 años;2022T2;3.099,1
Ambos sexos;Total;De 60 a 64 años;2022T1;3.081,4
Ambos sexos;Total;De 60 a 64 años;2021T4;3.062,7
Ambos sexos;Total;De 60 a 64 años;2021T3;3.041,0
Ambos sexos;Total;De 60 a 64 años;2021T2;3.020,3
Ambos sexos;Total;De 60 a 64 años;2021T1;3.002,2
Ambos sexos;Total;De 60 a 64 años;2020T4;2.987,9
Ambos sexos;Total;De 60 a 64 años;2020T3;2.964,3
Ambos sexos;Total;De 60 a 64 años;2020T2;2.940,6
Ambos sexos;Total;De 60 a 64 años;2020T1;2.917,6
Ambos sexos;Total;De 60 a 64 años;2019T4;2.891,8
Ambos sexos;Total;De 60 a 64 años;2019T3;2.863,8
Ambos sexos;Total;De 60 a 64 años;2019T2;2.834,8
Ambos sexos;Total;De 60 a 64 años;2019T1;2.807,6
Ambos sexos;Total;De 60 a 64 años;2018T4;2.782,3
Ambos sexos;Total;De 60 a 64 años;2018T3;2.758,0
Ambos sexos;Total;De 60 a 64 años;2018T2;2.733,9
Ambos sexos;Total;De 60 a 64 años;2018T1;2.711,7
Ambos sexos;Total;De 60 a 64 años;2017T4;2.690,2
Ambos sexos;Total;De 60 a 64 años;2017T3;2.670,2
Ambos sexos;Total;De 60 a 64 años;2017T2;2.652,5
Ambos sexos;Total;De 60 a 64 años;2017T1;2.633,9
Ambos sexos;Total;De 60 a 64 años;2016T4;2.615,8
Ambos sexos;Total;De 60 a 64 años;2016T3;2.597,6
Ambos sexos;Total;De 60 a 64 años;2016T2;2.579,5
Ambos sexos;Total;De 60 a 64 años;2016T1;2.562,2
Ambos sexos;Total;De 60 a 64 años;2015T4;2.546,0
Ambos sexos;Total;De 60 a 64 años;2015T3;2.527,5
Ambos sexos;Total;De 60 a 64 años;2015T2;2.513,6
Ambos sexos;Total;De 60 a 64 años;2015T1;2.501,6
Ambos sexos;Total;De 60 a 64 años;2014T4;2.493,3
Ambos sexos;Total;De 60 a 64 años;2014T3;2.489,6
Ambos sexos;Total;De 60 a 64 años;2014T2;2.484,6
Ambos sexos;Total;De 60 a 64 años;2014T1;2.479,2
Ambos sexos;Total;De 65 a 69 años;2025T4;2.981,8
Ambos sexos;Total;De 65 a 69 años;2025T3;2.964,9
Ambos sexos;Total;De 65 a 69 años;2025T2;2.941,5
Ambos sexos;Total;De 65 a 69 años;2025T1;2.848,6
Ambos sexos;Total;De 65 a 69 años;2024T4;2.868,4
Ambos sexos;Total;De 65 a 69 años;2024T3;2.798,6
Ambos sexos;Total;De 65 a 69 años;2024T2;2.771,9
Ambos sexos;Total;De 65 a 69 años;2024T1;2.764,4
Ambos sexos;Total;De 65 a 69 años;2023T4;2.766,0
Ambos sexos;Total;De 65 a 69 años;2023T3;2.761,9
Ambos sexos;Total;De 65 a 69 años;2023T2;2.706,8
Ambos sexos;Total;De 65 a 69 años;2023T1;2.711,5
Ambos sexos;Total;De 65 a 69 años;2022T4;2.671,0
Ambos sexos;Total;De 65 a 69 años;2022T3;2.665,4
Ambos sexos;Total;De 65 a 69 años;2022T2;2.599,1
Ambos sexos;Total;De 65 a 69 años;2022T1;2.603,5
Ambos sexos;Total;De 65 a 69 años;2021T4;2.548,9
Ambos sexos;Total;De 65 a 69 años;2021T3;2.567,2
Ambos sexos;Total;De 65 a 69 años;2021T2;2.553,7
Ambos sexos;Total;De 65 a 69 años;2021T1;2.561,7
Ambos sexos;Total;De 65 a 69 años;2020T4;2.551,7
Ambos sexos;Total;De 65 a 69 años;2020T3;2.536,9
Ambos sexos;Total;De 65 a 69 años;2020T2;2.540,2
Ambos sexos;Total;De 65 a 69 años;2020T1;2.483,9
Ambos sexos;Total;De 65 a 69 años;2019T4;2.466,3
Ambos sexos;Total;De 65 a 69 años;2019T3;2.445,9
Ambos sexos;Total;De 65 a 69 años;2019T2;2.415,4
Ambos sexos;Total;De 65 a 69 años;2019T1;2.399,9
Ambos sexos;Total;De 65 a 69 años;2018T4;2.403,4
Ambos sexos;Total;De 65 a 69 años;2018T3;2.376,3
Ambos sexos;Total;De 65 a 69 años;2018T2;2.351,1
Ambos sexos;Total;De 65 a 69 años;2018T1;2.373,3
Ambos sexos;Total;De 65 a 69 años;2017T4;2.377,1
Ambos sexos;Total;De 65 a 69 años;2017T3;2.398,4
Ambos sexos;Total;De 65 a 69 años;2017T2;2.387,7
Ambos sexos;Total;De 65 a 69 años;2017T1;2.388,0
Ambos sexos;Total;De 65 a 69 años;2016T4;2.374,5
Ambos sexos;Total;De 65 a 69 años;2016T3;2.355,6
Ambos sexos;Total;De 65 a 69 años;2016T2;2.330,3
Ambos sexos;Total;De 65 a 69 años;2016T1;2.327,5
Ambos sexos;Total;De 65 a 69 años;2015T4;2.331,1
Ambos sexos;Total;De 65 a 69 años;2015T3;2.343,1
Ambos sexos;Total;De 65 a 69 años;2015T2;2.321,6
Ambos sexos;Total;De 65 a 69 años;2015T1;2.361,9
Ambos sexos;Total;De 65 a 69 años;2014T4;2.383,7
Ambos sexos;Total;De 65 a 69 años;2014T3;2.363,3
Ambos sexos;Total;De 65 a 69 años;2014T2;2.358,0
Ambos sexos;Total;De 65 a 69 años;2014T1;2.322,0
Ambos sexos;Total;70 y más años;2025T4;7.243,8
Ambos sexos;Total;70 y más años;2025T3;7.195,2
Ambos sexos;Total;70 y más años;2025T2;7.149,3
Ambos sexos;Total;70 y más años;2025T1;7.182,2
Ambos sexos;Total;70 y más años;2024T4;7.106,8
Ambos sexos;Total;70 y más años;2024T3;7.104,8
Ambos sexos;Total;70 y más años;2024T2;7.061,6
Ambos sexos;Total;70 y más años;2024T1;7.010,9
Ambos sexos;Total;70 y más años;2023T4;6.956,6
Ambos sexos;Total;70 y más años;2023T3;6.901,1
Ambos sexos;Total;70 y más años;2023T2;6.890,4
Ambos sexos;Total;70 y más años;2023T1;6.829,4
Ambos sexos;Total;70 y más años;2022T4;6.820,9
Ambos sexos;Total;70 y más años;2022T3;6.775,3
Ambos sexos;Total;70 y más años;2022T2;6.787,4
Ambos sexos;Total;70 y más años;2022T1;6.732,7
Ambos sexos;Total;70 y más años;2021T4;6.745,7
Ambos sexos;Total;70 y más años;2021T3;6.682,5
Ambos sexos;Total;70 y más años;2021T2;6.645,3
Ambos sexos;Total;70 y más años;2021T1;6.599,5
Ambos sexos;Total;70 y más años;2020T4;6.469,5
Ambos sexos;Total;70 y más años;2020T3;6.450,4
Ambos sexos;Total;70 y más años;2020T2;6.420,2
Ambos sexos;Total;70 y más años;2020T1;6.457,0
Ambos sexos;Total;70 y más años;2019T4;6.440,9
Ambos sexos;Total;70 y más años;2019T3;6.422,6
Ambos sexos;Total;70 y más años;2019T2;6.413,9
Ambos sexos;Total;70 y más años;2019T1;6.395,0
Ambos sexos;Total;70 y más años;2018T4;6.357,0
Ambos sexos;Total;70 y más años;2018T3;6.338,7
Ambos sexos;Total;70 y más años;2018T2;6.333,0
Ambos sexos;Total;70 y más años;2018T1;6.291,8
Ambos sexos;Total;70 y más años;2017T4;6.261,2
Ambos sexos;Total;70 y más años;2017T3;6.217,2
Ambos sexos;Total;70 y más años;2017T2;6.205,3
Ambos sexos;Total;70 y más años;2017T1;6.179,9
Ambos sexos;Total;70 y más años;2016T4;6.165,4
Ambos sexos;Total;70 y más años;2016T3;6.138,1
Ambos sexos;Total;70 y más años;2016T2;6.107,2
Ambos sexos;Total;70 y más años;2016T1;6.070,1
Ambos sexos;Total;70 y más años;2015T4;6.038,0
Ambos sexos;Total;70 y más años;2015T3;5.991,2
Ambos sexos;Total;70 y más años;2015T2;5.984,7
Ambos sexos;Total;70 y más años;2015T1;5.920,8
Ambos sexos;Total;70 y más años;2014T4;5.872,0
Ambos sexos;Total;70 y más años;2014T3;5.863,1
Ambos sexos;Total;70 y más años;2014T2;5.830,3
Ambos sexos;Total;70 y más años;2014T1;5.820,4
Ambos sexos;Analfabetos;Total;2025T4;521,5
Ambos sexos;Analfabetos;Total;2025T3;493,9
Ambos sexos;Analfabetos;Total;2025T2;485,1
Ambos sexos;Analfabetos;Total;2025T1;494,6
Ambos sexos;Analfabetos;Total;2024T4;474,5
Ambos sexos;Analfabetos;Total;2024T3;485,3
Ambos sexos;Analfabetos;Total;2024T2;511,1
Ambos sexos;Analfabetos;Total;2024T1;523,0
Ambos sexos;Analfabetos;Total;2023T4;500,7
Ambos sexos;Analfabetos;Total;2023T3;500,8
Ambos sexos;Analfabetos;Total;2023T2;527,4
Ambos sexos;Analfabetos;Total;2023T1;520,8
Ambos sexos;Analfabetos;Total;2022T4;540,8
Ambos sexos;Analfabetos;Total;2022T3;539,6
Ambos sexos;Analfabetos;Total;2022T2;548,6
Ambos sexos;Analfabetos;Total;2022T1;564,8
Ambos sexos;Analfabetos;Total;2021T4;558,9
Ambos sexos;Analfabetos;Total;2021T3;561,9
Ambos sexos;Analfabetos;Total;2021T2;548,2
Ambos sexos;Analfabetos;Total;2021T1;538,6
Ambos sexos;Analfabetos;Total;2020T4;544,1
Ambos sexos;Analfabetos;Total;2020T3;540,5
Ambos sexos;Analfabetos;Total;2020T2;549,9
Ambos sexos;Analfabetos;Total;2020T1;590,2
Ambos sexos;Analfabetos;Total;2019T4;569,6
Ambos sexos;Analfabetos;Total;2019T3;572,7
Ambos sexos;Analfabetos;Total;2019T2;581,6
Ambos sexos;Analfabetos;Total;2019T1;586,3
Ambos sexos;Analfabetos;Total;2018T4;591,7
Ambos sexos;Analfabetos;Total;2018T3;599,1
Ambos sexos;Analfabetos;Total;2018T2;614,2
Ambos sexos;Analfabetos;Total;2018T1;626,9
Ambos sexos;Analfabetos;Total;2017T4;639,2
Ambos sexos;Analfabetos;Total;2017T3;649,6
Ambos sexos;Analfabetos;Total;2017T2;659,0
Ambos sexos;Analfabetos;Total;2017T1;678,9
Ambos sexos;Analfabetos;Total;2016T4;664,1
Ambos sexos;Analfabetos;Total;2016T3;669,4
Ambos sexos;Analfabetos;Total;2016T2;669,4
Ambos sexos;Analfabetos;Total;2016T1;694,2
Ambos sexos;Analfabetos;Total;2015T4;690,0
Ambos sexos;Analfabetos;Total;2015T3;700,2
Ambos sexos;Analfabetos;Total;2015T2;736,1
Ambos sexos;Analfabetos;Total;2015T1;733,1
Ambos sexos;Analfabetos;Total;2014T4;727,2
Ambos sexos;Analfabetos;Total;2014T3;739,8
Ambos sexos;Analfabetos;Total;2014T2;745,1
Ambos sexos;Analfabetos;Total;2014T1;723,5
Ambos sexos;Analfabetos;De 16 a 19 años;2025T4;8,8
Ambos sexos;Analfabetos;De 16 a 19 años;2025T3;5,5
Ambos sexos;Analfabetos;De 16 a 19 años;2025T2;5,7
Ambos sexos;Analfabetos;De 16 a 19 años;2025T1;6,3
Ambos sexos;Analfabetos;De 16 a 19 años;2024T4;6,7
Ambos sexos;Analfabetos;De 16 a 19 años;2024T3;4,2
Ambos sexos;Analfabetos;De 16 a 19 años;2024T2;6,9
Ambos sexos;Analfabetos;De 16 a 19 años;2024T1;9,2
Ambos sexos;Analfabetos;De 16 a 19 años;2023T4;8,0
Ambos sexos;Analfabetos;De 16 a 19 años;2023T3;6,1
Ambos sexos;Analfabetos;De 16 a 19 años;2023T2;3,9
Ambos sexos;Analfabetos;De 16 a 19 años;2023T1;3,4
Ambos sexos;Analfabetos;De 16 a 19 años;2022T4;1,2
Ambos sexos;Analfabetos;De 16 a 19 años;2022T3;0,7
Ambos sexos;Analfabetos;De 16 a 19 años;2022T2;2,1
Ambos sexos;Analfabetos;De 16 a 19 años;2022T1;3,3
Ambos sexos;Analfabetos;De 16 a 19 años;2021T4;4,2
Ambos sexos;Analfabetos;De 16 a 19 años;2021T3;3,5
Ambos sexos;Analfabetos;De 16 a 19 años;2021T2;4,3
Ambos sexos;Analfabetos;De 16 a 19 años;2021T1;6,0
Ambos sexos;Analfabetos;De 16 a 19 años;2020T4;8,0
Ambos sexos;Analfabetos;De 16 a 19 años;2020T3;7,0
Ambos sexos;Analfabetos;De 16 a 19 años;2020T2;6,5
Ambos sexos;Analfabetos;De 16 a 19 años;2020T1;5,5
Ambos sexos;Analfabetos;De 16 a 19 años;2019T4;4,3
Ambos sexos;Analfabetos;De 16 a 19 años;2019T3;4,9
Ambos sexos;Analfabetos;De 16 a 19 años;2019T2;2,6
Ambos sexos;Analfabetos;De 16 a 19 años;2019T1;3,2
Ambos sexos;Analfabetos;De 16 a 19 años;2018T4;3,1
Ambos sexos;Analfabetos;De 16 a 19 años;2018T3;5,1
Ambos sexos;Analfabetos;De 16 a 19 años;2018T2;2,8
Ambos sexos;Analfabetos;De 16 a 19 años;2018T1;3,1
Ambos sexos;Analfabetos;De 16 a 19 años;2017T4;5,3
Ambos sexos;Analfabetos;De 16 a 19 años;2017T3;4,4
Ambos sexos;Analfabetos;De 16 a 19 años;2017T2;4,2
Ambos sexos;Analfabetos;De 16 a 19 años;2017T1;4,5
Ambos sexos;Analfabetos;De 16 a 19 años;2016T4;4,4
Ambos sexos;Analfabetos;De 16 a 19 años;2016T3;3,3
Ambos sexos;Analfabetos;De 16 a 19 años;2016T2;3,3
Ambos sexos;Analfabetos;De 16 a 19 años;2016T1;3,5
Ambos sexos;Analfabetos;De 16 a 19 años;2015T4;3,3
Ambos sexos;Analfabetos;De 16 a 19 años;2015T3;2,2
Ambos sexos;Analfabetos;De 16 a 19 años;2015T2;3,0
Ambos sexos;Analfabetos;De 16 a 19 años;2015T1;4,0
Ambos sexos;Analfabetos;De 16 a 19 años;2014T4;2,1
Ambos sexos;Analfabetos;De 16 a 19 años;2014T3;4,7
Ambos sexos;Analfabetos;De 16 a 19 años;2014T2;2,7
Ambos sexos;Analfabetos;De 16 a 19 años;2014T1;2,7
Ambos sexos;Analfabetos;De 20 a 24 años;2025T4;8,4
Ambos sexos;Analfabetos;De 20 a 24 años;2025T3;8,4
Ambos sexos;Analfabetos;De 20 a 24 años;2025T2;12,2
Ambos sexos;Analfabetos;De 20 a 24 años;2025T1;8,2
Ambos sexos;Analfabetos;De 20 a 24 años;2024T4;7,2
Ambos sexos;Analfabetos;De 20 a 24 años;2024T3;10,1
Ambos sexos;Analfabetos;De 20 a 24 años;2024T2;13,4
Ambos sexos;Analfabetos;De 20 a 24 años;2024T1;10,5
Ambos sexos;Analfabetos;De 20 a 24 años;2023T4;11,3
Ambos sexos;Analfabetos;De 20 a 24 años;2023T3;10,1
Ambos sexos;Analfabetos;De 20 a 24 años;2023T2;10,0
Ambos sexos;Analfabetos;De 20 a 24 años;2023T1;5,6
Ambos sexos;Analfabetos;De 20 a 24 años;2022T4;9,4
Ambos sexos;Analfabetos;De 20 a 24 años;2022T3;7,2
Ambos sexos;Analfabetos;De 20 a 24 años;2022T2;8,0
Ambos sexos;Analfabetos;De 20 a 24 años;2022T1;7,1
Ambos sexos;Analfabetos;De 20 a 24 años;2021T4;11,5
Ambos sexos;Analfabetos;De 20 a 24 años;2021T3;9,2
Ambos sexos;Analfabetos;De 20 a 24 años;2021T2;12,0
Ambos sexos;Analfabetos;De 20 a 24 años;2021T1;13,0
Ambos sexos;Analfabetos;De 20 a 24 años;2020T4;10,3
Ambos sexos;Analfabetos;De 20 a 24 años;2020T3;8,7
Ambos sexos;Analfabetos;De 20 a 24 años;2020T2;10,1
Ambos sexos;Analfabetos;De 20 a 24 años;2020T1;8,4
Ambos sexos;Analfabetos;De 20 a 24 años;2019T4;8,7
Ambos sexos;Analfabetos;De 20 a 24 años;2019T3;7,3
Ambos sexos;Analfabetos;De 20 a 24 años;2019T2;8,0
Ambos sexos;Analfabetos;De 20 a 24 años;2019T1;8,4
Ambos sexos;Analfabetos;De 20 a 24 años;2018T4;8,0
Ambos sexos;Analfabetos;De 20 a 24 años;2018T3;8,5
Ambos sexos;Analfabetos;De 20 a 24 años;2018T2;8,4
Ambos sexos;Analfabetos;De 20 a 24 años;2018T1;7,2
Ambos sexos;Analfabetos;De 20 a 24 años;2017T4;7,6
Ambos sexos;Analfabetos;De 20 a 24 años;2017T3;8,5
Ambos sexos;Analfabetos;De 20 a 24 años;2017T2;9,0
Ambos sexos;Analfabetos;De 20 a 24 años;2017T1;9,5
Ambos sexos;Analfabetos;De 20 a 24 años;2016T4;9,0
Ambos sexos;Analfabetos;De 20 a 24 años;2016T3;12,1
Ambos sexos;Analfabetos;De 20 a 24 años;2016T2;11,9
Ambos sexos;Analfabetos;De 20 a 24 años;2016T1;12,8
Ambos sexos;Analfabetos;De 20 a 24 años;2015T4;11,7
Ambos sexos;Analfabetos;De 20 a 24 años;2015T3;9,1
Ambos sexos;Analfabetos;De 20 a 24 años;2015T2;11,5
Ambos sexos;Analfabetos;De 20 a 24 años;2015T1;10,2
Ambos sexos;Analfabetos;De 20 a 24 años;2014T4;8,3
Ambos sexos;Analfabetos;De 20 a 24 años;2014T3;7,6
Ambos sexos;Analfabetos;De 20 a 24 años;2014T2;7,5
Ambos sexos;Analfabetos;De 20 a 24 años;2014T1;9,3
Ambos sexos;Analfabetos;De 25 a 29 años;2025T4;15,1
Ambos sexos;Analfabetos;De 25 a 29 años;2025T3;13,0
Ambos sexos;Analfabetos;De 25 a 29 años;2025T2;10,7
Ambos sexos;Analfabetos;De 25 a 29 años;2025T1;10,5
Ambos sexos;Analfabetos;De 25 a 29 años;2024T4;13,9
Ambos sexos;Analfabetos;De 25 a 29 años;2024T3;17,7
Ambos sexos;Analfabetos;De 25 a 29 años;2024T2;16,9
Ambos sexos;Analfabetos;De 25 a 29 años;2024T1;12,7
Ambos sexos;Analfabetos;De 25 a 29 años;2023T4;13,2
Ambos sexos;Analfabetos;De 25 a 29 años;2023T3;12,1
Ambos sexos;Analfabetos;De 25 a 29 años;2023T2;9,5
Ambos sexos;Analfabetos;De 25 a 29 años;2023T1;7,9
Ambos sexos;Analfabetos;De 25 a 29 años;2022T4;12,4
Ambos sexos;Analfabetos;De 25 a 29 años;2022T3;15,6
Ambos sexos;Analfabetos;De 25 a 29 años;2022T2;10,4
Ambos sexos;Analfabetos;De 25 a 29 años;2022T1;8,8
Ambos sexos;Analfabetos;De 25 a 29 años;2021T4;15,2
Ambos sexos;Analfabetos;De 25 a 29 años;2021T3;7,7
Ambos sexos;Analfabetos;De 25 a 29 años;2021T2;8,2
Ambos sexos;Analfabetos;De 25 a 29 años;2021T1;7,6
Ambos sexos;Analfabetos;De 25 a 29 años;2020T4;7,8
Ambos sexos;Analfabetos;De 25 a 29 años;2020T3;11,5
Ambos sexos;Analfabetos;De 25 a 29 años;2020T2;9,1
Ambos sexos;Analfabetos;De 25 a 29 años;2020T1;8,6
Ambos sexos;Analfabetos;De 25 a 29 años;2019T4;9,8
Ambos sexos;Analfabetos;De 25 a 29 años;2019T3;10,2
Ambos sexos;Analfabetos;De 25 a 29 años;2019T2;9,2
Ambos sexos;Analfabetos;De 25 a 29 años;2019T1;10,1
Ambos sexos;Analfabetos;De 25 a 29 años;2018T4;10,7
Ambos sexos;Analfabetos;De 25 a 29 años;2018T3;10,6
Ambos sexos;Analfabetos;De 25 a 29 años;2018T2;11,4
Ambos sexos;Analfabetos;De 25 a 29 años;2018T1;12,0
Ambos sexos;Analfabetos;De 25 a 29 años;2017T4;12,3
Ambos sexos;Analfabetos;De 25 a 29 años;2017T3;10,2
Ambos sexos;Analfabetos;De 25 a 29 años;2017T2;12,0
Ambos sexos;Analfabetos;De 25 a 29 años;2017T1;14,3
Ambos sexos;Analfabetos;De 25 a 29 años;2016T4;12,6
Ambos sexos;Analfabetos;De 25 a 29 años;2016T3;12,7
Ambos sexos;Analfabetos;De 25 a 29 años;2016T2;11,5
Ambos sexos;Analfabetos;De 25 a 29 años;2016T1;13,3
Ambos sexos;Analfabetos;De 25 a 29 años;2015T4;10,6
Ambos sexos;Analfabetos;De 25 a 29 años;2015T3;13,0
Ambos sexos;Analfabetos;De 25 a 29 años;2015T2;13,6
Ambos sexos;Analfabetos;De 25 a 29 años;2015T1;14,4
Ambos sexos;Analfabetos;De 25 a 29 años;2014T4;12,8
Ambos sexos;Analfabetos;De 25 a 29 años;2014T3;12,3
Ambos sexos;Analfabetos;De 25 a 29 años;2014T2;11,7
Ambos sexos;Analfabetos;De 25 a 29 años;2014T1;10,9
Ambos sexos;Analfabetos;De 30 a 34 años;2025T4;15,1
Ambos sexos;Analfabetos;De 30 a 34 años;2025T3;13,3
Ambos sexos;Analfabetos;De 30 a 34 años;2025T2;12,4
Ambos sexos;Analfabetos;De 30 a 34 años;2025T1;17,0
Ambos sexos;Analfabetos;De 30 a 34 años;2024T4;10,0
Ambos sexos;Analfabetos;De 30 a 34 años;2024T3;9,5
Ambos sexos;Analfabetos;De 30 a 34 años;2024T2;8,8
Ambos sexos;Analfabetos;De 30 a 34 años;2024T1;10,5
Ambos sexos;Analfabetos;De 30 a 34 años;2023T4;8,9
Ambos sexos;Analfabetos;De 30 a 34 años;2023T3;9,6
Ambos sexos;Analfabetos;De 30 a 34 años;2023T2;10,9
Ambos sexos;Analfabetos;De 30 a 34 años;2023T1;14,0
Ambos sexos;Analfabetos;De 30 a 34 años;2022T4;20,7
Ambos sexos;Analfabetos;De 30 a 34 años;2022T3;14,1
Ambos sexos;Analfabetos;De 30 a 34 años;2022T2;14,0
Ambos sexos;Analfabetos;De 30 a 34 años;2022T1;15,8
Ambos sexos;Analfabetos;De 30 a 34 años;2021T4;13,5
Ambos sexos;Analfabetos;De 30 a 34 años;2021T3;14,7
Ambos sexos;Analfabetos;De 30 a 34 años;2021T2;15,1
Ambos sexos;Analfabetos;De 30 a 34 años;2021T1;11,7
Ambos sexos;Analfabetos;De 30 a 34 años;2020T4;13,2
Ambos sexos;Analfabetos;De 30 a 34 años;2020T3;11,2
Ambos sexos;Analfabetos;De 30 a 34 años;2020T2;11,3
Ambos sexos;Analfabetos;De 30 a 34 años;2020T1;10,8
Ambos sexos;Analfabetos;De 30 a 34 años;2019T4;11,5
Ambos sexos;Analfabetos;De 30 a 34 años;2019T3;13,6
Ambos sexos;Analfabetos;De 30 a 34 años;2019T2;12,5
Ambos sexos;Analfabetos;De 30 a 34 años;2019T1;12,7
Ambos sexos;Analfabetos;De 30 a 34 años;2018T4;12,5
Ambos sexos;Analfabetos;De 30 a 34 años;2018T3;11,9
Ambos sexos;Analfabetos;De 30 a 34 años;2018T2;10,7
Ambos sexos;Analfabetos;De 30 a 34 años;2018T1;11,2
Ambos sexos;Analfabetos;De 30 a 34 años;2017T4;10,9
Ambos sexos;Analfabetos;De 30 a 34 años;2017T3;15,1
Ambos sexos;Analfabetos;De 30 a 34 años;2017T2;17,5
Ambos sexos;Analfabetos;De 30 a 34 años;2017T1;13,7
Ambos sexos;Analfabetos;De 30 a 34 años;2016T4;11,3
Ambos sexos;Analfabetos;De 30 a 34 años;2016T3;13,9
Ambos sexos;Analfabetos;De 30 a 34 años;2016T2;16,0
Ambos sexos;Analfabetos;De 30 a 34 años;2016T1;11,4
Ambos sexos;Analfabetos;De 30 a 34 años;2015T4;14,7
Ambos sexos;Analfabetos;De 30 a 34 años;2015T3;16,7
Ambos sexos;Analfabetos;De 30 a 34 años;2015T2;20,5
Ambos sexos;Analfabetos;De 30 a 34 años;2015T1;23,4
Ambos sexos;Analfabetos;De 30 a 34 años;2014T4;20,8
Ambos sexos;Analfabetos;De 30 a 34 años;2014T3;25,0
Ambos sexos;Analfabetos;De 30 a 34 años;2014T2;24,4
Ambos sexos;Analfabetos;De 30 a 34 años;2014T1;21,2
Ambos sexos;Analfabetos;De 35 a 39 años;2025T4;13,3
Ambos sexos;Analfabetos;De 35 a 39 años;2025T3;13,5
Ambos sexos;Analfabetos;De 35 a 39 años;2025T2;12,7
Ambos sexos;Analfabetos;De 35 a 39 años;2025T1;17,0
Ambos sexos;Analfabetos;De 35 a 39 años;2024T4;15,4
Ambos sexos;Analfabetos;De 35 a 39 años;2024T3;15,3
Ambos sexos;Analfabetos;De 35 a 39 años;2024T2;20,8
Ambos sexos;Analfabetos;De 35 a 39 años;2024T1;17,4
Ambos sexos;Analfabetos;De 35 a 39 años;2023T4;16,0
Ambos sexos;Analfabetos;De 35 a 39 años;2023T3;14,0
Ambos sexos;Analfabetos;De 35 a 39 años;2023T2;22,4
Ambos sexos;Analfabetos;De 35 a 39 años;2023T1;19,4
Ambos sexos;Analfabetos;De 35 a 39 años;2022T4;21,9
Ambos sexos;Analfabetos;De 35 a 39 años;2022T3;17,6
Ambos sexos;Analfabetos;De 35 a 39 años;2022T2;24,2
Ambos sexos;Analfabetos;De 35 a 39 años;2022T1;22,9
