Sexo;Edad;Estudios reglados;Periodo;Total
Ambos sexos;De 25 a 29 años;Cursa estudios: Sólo reglados;2007T4;313,7
Ambos sexos;De 25 a 29 años;Cursa estudios: Sólo reglados;2007T3;289,3
Ambos sexos;De 25 a 29 años;Cursa estudios: Sólo reglados;2007T2;324,8
Ambos sexos;De 25 a 29 años;Cursa estudios: Sólo reglados;2007T1;330,5
Ambos sexos;De 25 a 29 años;Cursa estudios: Sólo reglados;2006T4;313,0
Ambos sexos;De 25 a 29 años;Cursa estudios: Sólo reglados;2006T3;312,4
Ambos sexos;De 25 a 29 años;Cursa estudios: Sólo reglados;2006T2;343,9
Ambos sexos;De 25 a 29 años;Cursa estudios: Sólo reglados;2006T1;358,6
Ambos sexos;De 25 a 29 años;Cursa estudios: Sólo reglados;2005T4;346,3
Ambos sexos;De 25 a 29 años;Cursa estudios: Sólo reglados;2005T3;303,4
Ambos sexos;De 25 a 29 años;Cursa estudios: Sólo reglados;2005T2;366,3
Ambos sexos;De 25 a 29 años;Cursa estudios: Sólo reglados;2005T1;356,3
Ambos sexos;De 25 a 29 años;Cursa estudios: Sólo no reglados;2025T4;427,6
Ambos sexos;De 25 a 29 años;Cursa estudios: Sólo no reglados;2025T3;330,9
Ambos sexos;De 25 a 29 años;Cursa estudios: Sólo no reglados;2025T2;430,5
Ambos sexos;De 25 a 29 años;Cursa estudios: Sólo no reglados;2025T1;456,5
Ambos sexos;De 25 a 29 años;Cursa estudios: Sólo no reglados;2024T4;469,5
Ambos sexos;De 25 a 29 años;Cursa estudios: Sólo no reglados;2024T3;377,1
Ambos sexos;De 25 a 29 años;Cursa estudios: Sólo no reglados;2024T2;420,2
Ambos sexos;De 25 a 29 años;Cursa estudios: Sólo no reglados;2024T1;440,2
Ambos sexos;De 25 a 29 años;Cursa estudios: Sólo no reglados;2023T4;403,3
Ambos sexos;De 25 a 29 años;Cursa estudios: Sólo no reglados;2023T3;321,8
Ambos sexos;De 25 a 29 años;Cursa estudios: Sólo no reglados;2023T2;396,4
Ambos sexos;De 25 a 29 años;Cursa estudios: Sólo no reglados;2023T1;376,7
Ambos sexos;De 25 a 29 años;Cursa estudios: Sólo no reglados;2022T4;385,2
Ambos sexos;De 25 a 29 años;Cursa estudios: Sólo no reglados;2022T3;326,3
Ambos sexos;De 25 a 29 años;Cursa estudios: Sólo no reglados;2022T2;381,9
Ambos sexos;De 25 a 29 años;Cursa estudios: Sólo no reglados;2022T1;429,6
Ambos sexos;De 25 a 29 años;Cursa estudios: Sólo no reglados;2021T4;395,1
Ambos sexos;De 25 a 29 años;Cursa estudios: Sólo no reglados;2021T3;325,1
Ambos sexos;De 25 a 29 años;Cursa estudios: Sólo no reglados;2021T2;361,2
Ambos sexos;De 25 a 29 años;Cursa estudios: Sólo no reglados;2021T1;349,9
Ambos sexos;De 25 a 29 años;Cursa estudios: Sólo no reglados;2020T4;287,0
Ambos sexos;De 25 a 29 años;Cursa estudios: Sólo no reglados;2020T3;229,8
Ambos sexos;De 25 a 29 años;Cursa estudios: Sólo no reglados;2020T2;231,0
Ambos sexos;De 25 a 29 años;Cursa estudios: Sólo no reglados;2020T1;237,8
Ambos sexos;De 25 a 29 años;Cursa estudios: Sólo no reglados;2019T4;275,7
Ambos sexos;De 25 a 29 años;Cursa estudios: Sólo no reglados;2019T3;211,3
Ambos sexos;De 25 a 29 años;Cursa estudios: Sólo no reglados;2019T2;270,7
Ambos sexos;De 25 a 29 años;Cursa estudios: Sólo no reglados;2019T1;264,6
Ambos sexos;De 25 a 29 años;Cursa estudios: Sólo no reglados;2018T4;259,3
Ambos sexos;De 25 a 29 años;Cursa estudios: Sólo no reglados;2018T3;204,4
Ambos sexos;De 25 a 29 años;Cursa estudios: Sólo no reglados;2018T2;248,2
Ambos sexos;De 25 a 29 años;Cursa estudios: Sólo no reglados;2018T1;251,6
Ambos sexos;De 25 a 29 años;Cursa estudios: Sólo no reglados;2017T4;224,3
Ambos sexos;De 25 a 29 años;Cursa estudios: Sólo no reglados;2017T3;172,5
Ambos sexos;De 25 a 29 años;Cursa estudios: Sólo no reglados;2017T2;251,6
Ambos sexos;De 25 a 29 años;Cursa estudios: Sólo no reglados;2017T1;260,9
Ambos sexos;De 25 a 29 años;Cursa estudios: Sólo no reglados;2016T4;239,4
Ambos sexos;De 25 a 29 años;Cursa estudios: Sólo no reglados;2016T3;157,4
Ambos sexos;De 25 a 29 años;Cursa estudios: Sólo no reglados;2016T2;211,6
Ambos sexos;De 25 a 29 años;Cursa estudios: Sólo no reglados;2016T1;227,1
Ambos sexos;De 25 a 29 años;Cursa estudios: Sólo no reglados;2015T4;235,8
Ambos sexos;De 25 a 29 años;Cursa estudios: Sólo no reglados;2015T3;167,2
Ambos sexos;De 25 a 29 años;Cursa estudios: Sólo no reglados;2015T2;252,5
Ambos sexos;De 25 a 29 años;Cursa estudios: Sólo no reglados;2015T1;250,1
Ambos sexos;De 25 a 29 años;Cursa estudios: Sólo no reglados;2014T4;238,2
Ambos sexos;De 25 a 29 años;Cursa estudios: Sólo no reglados;2014T3;145,9
Ambos sexos;De 25 a 29 años;Cursa estudios: Sólo no reglados;2014T2;247,0
Ambos sexos;De 25 a 29 años;Cursa estudios: Sólo no reglados;2014T1;265,6
Ambos sexos;De 25 a 29 años;Cursa estudios: Sólo no reglados;2013T4;320,4
Ambos sexos;De 25 a 29 años;Cursa estudios: Sólo no reglados;2013T3;215,9
Ambos sexos;De 25 a 29 años;Cursa estudios: Sólo no reglados;2013T2;359,1
Ambos sexos;De 25 a 29 años;Cursa estudios: Sólo no reglados;2013T1;340,5
Ambos sexos;De 25 a 29 años;Cursa estudios: Sólo no reglados;2012T4;342,6
Ambos sexos;De 25 a 29 años;Cursa estudios: Sólo no reglados;2012T3;237,7
Ambos sexos;De 25 a 29 años;Cursa estudios: Sólo no reglados;2012T2;384,4
Ambos sexos;De 25 a 29 años;Cursa estudios: Sólo no reglados;2012T1;385,2
Ambos sexos;De 25 a 29 años;Cursa estudios: Sólo no reglados;2011T4;367,6
Ambos sexos;De 25 a 29 años;Cursa estudios: Sólo no reglados;2011T3;252,7
Ambos sexos;De 25 a 29 años;Cursa estudios: Sólo no reglados;2011T2;375,5
Ambos sexos;De 25 a 29 años;Cursa estudios: Sólo no reglados;2011T1;395,6
Ambos sexos;De 25 a 29 años;Cursa estudios: Sólo no reglados;2010T4;403,3
Ambos sexos;De 25 a 29 años;Cursa estudios: Sólo no reglados;2010T3;280,4
Ambos sexos;De 25 a 29 años;Cursa estudios: Sólo no reglados;2010T2;409,1
Ambos sexos;De 25 a 29 años;Cursa estudios: Sólo no reglados;2010T1;427,2
Ambos sexos;De 25 a 29 años;Cursa estudios: Sólo no reglados;2009T4;418,0
Ambos sexos;De 25 a 29 años;Cursa estudios: Sólo no reglados;2009T3;308,3
Ambos sexos;De 25 a 29 años;Cursa estudios: Sólo no reglados;2009T2;464,4
Ambos sexos;De 25 a 29 años;Cursa estudios: Sólo no reglados;2009T1;438,2
Ambos sexos;De 25 a 29 años;Cursa estudios: Sólo no reglados;2008T4;469,7
Ambos sexos;De 25 a 29 años;Cursa estudios: Sólo no reglados;2008T3;307,8
Ambos sexos;De 25 a 29 años;Cursa estudios: Sólo no reglados;2008T2;470,0
Ambos sexos;De 25 a 29 años;Cursa estudios: Sólo no reglados;2008T1;454,0
Ambos sexos;De 25 a 29 años;Cursa estudios: Sólo no reglados;2007T4;454,6
Ambos sexos;De 25 a 29 años;Cursa estudios: Sólo no reglados;2007T3;339,4
Ambos sexos;De 25 a 29 años;Cursa estudios: Sólo no reglados;2007T2;470,9
Ambos sexos;De 25 a 29 años;Cursa estudios: Sólo no reglados;2007T1;454,1
Ambos sexos;De 25 a 29 años;Cursa estudios: Sólo no reglados;2006T4;440,3
Ambos sexos;De 25 a 29 años;Cursa estudios: Sólo no reglados;2006T3;309,4
Ambos sexos;De 25 a 29 años;Cursa estudios: Sólo no reglados;2006T2;468,4
Ambos sexos;De 25 a 29 años;Cursa estudios: Sólo no reglados;2006T1;476,7
Ambos sexos;De 25 a 29 años;Cursa estudios: Sólo no reglados;2005T4;487,4
Ambos sexos;De 25 a 29 años;Cursa estudios: Sólo no reglados;2005T3;327,8
Ambos sexos;De 25 a 29 años;Cursa estudios: Sólo no reglados;2005T2;517,9
Ambos sexos;De 25 a 29 años;Cursa estudios: Sólo no reglados;2005T1;448,5
Ambos sexos;De 25 a 29 años;Cursa estudios: Ambos, reglados y no reglados;2025T4;30,5
Ambos sexos;De 25 a 29 años;Cursa estudios: Ambos, reglados y no reglados;2025T3;28,0
Ambos sexos;De 25 a 29 años;Cursa estudios: Ambos, reglados y no reglados;2025T2;49,6
Ambos sexos;De 25 a 29 años;Cursa estudios: Ambos, reglados y no reglados;2025T1;45,2
Ambos sexos;De 25 a 29 años;Cursa estudios: Ambos, reglados y no reglados;2024T4;58,0
Ambos sexos;De 25 a 29 años;Cursa estudios: Ambos, reglados y no reglados;2024T3;44,7
Ambos sexos;De 25 a 29 años;Cursa estudios: Ambos, reglados y no reglados;2024T2;29,2
Ambos sexos;De 25 a 29 años;Cursa estudios: Ambos, reglados y no reglados;2024T1;47,0
Ambos sexos;De 25 a 29 años;Cursa estudios: Ambos, reglados y no reglados;2023T4;46,8
Ambos sexos;De 25 a 29 años;Cursa estudios: Ambos, reglados y no reglados;2023T3;33,3
Ambos sexos;De 25 a 29 años;Cursa estudios: Ambos, reglados y no reglados;2023T2;39,5
Ambos sexos;De 25 a 29 años;Cursa estudios: Ambos, reglados y no reglados;2023T1;35,9
Ambos sexos;De 25 a 29 años;Cursa estudios: Ambos, reglados y no reglados;2022T4;43,0
Ambos sexos;De 25 a 29 años;Cursa estudios: Ambos, reglados y no reglados;2022T3;36,2
Ambos sexos;De 25 a 29 años;Cursa estudios: Ambos, reglados y no reglados;2022T2;32,9
Ambos sexos;De 25 a 29 años;Cursa estudios: Ambos, reglados y no reglados;2022T1;31,9
Ambos sexos;De 25 a 29 años;Cursa estudios: Ambos, reglados y no reglados;2021T4;39,5
Ambos sexos;De 25 a 29 años;Cursa estudios: Ambos, reglados y no reglados;2021T3;31,1
Ambos sexos;De 25 a 29 años;Cursa estudios: Ambos, reglados y no reglados;2021T2;46,2
Ambos sexos;De 25 a 29 años;Cursa estudios: Ambos, reglados y no reglados;2021T1;40,8
Ambos sexos;De 25 a 29 años;Cursa estudios: Ambos, reglados y no reglados;2020T4;30,2
Ambos sexos;De 25 a 29 años;Cursa estudios: Ambos, reglados y no reglados;2020T3;24,8
Ambos sexos;De 25 a 29 años;Cursa estudios: Ambos, reglados y no reglados;2020T2;22,3
Ambos sexos;De 25 a 29 años;Cursa estudios: Ambos, reglados y no reglados;2020T1;17,5
Ambos sexos;De 25 a 29 años;Cursa estudios: Ambos, reglados y no reglados;2019T4;28,3
Ambos sexos;De 25 a 29 años;Cursa estudios: Ambos, reglados y no reglados;2019T3;15,4
Ambos sexos;De 25 a 29 años;Cursa estudios: Ambos, reglados y no reglados;2019T2;22,5
Ambos sexos;De 25 a 29 años;Cursa estudios: Ambos, reglados y no reglados;2019T1;30,4
Ambos sexos;De 25 a 29 años;Cursa estudios: Ambos, reglados y no reglados;2018T4;26,6
Ambos sexos;De 25 a 29 años;Cursa estudios: Ambos, reglados y no reglados;2018T3;19,3
Ambos sexos;De 25 a 29 años;Cursa estudios: Ambos, reglados y no reglados;2018T2;28,8
Ambos sexos;De 25 a 29 años;Cursa estudios: Ambos, reglados y no reglados;2018T1;29,9
Ambos sexos;De 25 a 29 años;Cursa estudios: Ambos, reglados y no reglados;2017T4;27,0
Ambos sexos;De 25 a 29 años;Cursa estudios: Ambos, reglados y no reglados;2017T3;13,8
Ambos sexos;De 25 a 29 años;Cursa estudios: Ambos, reglados y no reglados;2017T2;21,4
Ambos sexos;De 25 a 29 años;Cursa estudios: Ambos, reglados y no reglados;2017T1;24,7
Ambos sexos;De 25 a 29 años;Cursa estudios: Ambos, reglados y no reglados;2016T4;28,6
Ambos sexos;De 25 a 29 años;Cursa estudios: Ambos, reglados y no reglados;2016T3;18,4
Ambos sexos;De 25 a 29 años;Cursa estudios: Ambos, reglados y no reglados;2016T2;27,6
Ambos sexos;De 25 a 29 años;Cursa estudios: Ambos, reglados y no reglados;2016T1;25,4
Ambos sexos;De 25 a 29 años;Cursa estudios: Ambos, reglados y no reglados;2015T4;34,6
Ambos sexos;De 25 a 29 años;Cursa estudios: Ambos, reglados y no reglados;2015T3;20,5
Ambos sexos;De 25 a 29 años;Cursa estudios: Ambos, reglados y no reglados;2015T2;31,4
Ambos sexos;De 25 a 29 años;Cursa estudios: Ambos, reglados y no reglados;2015T1;33,7
Ambos sexos;De 25 a 29 años;Cursa estudios: Ambos, reglados y no reglados;2014T4;31,7
Ambos sexos;De 25 a 29 años;Cursa estudios: Ambos, reglados y no reglados;2014T3;17,5
Ambos sexos;De 25 a 29 años;Cursa estudios: Ambos, reglados y no reglados;2014T2;32,7
Ambos sexos;De 25 a 29 años;Cursa estudios: Ambos, reglados y no reglados;2014T1;45,3
Ambos sexos;De 25 a 29 años;Cursa estudios: Ambos, reglados y no reglados;2013T4;48,9
Ambos sexos;De 25 a 29 años;Cursa estudios: Ambos, reglados y no reglados;2013T3;24,9
Ambos sexos;De 25 a 29 años;Cursa estudios: Ambos, reglados y no reglados;2013T2;54,3
Ambos sexos;De 25 a 29 años;Cursa estudios: Ambos, reglados y no reglados;2013T1;55,4
Ambos sexos;De 25 a 29 años;Cursa estudios: Ambos, reglados y no reglados;2012T4;54,7
Ambos sexos;De 25 a 29 años;Cursa estudios: Ambos, reglados y no reglados;2012T3;23,9
Ambos sexos;De 25 a 29 años;Cursa estudios: Ambos, reglados y no reglados;2012T2;39,8
Ambos sexos;De 25 a 29 años;Cursa estudios: Ambos, reglados y no reglados;2012T1;40,1
Ambos sexos;De 25 a 29 años;Cursa estudios: Ambos, reglados y no reglados;2011T4;41,2
Ambos sexos;De 25 a 29 años;Cursa estudios: Ambos, reglados y no reglados;2011T3;22,4
Ambos sexos;De 25 a 29 años;Cursa estudios: Ambos, reglados y no reglados;2011T2;42,6
Ambos sexos;De 25 a 29 años;Cursa estudios: Ambos, reglados y no reglados;2011T1;41,0
Ambos sexos;De 25 a 29 años;Cursa estudios: Ambos, reglados y no reglados;2010T4;46,1
Ambos sexos;De 25 a 29 años;Cursa estudios: Ambos, reglados y no reglados;2010T3;26,7
Ambos sexos;De 25 a 29 años;Cursa estudios: Ambos, reglados y no reglados;2010T2;28,9
Ambos sexos;De 25 a 29 años;Cursa estudios: Ambos, reglados y no reglados;2010T1;40,1
Ambos sexos;De 25 a 29 años;Cursa estudios: Ambos, reglados y no reglados;2009T4;44,2
Ambos sexos;De 25 a 29 años;Cursa estudios: Ambos, reglados y no reglados;2009T3;25,7
Ambos sexos;De 25 a 29 años;Cursa estudios: Ambos, reglados y no reglados;2009T2;40,5
Ambos sexos;De 25 a 29 años;Cursa estudios: Ambos, reglados y no reglados;2009T1;44,5
Ambos sexos;De 25 a 29 años;Cursa estudios: Ambos, reglados y no reglados;2008T4;37,1
Ambos sexos;De 25 a 29 años;Cursa estudios: Ambos, reglados y no reglados;2008T3;22,9
Ambos sexos;De 25 a 29 años;Cursa estudios: Ambos, reglados y no reglados;2008T2;31,7
Ambos sexos;De 25 a 29 años;Cursa estudios: Ambos, reglados y no reglados;2008T1;39,2
Ambos sexos;De 25 a 29 años;Cursa estudios: Ambos, reglados y no reglados;2007T4;48,0
Ambos sexos;De 25 a 29 años;Cursa estudios: Ambos, reglados y no reglados;2007T3;21,2
Ambos sexos;De 25 a 29 años;Cursa estudios: Ambos, reglados y no reglados;2007T2;40,0
Ambos sexos;De 25 a 29 años;Cursa estudios: Ambos, reglados y no reglados;2007T1;50,0
Ambos sexos;De 25 a 29 años;Cursa estudios: Ambos, reglados y no reglados;2006T4;54,5
Ambos sexos;De 25 a 29 años;Cursa estudios: Ambos, reglados y no reglados;2006T3;25,3
Ambos sexos;De 25 a 29 años;Cursa estudios: Ambos, reglados y no reglados;2006T2;45,9
Ambos sexos;De 25 a 29 años;Cursa estudios: Ambos, reglados y no reglados;2006T1;54,8
Ambos sexos;De 25 a 29 años;Cursa estudios: Ambos, reglados y no reglados;2005T4;53,1
Ambos sexos;De 25 a 29 años;Cursa estudios: Ambos, reglados y no reglados;2005T3;34,1
Ambos sexos;De 25 a 29 años;Cursa estudios: Ambos, reglados y no reglados;2005T2;53,6
Ambos sexos;De 25 a 29 años;Cursa estudios: Ambos, reglados y no reglados;2005T1;58,0
Ambos sexos;De 30 a 34 años;Total;2025T4;2.878,3
Ambos sexos;De 30 a 34 años;Total;2025T3;2.869,5
Ambos sexos;De 30 a 34 años;Total;2025T2;2.859,8
Ambos sexos;De 30 a 34 años;Total;2025T1;2.852,7
Ambos sexos;De 30 a 34 años;Total;2024T4;2.848,8
Ambos sexos;De 30 a 34 años;Total;2024T3;2.838,0
Ambos sexos;De 30 a 34 años;Total;2024T2;2.831,2
Ambos sexos;De 30 a 34 años;Total;2024T1;2.823,0
Ambos sexos;De 30 a 34 años;Total;2023T4;2.816,2
Ambos sexos;De 30 a 34 años;Total;2023T3;2.809,2
Ambos sexos;De 30 a 34 años;Total;2023T2;2.800,5
Ambos sexos;De 30 a 34 años;Total;2023T1;2.788,8
Ambos sexos;De 30 a 34 años;Total;2022T4;2.775,2
Ambos sexos;De 30 a 34 años;Total;2022T3;2.765,1
Ambos sexos;De 30 a 34 años;Total;2022T2;2.748,2
Ambos sexos;De 30 a 34 años;Total;2022T1;2.733,3
Ambos sexos;De 30 a 34 años;Total;2021T4;2.729,9
Ambos sexos;De 30 a 34 años;Total;2021T3;2.733,8
Ambos sexos;De 30 a 34 años;Total;2021T2;2.743,3
Ambos sexos;De 30 a 34 años;Total;2021T1;2.757,0
Ambos sexos;De 30 a 34 años;Total;2020T4;2.734,6
Ambos sexos;De 30 a 34 años;Total;2020T3;2.745,0
Ambos sexos;De 30 a 34 años;Total;2020T2;2.754,7
Ambos sexos;De 30 a 34 años;Total;2020T1;2.761,0
Ambos sexos;De 30 a 34 años;Total;2019T4;2.766,0
Ambos sexos;De 30 a 34 años;Total;2019T3;2.771,9
Ambos sexos;De 30 a 34 años;Total;2019T2;2.778,2
Ambos sexos;De 30 a 34 años;Total;2019T1;2.785,2
Ambos sexos;De 30 a 34 años;Total;2018T4;2.794,6
Ambos sexos;De 30 a 34 años;Total;2018T3;2.804,3
Ambos sexos;De 30 a 34 años;Total;2018T2;2.815,2
Ambos sexos;De 30 a 34 años;Total;2018T1;2.827,8
Ambos sexos;De 30 a 34 años;Total;2017T4;2.846,6
Ambos sexos;De 30 a 34 años;Total;2017T3;2.867,5
Ambos sexos;De 30 a 34 años;Total;2017T2;2.894,4
Ambos sexos;De 30 a 34 años;Total;2017T1;2.921,8
Ambos sexos;De 30 a 34 años;Total;2016T4;2.952,7
Ambos sexos;De 30 a 34 años;Total;2016T3;2.987,8
Ambos sexos;De 30 a 34 años;Total;2016T2;3.024,1
Ambos sexos;De 30 a 34 años;Total;2016T1;3.062,1
Ambos sexos;De 30 a 34 años;Total;2015T4;3.102,2
Ambos sexos;De 30 a 34 años;Total;2015T3;3.162,1
Ambos sexos;De 30 a 34 años;Total;2015T2;3.205,0
Ambos sexos;De 30 a 34 años;Total;2015T1;3.241,8
Ambos sexos;De 30 a 34 años;Total;2014T4;3.280,9
Ambos sexos;De 30 a 34 años;Total;2014T3;3.321,3
Ambos sexos;De 30 a 34 años;Total;2014T2;3.366,4
Ambos sexos;De 30 a 34 años;Total;2014T1;3.405,6
Ambos sexos;De 30 a 34 años;Total;2013T4;3.460,6
Ambos sexos;De 30 a 34 años;Total;2013T3;3.518,7
Ambos sexos;De 30 a 34 años;Total;2013T2;3.580,8
Ambos sexos;De 30 a 34 años;Total;2013T1;3.637,0
Ambos sexos;De 30 a 34 años;Total;2012T4;3.689,8
Ambos sexos;De 30 a 34 años;Total;2012T3;3.735,5
Ambos sexos;De 30 a 34 años;Total;2012T2;3.781,8
Ambos sexos;De 30 a 34 años;Total;2012T1;3.825,5
Ambos sexos;De 30 a 34 años;Total;2011T4;3.866,2
Ambos sexos;De 30 a 34 años;Total;2011T3;3.898,9
Ambos sexos;De 30 a 34 años;Total;2011T2;3.934,5
Ambos sexos;De 30 a 34 años;Total;2011T1;3.968,6
Ambos sexos;De 30 a 34 años;Total;2010T4;3.998,1
Ambos sexos;De 30 a 34 años;Total;2010T3;4.021,1
Ambos sexos;De 30 a 34 años;Total;2010T2;4.043,7
Ambos sexos;De 30 a 34 años;Total;2010T1;4.066,6
Ambos sexos;De 30 a 34 años;Total;2009T4;4.084,3
Ambos sexos;De 30 a 34 años;Total;2009T3;4.097,3
Ambos sexos;De 30 a 34 años;Total;2009T2;4.110,4
Ambos sexos;De 30 a 34 años;Total;2009T1;4.121,3
Ambos sexos;De 30 a 34 años;Total;2008T4;4.122,8
Ambos sexos;De 30 a 34 años;Total;2008T3;4.112,7
Ambos sexos;De 30 a 34 años;Total;2008T2;4.100,5
Ambos sexos;De 30 a 34 años;Total;2008T1;4.084,0
Ambos sexos;De 30 a 34 años;Total;2007T4;4.064,4
Ambos sexos;De 30 a 34 años;Total;2007T3;4.036,3
Ambos sexos;De 30 a 34 años;Total;2007T2;4.010,4
Ambos sexos;De 30 a 34 años;Total;2007T1;3.982,8
Ambos sexos;De 30 a 34 años;Total;2006T4;3.949,7
Ambos sexos;De 30 a 34 años;Total;2006T3;3.917,2
Ambos sexos;De 30 a 34 años;Total;2006T2;3.887,6
Ambos sexos;De 30 a 34 años;Total;2006T1;3.861,4
Ambos sexos;De 30 a 34 años;Total;2005T4;3.836,2
Ambos sexos;De 30 a 34 años;Total;2005T3;3.809,2
Ambos sexos;De 30 a 34 años;Total;2005T2;3.783,4
Ambos sexos;De 30 a 34 años;Total;2005T1;3.747,6
Ambos sexos;De 30 a 34 años;No cursa estudios;2025T4;2.270,3
Ambos sexos;De 30 a 34 años;No cursa estudios;2025T3;2.370,4
Ambos sexos;De 30 a 34 años;No cursa estudios;2025T2;2.252,2
Ambos sexos;De 30 a 34 años;No cursa estudios;2025T1;2.250,5
Ambos sexos;De 30 a 34 años;No cursa estudios;2024T4;2.247,8
Ambos sexos;De 30 a 34 años;No cursa estudios;2024T3;2.354,6
Ambos sexos;De 30 a 34 años;No cursa estudios;2024T2;2.243,9
Ambos sexos;De 30 a 34 años;No cursa estudios;2024T1;2.178,7
Ambos sexos;De 30 a 34 años;No cursa estudios;2023T4;2.191,7
Ambos sexos;De 30 a 34 años;No cursa estudios;2023T3;2.317,3
Ambos sexos;De 30 a 34 años;No cursa estudios;2023T2;2.197,0
Ambos sexos;De 30 a 34 años;No cursa estudios;2023T1;2.186,1
Ambos sexos;De 30 a 34 años;No cursa estudios;2022T4;2.182,0
Ambos sexos;De 30 a 34 años;No cursa estudios;2022T3;2.318,0
Ambos sexos;De 30 a 34 años;No cursa estudios;2022T2;2.202,2
Ambos sexos;De 30 a 34 años;No cursa estudios;2022T1;2.163,1
Ambos sexos;De 30 a 34 años;No cursa estudios;2021T4;2.177,6
Ambos sexos;De 30 a 34 años;No cursa estudios;2021T3;2.286,1
Ambos sexos;De 30 a 34 años;No cursa estudios;2021T2;2.169,5
Ambos sexos;De 30 a 34 años;No cursa estudios;2021T1;2.198,8
Ambos sexos;De 30 a 34 años;No cursa estudios;2020T4;2.231,7
Ambos sexos;De 30 a 34 años;No cursa estudios;2020T3;2.390,9
Ambos sexos;De 30 a 34 años;No cursa estudios;2020T2;2.342,0
Ambos sexos;De 30 a 34 años;No cursa estudios;2020T1;2.346,7
Ambos sexos;De 30 a 34 años;No cursa estudios;2019T4;2.310,8
Ambos sexos;De 30 a 34 años;No cursa estudios;2019T3;2.450,1
Ambos sexos;De 30 a 34 años;No cursa estudios;2019T2;2.323,6
Ambos sexos;De 30 a 34 años;No cursa estudios;2019T1;2.359,6
Ambos sexos;De 30 a 34 años;No cursa estudios;2018T4;2.377,2
Ambos sexos;De 30 a 34 años;No cursa estudios;2018T3;2.474,7
Ambos sexos;De 30 a 34 años;No cursa estudios;2018T2;2.367,2
Ambos sexos;De 30 a 34 años;No cursa estudios;2018T1;2.397,7
Ambos sexos;De 30 a 34 años;No cursa estudios;2017T4;2.437,4
Ambos sexos;De 30 a 34 años;No cursa estudios;2017T3;2.584,0
Ambos sexos;De 30 a 34 años;No cursa estudios;2017T2;2.463,3
Ambos sexos;De 30 a 34 años;No cursa estudios;2017T1;2.496,4
Ambos sexos;De 30 a 34 años;No cursa estudios;2016T4;2.544,5
Ambos sexos;De 30 a 34 años;No cursa estudios;2016T3;2.691,8
Ambos sexos;De 30 a 34 años;No cursa estudios;2016T2;2.589,0
Ambos sexos;De 30 a 34 años;No cursa estudios;2016T1;2.620,6
Ambos sexos;De 30 a 34 años;No cursa estudios;2015T4;2.650,9
Ambos sexos;De 30 a 34 años;No cursa estudios;2015T3;2.841,8
Ambos sexos;De 30 a 34 años;No cursa estudios;2015T2;2.723,5
Ambos sexos;De 30 a 34 años;No cursa estudios;2015T1;2.789,7
Ambos sexos;De 30 a 34 años;No cursa estudios;2014T4;2.797,5
Ambos sexos;De 30 a 34 años;No cursa estudios;2014T3;3.002,7
Ambos sexos;De 30 a 34 años;No cursa estudios;2014T2;2.857,8
