Sexo;Sector económico;Tiempo desde que dejaron el último empleo;Periodo;Total
Ambos sexos;Han dejado su último empleo hace más de 1 año;Total;2013T1;2.926,5
Ambos sexos;Han dejado su último empleo hace más de 1 año;Total;2012T4;2.807,3
Ambos sexos;Han dejado su último empleo hace más de 1 año;Total;2012T3;2.588,9
Ambos sexos;Han dejado su último empleo hace más de 1 año;Total;2012T2;2.502
Ambos sexos;Han dejado su último empleo hace más de 1 año;Total;2012T1;2.389,8
Ambos sexos;Han dejado su último empleo hace más de 1 año;Total;2011T4;2.320,6
Ambos sexos;Han dejado su último empleo hace más de 1 año;Total;2011T3;2.127,2
Ambos sexos;Han dejado su último empleo hace más de 1 año;Total;2011T2;2.081,7
Ambos sexos;Han dejado su último empleo hace más de 1 año;Total;2011T1;2.111,6
Ambos sexos;Han dejado su último empleo hace más de 1 año;Total;2010T4;2.050,4
Ambos sexos;Han dejado su último empleo hace más de 1 año;Total;2010T3;1.873,2
Ambos sexos;Han dejado su último empleo hace más de 1 año;Total;2010T2;1.813
Ambos sexos;Han dejado su último empleo hace más de 1 año;Total;2010T1;1.678,3
Ambos sexos;Han dejado su último empleo hace más de 1 año;Total;2009T4;1.477,1
Ambos sexos;Han dejado su último empleo hace más de 1 año;Total;2009T3;1.204,7
Ambos sexos;Han dejado su último empleo hace más de 1 año;Total;2009T2;1.093,9
Ambos sexos;Han dejado su último empleo hace más de 1 año;Total;2009T1;977,3
Ambos sexos;Han dejado su último empleo hace más de 1 año;Total;2008T4;783,9
Ambos sexos;Han dejado su último empleo hace más de 1 año;Total;2008T3;606,6
Ambos sexos;Han dejado su último empleo hace más de 1 año;Total;2008T2;585,1
Ambos sexos;Han dejado su último empleo hace más de 1 año;Total;2008T1;565,8
Ambos sexos;Han dejado su último empleo hace más de 1 año;Menos de 3 meses;2025T4;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;Menos de 3 meses;2025T3;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;Menos de 3 meses;2025T2;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;Menos de 3 meses;2025T1;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;Menos de 3 meses;2024T4;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;Menos de 3 meses;2024T3;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;Menos de 3 meses;2024T2;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;Menos de 3 meses;2024T1;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;Menos de 3 meses;2023T4;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;Menos de 3 meses;2023T3;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;Menos de 3 meses;2023T2;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;Menos de 3 meses;2023T1;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;Menos de 3 meses;2022T4;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;Menos de 3 meses;2022T3;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;Menos de 3 meses;2022T2;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;Menos de 3 meses;2022T1;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;Menos de 3 meses;2021T4;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;Menos de 3 meses;2021T3;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;Menos de 3 meses;2021T2;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;Menos de 3 meses;2021T1;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;Menos de 3 meses;2020T4;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;Menos de 3 meses;2020T3;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;Menos de 3 meses;2020T2;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;Menos de 3 meses;2020T1;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;Menos de 3 meses;2019T4;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;Menos de 3 meses;2019T3;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;Menos de 3 meses;2019T2;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;Menos de 3 meses;2019T1;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;Menos de 3 meses;2018T4;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;Menos de 3 meses;2018T3;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;Menos de 3 meses;2018T2;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;Menos de 3 meses;2018T1;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;Menos de 3 meses;2017T4;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;Menos de 3 meses;2017T3;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;Menos de 3 meses;2017T2;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;Menos de 3 meses;2017T1;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;Menos de 3 meses;2016T4;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;Menos de 3 meses;2016T3;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;Menos de 3 meses;2016T2;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;Menos de 3 meses;2016T1;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;Menos de 3 meses;2015T4;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;Menos de 3 meses;2015T3;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;Menos de 3 meses;2015T2;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;Menos de 3 meses;2015T1;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;Menos de 3 meses;2014T4;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;Menos de 3 meses;2014T3;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;Menos de 3 meses;2014T2;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;Menos de 3 meses;2014T1;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;Menos de 3 meses;2013T4;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;Menos de 3 meses;2013T3;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;Menos de 3 meses;2013T2;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;Menos de 3 meses;2013T1;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;Menos de 3 meses;2012T4;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;Menos de 3 meses;2012T3;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;Menos de 3 meses;2012T2;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;Menos de 3 meses;2012T1;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;Menos de 3 meses;2011T4;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;Menos de 3 meses;2011T3;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;Menos de 3 meses;2011T2;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;Menos de 3 meses;2011T1;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;Menos de 3 meses;2010T4;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;Menos de 3 meses;2010T3;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;Menos de 3 meses;2010T2;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;Menos de 3 meses;2010T1;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;Menos de 3 meses;2009T4;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;Menos de 3 meses;2009T3;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;Menos de 3 meses;2009T2;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;Menos de 3 meses;2009T1;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;Menos de 3 meses;2008T4;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;Menos de 3 meses;2008T3;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;Menos de 3 meses;2008T2;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;Menos de 3 meses;2008T1;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 3 a 5 meses;2025T4;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 3 a 5 meses;2025T3;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 3 a 5 meses;2025T2;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 3 a 5 meses;2025T1;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 3 a 5 meses;2024T4;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 3 a 5 meses;2024T3;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 3 a 5 meses;2024T2;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 3 a 5 meses;2024T1;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 3 a 5 meses;2023T4;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 3 a 5 meses;2023T3;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 3 a 5 meses;2023T2;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 3 a 5 meses;2023T1;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 3 a 5 meses;2022T4;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 3 a 5 meses;2022T3;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 3 a 5 meses;2022T2;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 3 a 5 meses;2022T1;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 3 a 5 meses;2021T4;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 3 a 5 meses;2021T3;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 3 a 5 meses;2021T2;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 3 a 5 meses;2021T1;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 3 a 5 meses;2020T4;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 3 a 5 meses;2020T3;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 3 a 5 meses;2020T2;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 3 a 5 meses;2020T1;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 3 a 5 meses;2019T4;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 3 a 5 meses;2019T3;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 3 a 5 meses;2019T2;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 3 a 5 meses;2019T1;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 3 a 5 meses;2018T4;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 3 a 5 meses;2018T3;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 3 a 5 meses;2018T2;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 3 a 5 meses;2018T1;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 3 a 5 meses;2017T4;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 3 a 5 meses;2017T3;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 3 a 5 meses;2017T2;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 3 a 5 meses;2017T1;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 3 a 5 meses;2016T4;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 3 a 5 meses;2016T3;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 3 a 5 meses;2016T2;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 3 a 5 meses;2016T1;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 3 a 5 meses;2015T4;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 3 a 5 meses;2015T3;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 3 a 5 meses;2015T2;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 3 a 5 meses;2015T1;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 3 a 5 meses;2014T4;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 3 a 5 meses;2014T3;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 3 a 5 meses;2014T2;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 3 a 5 meses;2014T1;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 3 a 5 meses;2013T4;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 3 a 5 meses;2013T3;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 3 a 5 meses;2013T2;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 3 a 5 meses;2013T1;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 3 a 5 meses;2012T4;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 3 a 5 meses;2012T3;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 3 a 5 meses;2012T2;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 3 a 5 meses;2012T1;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 3 a 5 meses;2011T4;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 3 a 5 meses;2011T3;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 3 a 5 meses;2011T2;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 3 a 5 meses;2011T1;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 3 a 5 meses;2010T4;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 3 a 5 meses;2010T3;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 3 a 5 meses;2010T2;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 3 a 5 meses;2010T1;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 3 a 5 meses;2009T4;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 3 a 5 meses;2009T3;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 3 a 5 meses;2009T2;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 3 a 5 meses;2009T1;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 3 a 5 meses;2008T4;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 3 a 5 meses;2008T3;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 3 a 5 meses;2008T2;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 3 a 5 meses;2008T1;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 6 a 12 meses;2025T4;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 6 a 12 meses;2025T3;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 6 a 12 meses;2025T2;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 6 a 12 meses;2025T1;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 6 a 12 meses;2024T4;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 6 a 12 meses;2024T3;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 6 a 12 meses;2024T2;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 6 a 12 meses;2024T1;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 6 a 12 meses;2023T4;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 6 a 12 meses;2023T3;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 6 a 12 meses;2023T2;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 6 a 12 meses;2023T1;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 6 a 12 meses;2022T4;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 6 a 12 meses;2022T3;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 6 a 12 meses;2022T2;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 6 a 12 meses;2022T1;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 6 a 12 meses;2021T4;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 6 a 12 meses;2021T3;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 6 a 12 meses;2021T2;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 6 a 12 meses;2021T1;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 6 a 12 meses;2020T4;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 6 a 12 meses;2020T3;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 6 a 12 meses;2020T2;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 6 a 12 meses;2020T1;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 6 a 12 meses;2019T4;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 6 a 12 meses;2019T3;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 6 a 12 meses;2019T2;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 6 a 12 meses;2019T1;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 6 a 12 meses;2018T4;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 6 a 12 meses;2018T3;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 6 a 12 meses;2018T2;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 6 a 12 meses;2018T1;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 6 a 12 meses;2017T4;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 6 a 12 meses;2017T3;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 6 a 12 meses;2017T2;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 6 a 12 meses;2017T1;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 6 a 12 meses;2016T4;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 6 a 12 meses;2016T3;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 6 a 12 meses;2016T2;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 6 a 12 meses;2016T1;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 6 a 12 meses;2015T4;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 6 a 12 meses;2015T3;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 6 a 12 meses;2015T2;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 6 a 12 meses;2015T1;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 6 a 12 meses;2014T4;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 6 a 12 meses;2014T3;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 6 a 12 meses;2014T2;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 6 a 12 meses;2014T1;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 6 a 12 meses;2013T4;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 6 a 12 meses;2013T3;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 6 a 12 meses;2013T2;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 6 a 12 meses;2013T1;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 6 a 12 meses;2012T4;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 6 a 12 meses;2012T3;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 6 a 12 meses;2012T2;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 6 a 12 meses;2012T1;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 6 a 12 meses;2011T4;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 6 a 12 meses;2011T3;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 6 a 12 meses;2011T2;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 6 a 12 meses;2011T1;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 6 a 12 meses;2010T4;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 6 a 12 meses;2010T3;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 6 a 12 meses;2010T2;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 6 a 12 meses;2010T1;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 6 a 12 meses;2009T4;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 6 a 12 meses;2009T3;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 6 a 12 meses;2009T2;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 6 a 12 meses;2009T1;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 6 a 12 meses;2008T4;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 6 a 12 meses;2008T3;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 6 a 12 meses;2008T2;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;De 6 a 12 meses;2008T1;..
Ambos sexos;Han dejado su último empleo hace más de 1 año;Más de 1 año;2025T4;914
Ambos sexos;Han dejado su último empleo hace más de 1 año;Más de 1 año;2025T3;904,4
Ambos sexos;Han dejado su último empleo hace más de 1 año;Más de 1 año;2025T2;953,3
Ambos sexos;Han dejado su último empleo hace más de 1 año;Más de 1 año;2025T1;995,4
Ambos sexos;Han dejado su último empleo hace más de 1 año;Más de 1 año;2024T4;977,2
Ambos sexos;Han dejado su último empleo hace más de 1 año;Más de 1 año;2024T3;995,5
Ambos sexos;Han dejado su último empleo hace más de 1 año;Más de 1 año;2024T2;1.036,3
Ambos sexos;Han dejado su último empleo hace más de 1 año;Más de 1 año;2024T1;1.053,9
Ambos sexos;Han dejado su último empleo hace más de 1 año;Más de 1 año;2023T4;1.086,3
Ambos sexos;Han dejado su último empleo hace más de 1 año;Más de 1 año;2023T3;1.064,9
Ambos sexos;Han dejado su último empleo hace más de 1 año;Más de 1 año;2023T2;1.057,3
Ambos sexos;Han dejado su último empleo hace más de 1 año;Más de 1 año;2023T1;1.153,7
Ambos sexos;Han dejado su último empleo hace más de 1 año;Más de 1 año;2022T4;1.207,4
Ambos sexos;Han dejado su último empleo hace más de 1 año;Más de 1 año;2022T3;1.173,1
