fecha,año,trimestre,mes,usd_barril,yoy_pct,volatilidad_30d
2022-10-01,2022.0,4.0,11.0,88.67184782608696,-14.910109877875401,29.864151678499212
2023-01-01,2023.0,1.0,2.0,81.11955555555556,-29.777068177127564,27.36209437363957
2023-04-01,2023.0,2.0,5.0,78.32714285714286,-18.37595881205716,30.962823001131596
2023-07-01,2023.0,3.0,7.989130434782608,86.52684782608696,1.6835972627632902,19.498738155273134
2023-10-01,2023.0,4.0,11.0,83.97521739130435,2.4629893602012216,32.86276981523119
2024-01-01,2024.0,1.0,2.0,82.9421978021978,8.38540543759066,19.270648115278956
2024-04-01,2024.0,2.0,5.0,84.70725274725274,-5.257383162597624,21.13645714717808
2024-07-01,2024.0,3.0,7.989130434782608,79.96728260869565,-1.1737464145857812,20.362699357780283
2024-10-01,2024.0,4.0,11.0,74.7275,-12.693248910931944,25.97531901751008
2025-01-01,2025.0,1.0,2.0,75.8651111111111,-9.20460530198214,18.37006865943621
2025-04-01,2025.0,2.0,5.0,67.98362637362638,-12.25101367441357,29.90470527625859
2025-07-01,2025.0,3.0,7.989130434782608,68.98195652173914,-8.348068442541296,27.103960687250463
2025-10-01,2025.0,4.0,10.0,66.67,-16.6625,24.552856200834658
