Sexo;Ocupación;Situación profesional;Periodo;Total
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Ayuda en la empresa o negocio familiar;2002T2;1,2
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Ayuda en la empresa o negocio familiar;2002T1;1,5
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariados : Total;2010T4;191,6
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariados : Total;2010T3;197,1
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariados : Total;2010T2;196,9
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariados : Total;2010T1;190,6
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariados : Total;2009T4;190,4
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariados : Total;2009T3;197,7
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariados : Total;2009T2;207,0
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariados : Total;2009T1;219,6
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariados : Total;2008T4;220,8
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariados : Total;2008T3;239,1
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariados : Total;2008T2;244,5
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariados : Total;2008T1;259,0
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariados : Total;2007T4;240,3
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariados : Total;2007T3;217,0
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariados : Total;2007T2;230,0
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariados : Total;2007T1;229,4
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariados : Total;2006T4;229,0
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariados : Total;2006T3;204,1
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariados : Total;2006T2;206,5
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariados : Total;2006T1;202,8
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariados : Total;2005T4;220,9
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariados : Total;2005T3;206,6
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariados : Total;2005T2;210,0
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariados : Total;2005T1;197,9
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariados : Total;2004T4;211,3
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariados : Total;2004T3;210,6
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariados : Total;2004T2;204,8
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariados : Total;2004T1;205,0
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariados : Total;2003T4;205,6
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariados : Total;2003T3;211,9
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariados : Total;2003T2;207,0
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariados : Total;2003T1;201,8
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariados : Total;2002T4;219,0
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariados : Total;2002T3;232,7
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariados : Total;2002T2;223,0
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariados : Total;2002T1;209,6
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariado sector público;2010T4;4,3
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariado sector público;2010T3;5,5
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariado sector público;2010T2;4,4
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariado sector público;2010T1;4,1
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariado sector público;2009T4;4,8
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariado sector público;2009T3;4,4
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariado sector público;2009T2;4,4
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariado sector público;2009T1;3,7
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariado sector público;2008T4;4,7
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariado sector público;2008T3;5,5
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariado sector público;2008T2;7,9
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariado sector público;2008T1;7,1
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariado sector público;2007T4;5,4
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariado sector público;2007T3;6,8
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariado sector público;2007T2;8,3
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariado sector público;2007T1;6,3
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariado sector público;2006T4;3,2
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariado sector público;2006T3;3,4
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariado sector público;2006T2;4,3
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariado sector público;2006T1;4,2
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariado sector público;2005T4;3,5
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariado sector público;2005T3;4,5
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariado sector público;2005T2;2,1
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariado sector público;2005T1;1,4
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariado sector público;2004T4;0,9
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariado sector público;2004T3;1,1
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariado sector público;2004T2;2,2
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariado sector público;2004T1;1,5
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariado sector público;2003T4;2,6
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariado sector público;2003T3;1,6
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariado sector público;2003T2;1,2
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariado sector público;2003T1;2,2
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariado sector público;2002T4;3,2
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariado sector público;2002T3;3,7
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariado sector público;2002T2;3,1
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariado sector público;2002T1;2,3
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariado sector privado;2010T4;187,3
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariado sector privado;2010T3;191,6
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariado sector privado;2010T2;192,5
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariado sector privado;2010T1;186,4
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariado sector privado;2009T4;185,7
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariado sector privado;2009T3;193,2
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariado sector privado;2009T2;202,7
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariado sector privado;2009T1;215,9
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariado sector privado;2008T4;216,1
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariado sector privado;2008T3;233,6
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariado sector privado;2008T2;236,6
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariado sector privado;2008T1;251,9
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariado sector privado;2007T4;234,9
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariado sector privado;2007T3;210,2
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariado sector privado;2007T2;221,7
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariado sector privado;2007T1;223,1
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariado sector privado;2006T4;225,8
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariado sector privado;2006T3;200,7
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariado sector privado;2006T2;202,1
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariado sector privado;2006T1;198,6
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariado sector privado;2005T4;217,3
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariado sector privado;2005T3;202,1
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariado sector privado;2005T2;207,9
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariado sector privado;2005T1;196,5
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariado sector privado;2004T4;210,3
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariado sector privado;2004T3;209,5
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariado sector privado;2004T2;202,6
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariado sector privado;2004T1;203,5
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariado sector privado;2003T4;203,0
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariado sector privado;2003T3;210,3
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariado sector privado;2003T2;205,8
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariado sector privado;2003T1;199,7
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariado sector privado;2002T4;215,8
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariado sector privado;2002T3;229,0
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariado sector privado;2002T2;219,9
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Asalariado sector privado;2002T1;207,3
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Otra situación;2010T4;..
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Otra situación;2010T3;..
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Otra situación;2010T2;..
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Otra situación;2010T1;..
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Otra situación;2009T4;..
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Otra situación;2009T3;..
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Otra situación;2009T2;..
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Otra situación;2009T1;0,5
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Otra situación;2008T4;..
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Otra situación;2008T3;..
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Otra situación;2008T2;..
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Otra situación;2008T1;..
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Otra situación;2007T4;0,3
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Otra situación;2007T3;..
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Otra situación;2007T2;..
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Otra situación;2007T1;..
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Otra situación;2006T4;..
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Otra situación;2006T3;..
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Otra situación;2006T2;..
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Otra situación;2006T1;0,2
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Otra situación;2005T4;..
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Otra situación;2005T3;..
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Otra situación;2005T2;..
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Otra situación;2005T1;0,2
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Otra situación;2004T4;..
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Otra situación;2004T3;0,3
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Otra situación;2004T2;0,5
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Otra situación;2004T1;0,6
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Otra situación;2003T4;0,5
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Otra situación;2003T3;..
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Otra situación;2003T2;..
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Otra situación;2003T1;0,4
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Otra situación;2002T4;..
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Otra situación;2002T3;0,5
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Otra situación;2002T2;0,3
Mujeres;8 Operadores de instalaciones y maquinaria, y montadores;Otra situación;2002T1;..
Mujeres;9 Trabajadores no cualificados;Total;2010T4;1.492,9
Mujeres;9 Trabajadores no cualificados;Total;2010T3;1.496,5
Mujeres;9 Trabajadores no cualificados;Total;2010T2;1.491,5
Mujeres;9 Trabajadores no cualificados;Total;2010T1;1.520,7
Mujeres;9 Trabajadores no cualificados;Total;2009T4;1.547,0
Mujeres;9 Trabajadores no cualificados;Total;2009T3;1.537,8
Mujeres;9 Trabajadores no cualificados;Total;2009T2;1.514,3
Mujeres;9 Trabajadores no cualificados;Total;2009T1;1.559,4
Mujeres;9 Trabajadores no cualificados;Total;2008T4;1.620,1
Mujeres;9 Trabajadores no cualificados;Total;2008T3;1.621,9
