Tipo de dato;Agregados macroeconómicos: Nivel 1;Agregados macroeconómicos: Nivel 2;Niveles y tasas;Periodo;Total
Datos ajustados de estacionalidad y calendario;Producto interior bruto a precios de mercado;;Variación trimestral;2004T4;0,7097
Datos ajustados de estacionalidad y calendario;Producto interior bruto a precios de mercado;;Variación trimestral;2004T3;0,8433
Datos ajustados de estacionalidad y calendario;Producto interior bruto a precios de mercado;;Variación trimestral;2004T2;1,0620
Datos ajustados de estacionalidad y calendario;Producto interior bruto a precios de mercado;;Variación trimestral;2004T1;0,5850
Datos ajustados de estacionalidad y calendario;Producto interior bruto a precios de mercado;;Variación trimestral;2003T4;0,8385
Datos ajustados de estacionalidad y calendario;Producto interior bruto a precios de mercado;;Variación trimestral;2003T3;0,7448
Datos ajustados de estacionalidad y calendario;Producto interior bruto a precios de mercado;;Variación trimestral;2003T2;0,3832
Datos ajustados de estacionalidad y calendario;Producto interior bruto a precios de mercado;;Variación trimestral;2003T1;0,9639
Datos ajustados de estacionalidad y calendario;Producto interior bruto a precios de mercado;;Variación trimestral;2002T4;0,7808
Datos ajustados de estacionalidad y calendario;Producto interior bruto a precios de mercado;;Variación trimestral;2002T3;0,5602
Datos ajustados de estacionalidad y calendario;Producto interior bruto a precios de mercado;;Variación trimestral;2002T2;0,8383
Datos ajustados de estacionalidad y calendario;Producto interior bruto a precios de mercado;;Variación trimestral;2002T1;0,4727
Datos ajustados de estacionalidad y calendario;Producto interior bruto a precios de mercado;;Variación trimestral;2001T4;0,6363
Datos ajustados de estacionalidad y calendario;Producto interior bruto a precios de mercado;;Variación trimestral;2001T3;0,9613
Datos ajustados de estacionalidad y calendario;Producto interior bruto a precios de mercado;;Variación trimestral;2001T2;0,7774
Datos ajustados de estacionalidad y calendario;Producto interior bruto a precios de mercado;;Variación trimestral;2001T1;1,0153
Datos ajustados de estacionalidad y calendario;Producto interior bruto a precios de mercado;;Variación trimestral;2000T4;1,0705
Datos ajustados de estacionalidad y calendario;Producto interior bruto a precios de mercado;;Variación trimestral;2000T3;1,0198
Datos ajustados de estacionalidad y calendario;Producto interior bruto a precios de mercado;;Variación trimestral;2000T2;1,2640
Datos ajustados de estacionalidad y calendario;Producto interior bruto a precios de mercado;;Variación trimestral;2000T1;1,5794
Datos ajustados de estacionalidad y calendario;Producto interior bruto a precios de mercado;;Variación trimestral;1999T4;1,1103
Datos ajustados de estacionalidad y calendario;Producto interior bruto a precios de mercado;;Variación trimestral;1999T3;1,3608
Datos ajustados de estacionalidad y calendario;Producto interior bruto a precios de mercado;;Variación trimestral;1999T2;1,1460
Datos ajustados de estacionalidad y calendario;Producto interior bruto a precios de mercado;;Variación trimestral;1999T1;0,9850
Datos ajustados de estacionalidad y calendario;Producto interior bruto a precios de mercado;;Variación trimestral;1998T4;1,0428
Datos ajustados de estacionalidad y calendario;Producto interior bruto a precios de mercado;;Variación trimestral;1998T3;0,9525
Datos ajustados de estacionalidad y calendario;Producto interior bruto a precios de mercado;;Variación trimestral;1998T2;1,0981
Datos ajustados de estacionalidad y calendario;Producto interior bruto a precios de mercado;;Variación trimestral;1998T1;0,8421
Datos ajustados de estacionalidad y calendario;Producto interior bruto a precios de mercado;;Variación trimestral;1997T4;1,4046
Datos ajustados de estacionalidad y calendario;Producto interior bruto a precios de mercado;;Variación trimestral;1997T3;1,1101
Datos ajustados de estacionalidad y calendario;Producto interior bruto a precios de mercado;;Variación trimestral;1997T2;0,9018
Datos ajustados de estacionalidad y calendario;Producto interior bruto a precios de mercado;;Variación trimestral;1997T1;0,9973
Datos ajustados de estacionalidad y calendario;Producto interior bruto a precios de mercado;;Variación trimestral;1996T4;0,4975
Datos ajustados de estacionalidad y calendario;Producto interior bruto a precios de mercado;;Variación trimestral;1996T3;0,8203
Datos ajustados de estacionalidad y calendario;Producto interior bruto a precios de mercado;;Variación trimestral;1996T2;0,6916
Datos ajustados de estacionalidad y calendario;Producto interior bruto a precios de mercado;;Variación trimestral;1996T1;0,5746
Datos ajustados de estacionalidad y calendario;Producto interior bruto a precios de mercado;;Variación trimestral;1995T4;0,7572
Datos ajustados de estacionalidad y calendario;Producto interior bruto a precios de mercado;;Variación trimestral;1995T3;0,4428
Datos ajustados de estacionalidad y calendario;Producto interior bruto a precios de mercado;;Variación trimestral;1995T2;0,6592
Datos ajustados de estacionalidad y calendario;Producto interior bruto a precios de mercado;;Variación trimestral;1995T1;""
Datos ajustados de estacionalidad y calendario;Producto interior bruto a precios de mercado;;Variación anual;2026T1;2,7192
Datos ajustados de estacionalidad y calendario;Producto interior bruto a precios de mercado;;Variación anual;2025T4;2,6479
Datos ajustados de estacionalidad y calendario;Producto interior bruto a precios de mercado;;Variación anual;2025T3;2,7033
Datos ajustados de estacionalidad y calendario;Producto interior bruto a precios de mercado;;Variación anual;2025T2;2,8784
Datos ajustados de estacionalidad y calendario;Producto interior bruto a precios de mercado;;Variación anual;2025T1;3,0763
Datos ajustados de estacionalidad y calendario;Producto interior bruto a precios de mercado;;Variación anual;2024T4;3,6597
Datos ajustados de estacionalidad y calendario;Producto interior bruto a precios de mercado;;Variación anual;2024T3;3,6336
Datos ajustados de estacionalidad y calendario;Producto interior bruto a precios de mercado;;Variación anual;2024T2;3,6591
Datos ajustados de estacionalidad y calendario;Producto interior bruto a precios de mercado;;Variación anual;2024T1;2,8630
Datos ajustados de estacionalidad y calendario;Producto interior bruto a precios de mercado;;Variación anual;2023T4;2,2496
Datos ajustados de estacionalidad y calendario;Producto interior bruto a precios de mercado;;Variación anual;2023T3;1,9935
Datos ajustados de estacionalidad y calendario;Producto interior bruto a precios de mercado;;Variación anual;2023T2;2,0199
Datos ajustados de estacionalidad y calendario;Producto interior bruto a precios de mercado;;Variación anual;2023T1;3,6063
Datos ajustados de estacionalidad y calendario;Producto interior bruto a precios de mercado;;Variación anual;2022T4;4,7007
Datos ajustados de estacionalidad y calendario;Producto interior bruto a precios de mercado;;Variación anual;2022T3;6,2582
Datos ajustados de estacionalidad y calendario;Producto interior bruto a precios de mercado;;Variación anual;2022T2;7,4758
Datos ajustados de estacionalidad y calendario;Producto interior bruto a precios de mercado;;Variación anual;2022T1;7,1267
Datos ajustados de estacionalidad y calendario;Producto interior bruto a precios de mercado;;Variación anual;2021T4;6,7365
Datos ajustados de estacionalidad y calendario;Producto interior bruto a precios de mercado;;Variación anual;2021T3;5,3703
Datos ajustados de estacionalidad y calendario;Producto interior bruto a precios de mercado;;Variación anual;2021T2;19,7659
Datos ajustados de estacionalidad y calendario;Producto interior bruto a precios de mercado;;Variación anual;2021T1;-2,8724
Datos ajustados de estacionalidad y calendario;Producto interior bruto a precios de mercado;;Variación anual;2020T4;-8,9948
Datos ajustados de estacionalidad y calendario;Producto interior bruto a precios de mercado;;Variación anual;2020T3;-9,1347
Datos ajustados de estacionalidad y calendario;Producto interior bruto a precios de mercado;;Variación anual;2020T2;-21,4517
Datos ajustados de estacionalidad y calendario;Producto interior bruto a precios de mercado;;Variación anual;2020T1;-4,1780
Datos ajustados de estacionalidad y calendario;Producto interior bruto a precios de mercado;;Variación anual;2019T4;1,6735
Datos ajustados de estacionalidad y calendario;Producto interior bruto a precios de mercado;;Variación anual;2019T3;1,6882
Datos ajustados de estacionalidad y calendario;Producto interior bruto a precios de mercado;;Variación anual;2019T2;2,0605
Datos ajustados de estacionalidad y calendario;Producto interior bruto a precios de mercado;;Variación anual;2019T1;2,4305
Datos ajustados de estacionalidad y calendario;Producto interior bruto a precios de mercado;;Variación anual;2018T4;2,2417
Datos ajustados de estacionalidad y calendario;Producto interior bruto a precios de mercado;;Variación anual;2018T3;2,2656
Datos ajustados de estacionalidad y calendario;Producto interior bruto a precios de mercado;;Variación anual;2018T2;2,3402
Datos ajustados de estacionalidad y calendario;Producto interior bruto a precios de mercado;;Variación anual;2018T1;2,7405
Datos ajustados de estacionalidad y calendario;Producto interior bruto a precios de mercado;;Variación anual;2017T4;3,0273
Datos ajustados de estacionalidad y calendario;Producto interior bruto a precios de mercado;;Variación anual;2017T3;2,9859
Datos ajustados de estacionalidad y calendario;Producto interior bruto a precios de mercado;;Variación anual;2017T2;3,1484
Datos ajustados de estacionalidad y calendario;Producto interior bruto a precios de mercado;;Variación anual;2017T1;2,4187
Datos ajustados de estacionalidad y calendario;Producto interior bruto a precios de mercado;;Variación anual;2016T4;2,4052
Datos ajustados de estacionalidad y calendario;Producto interior bruto a precios de mercado;;Variación anual;2016T3;2,7358
Datos ajustados de estacionalidad y calendario;Producto interior bruto a precios de mercado;;Variación anual;2016T2;2,8650
Datos ajustados de estacionalidad y calendario;Producto interior bruto a precios de mercado;;Variación anual;2016T1;3,6739
Datos ajustados de estacionalidad y calendario;Producto interior bruto a precios de mercado;;Variación anual;2015T4;4,2120
Datos ajustados de estacionalidad y calendario;Producto interior bruto a precios de mercado;;Variación anual;2015T3;4,2882
Datos ajustados de estacionalidad y calendario;Producto interior bruto a precios de mercado;;Variación anual;2015T2;4,1667
Datos ajustados de estacionalidad y calendario;Producto interior bruto a precios de mercado;;Variación anual;2015T1;3,5694
Datos ajustados de estacionalidad y calendario;Producto interior bruto a precios de mercado;;Variación anual;2014T4;2,7106
Datos ajustados de estacionalidad y calendario;Producto interior bruto a precios de mercado;;Variación anual;2014T3;1,9206
Datos ajustados de estacionalidad y calendario;Producto interior bruto a precios de mercado;;Variación anual;2014T2;1,0482
Datos ajustados de estacionalidad y calendario;Producto interior bruto a precios de mercado;;Variación anual;2014T1;0,4025
Datos ajustados de estacionalidad y calendario;Producto interior bruto a precios de mercado;;Variación anual;2013T4;-0,2506
Datos ajustados de estacionalidad y calendario;Producto interior bruto a precios de mercado;;Variación anual;2013T3;-1,2655
Datos ajustados de estacionalidad y calendario;Producto interior bruto a precios de mercado;;Variación anual;2013T2;-1,6568
Datos ajustados de estacionalidad y calendario;Producto interior bruto a precios de mercado;;Variación anual;2013T1;-2,5101
Datos ajustados de estacionalidad y calendario;Producto interior bruto a precios de mercado;;Variación anual;2012T4;-3,1615
Datos ajustados de estacionalidad y calendario;Producto interior bruto a precios de mercado;;Variación anual;2012T3;-2,9016
Datos ajustados de estacionalidad y calendario;Producto interior bruto a precios de mercado;;Variación anual;2012T2;-3,0489
Datos ajustados de estacionalidad y calendario;Producto interior bruto a precios de mercado;;Variación anual;2012T1;-2,3534
Datos ajustados de estacionalidad y calendario;Producto interior bruto a precios de mercado;;Variación anual;2011T4;-1,5031
