Sexo;Edad;Clase principal de la inactividad;Periodo;Total
Hombres;70 y más años;Incapacitado permanente;2024T2;29,9
Hombres;70 y más años;Incapacitado permanente;2024T1;32,2
Hombres;70 y más años;Incapacitado permanente;2023T4;28,6
Hombres;70 y más años;Incapacitado permanente;2023T3;30,1
Hombres;70 y más años;Incapacitado permanente;2023T2;35,2
Hombres;70 y más años;Incapacitado permanente;2023T1;35,1
Hombres;70 y más años;Incapacitado permanente;2022T4;35,1
Hombres;70 y más años;Incapacitado permanente;2022T3;32,2
Hombres;70 y más años;Incapacitado permanente;2022T2;28
Hombres;70 y más años;Incapacitado permanente;2022T1;32,4
Hombres;70 y más años;Incapacitado permanente;2021T4;31,5
Hombres;70 y más años;Incapacitado permanente;2021T3;35,9
Hombres;70 y más años;Incapacitado permanente;2021T2;38,7
Hombres;70 y más años;Incapacitado permanente;2021T1;36,7
Hombres;70 y más años;Incapacitado permanente;2020T4;46,9
Hombres;70 y más años;Incapacitado permanente;2020T3;35,5
Hombres;70 y más años;Incapacitado permanente;2020T2;43,1
Hombres;70 y más años;Incapacitado permanente;2020T1;39,4
Hombres;70 y más años;Incapacitado permanente;2019T4;38,4
Hombres;70 y más años;Incapacitado permanente;2019T3;33,6
Hombres;70 y más años;Incapacitado permanente;2019T2;36,8
Hombres;70 y más años;Incapacitado permanente;2019T1;30
Hombres;70 y más años;Incapacitado permanente;2018T4;38
Hombres;70 y más años;Incapacitado permanente;2018T3;37,4
Hombres;70 y más años;Incapacitado permanente;2018T2;36,4
Hombres;70 y más años;Incapacitado permanente;2018T1;31,3
Hombres;70 y más años;Incapacitado permanente;2017T4;29,8
Hombres;70 y más años;Incapacitado permanente;2017T3;26,5
Hombres;70 y más años;Incapacitado permanente;2017T2;26,7
Hombres;70 y más años;Incapacitado permanente;2017T1;26
Hombres;70 y más años;Incapacitado permanente;2016T4;26,6
Hombres;70 y más años;Incapacitado permanente;2016T3;20,9
Hombres;70 y más años;Incapacitado permanente;2016T2;25,3
Hombres;70 y más años;Incapacitado permanente;2016T1;22,6
Hombres;70 y más años;Incapacitado permanente;2015T4;27,9
Hombres;70 y más años;Incapacitado permanente;2015T3;30,2
Hombres;70 y más años;Incapacitado permanente;2015T2;27,9
Hombres;70 y más años;Incapacitado permanente;2015T1;25,2
Hombres;70 y más años;Incapacitado permanente;2014T4;22,7
Hombres;70 y más años;Incapacitado permanente;2014T3;30,2
Hombres;70 y más años;Incapacitado permanente;2014T2;26,1
Hombres;70 y más años;Incapacitado permanente;2014T1;32
Hombres;70 y más años;Incapacitado permanente;2013T4;33,4
Hombres;70 y más años;Incapacitado permanente;2013T3;28,2
Hombres;70 y más años;Incapacitado permanente;2013T2;20,3
Hombres;70 y más años;Incapacitado permanente;2013T1;23,9
Hombres;70 y más años;Incapacitado permanente;2012T4;19,7
Hombres;70 y más años;Incapacitado permanente;2012T3;26,6
Hombres;70 y más años;Incapacitado permanente;2012T2;28,9
Hombres;70 y más años;Incapacitado permanente;2012T1;21,8
Hombres;70 y más años;Incapacitado permanente;2011T4;22,5
Hombres;70 y más años;Incapacitado permanente;2011T3;21,5
Hombres;70 y más años;Incapacitado permanente;2011T2;24,3
Hombres;70 y más años;Incapacitado permanente;2011T1;26,8
Hombres;70 y más años;Incapacitado permanente;2010T4;21
Hombres;70 y más años;Incapacitado permanente;2010T3;22
Hombres;70 y más años;Incapacitado permanente;2010T2;25,9
Hombres;70 y más años;Incapacitado permanente;2010T1;20,3
Hombres;70 y más años;Incapacitado permanente;2009T4;19,8
Hombres;70 y más años;Incapacitado permanente;2009T3;18,4
Hombres;70 y más años;Incapacitado permanente;2009T2;22,8
Hombres;70 y más años;Incapacitado permanente;2009T1;17,7
Hombres;70 y más años;Incapacitado permanente;2008T4;24,2
Hombres;70 y más años;Incapacitado permanente;2008T3;23,8
Hombres;70 y más años;Incapacitado permanente;2008T2;21,5
Hombres;70 y más años;Incapacitado permanente;2008T1;23,5
Hombres;70 y más años;Incapacitado permanente;2007T4;22,1
Hombres;70 y más años;Incapacitado permanente;2007T3;32,6
Hombres;70 y más años;Incapacitado permanente;2007T2;28,9
Hombres;70 y más años;Incapacitado permanente;2007T1;31,3
Hombres;70 y más años;Incapacitado permanente;2006T4;31,3
Hombres;70 y más años;Incapacitado permanente;2006T3;24,1
Hombres;70 y más años;Incapacitado permanente;2006T2;32,1
Hombres;70 y más años;Incapacitado permanente;2006T1;28,7
Hombres;70 y más años;Incapacitado permanente;2005T4;25,1
Hombres;70 y más años;Incapacitado permanente;2005T3;29,4
Hombres;70 y más años;Incapacitado permanente;2005T2;26,2
Hombres;70 y más años;Incapacitado permanente;2005T1;36,4
Hombres;70 y más años;Incapacitado permanente;2004T4;33,5
Hombres;70 y más años;Incapacitado permanente;2004T3;35,3
Hombres;70 y más años;Incapacitado permanente;2004T2;34,7
Hombres;70 y más años;Incapacitado permanente;2004T1;33,3
Hombres;70 y más años;Incapacitado permanente;2003T4;30,1
Hombres;70 y más años;Incapacitado permanente;2003T3;33
Hombres;70 y más años;Incapacitado permanente;2003T2;36,2
Hombres;70 y más años;Incapacitado permanente;2003T1;31,5
Hombres;70 y más años;Incapacitado permanente;2002T4;31,6
Hombres;70 y más años;Incapacitado permanente;2002T3;31,3
Hombres;70 y más años;Incapacitado permanente;2002T2;31,7
Hombres;70 y más años;Incapacitado permanente;2002T1;36,8
Hombres;70 y más años;Perceptor de pensión distinta de la de jubilación o prejubilación;2026T1;44,8
Hombres;70 y más años;Perceptor de pensión distinta de la de jubilación o prejubilación;2025T4;40,6
Hombres;70 y más años;Perceptor de pensión distinta de la de jubilación o prejubilación;2025T3;45,5
Hombres;70 y más años;Perceptor de pensión distinta de la de jubilación o prejubilación;2025T2;38
Hombres;70 y más años;Perceptor de pensión distinta de la de jubilación o prejubilación;2025T1;37,3
Hombres;70 y más años;Perceptor de pensión distinta de la de jubilación o prejubilación;2024T4;31
Hombres;70 y más años;Perceptor de pensión distinta de la de jubilación o prejubilación;2024T3;37,3
Hombres;70 y más años;Perceptor de pensión distinta de la de jubilación o prejubilación;2024T2;40,4
Hombres;70 y más años;Perceptor de pensión distinta de la de jubilación o prejubilación;2024T1;34,9
Hombres;70 y más años;Perceptor de pensión distinta de la de jubilación o prejubilación;2023T4;34,8
Hombres;70 y más años;Perceptor de pensión distinta de la de jubilación o prejubilación;2023T3;37,5
Hombres;70 y más años;Perceptor de pensión distinta de la de jubilación o prejubilación;2023T2;29,8
Hombres;70 y más años;Perceptor de pensión distinta de la de jubilación o prejubilación;2023T1;31,7
Hombres;70 y más años;Perceptor de pensión distinta de la de jubilación o prejubilación;2022T4;24,5
Hombres;70 y más años;Perceptor de pensión distinta de la de jubilación o prejubilación;2022T3;24,4
Hombres;70 y más años;Perceptor de pensión distinta de la de jubilación o prejubilación;2022T2;35
Hombres;70 y más años;Perceptor de pensión distinta de la de jubilación o prejubilación;2022T1;36,1
Hombres;70 y más años;Perceptor de pensión distinta de la de jubilación o prejubilación;2021T4;34,2
Hombres;70 y más años;Perceptor de pensión distinta de la de jubilación o prejubilación;2021T3;31,7
Hombres;70 y más años;Perceptor de pensión distinta de la de jubilación o prejubilación;2021T2;37,5
Hombres;70 y más años;Perceptor de pensión distinta de la de jubilación o prejubilación;2021T1;39,2
Hombres;70 y más años;Perceptor de pensión distinta de la de jubilación o prejubilación;2020T4;32,8
Hombres;70 y más años;Perceptor de pensión distinta de la de jubilación o prejubilación;2020T3;28,5
Hombres;70 y más años;Perceptor de pensión distinta de la de jubilación o prejubilación;2020T2;35,5
Hombres;70 y más años;Perceptor de pensión distinta de la de jubilación o prejubilación;2020T1;27,5
Hombres;70 y más años;Perceptor de pensión distinta de la de jubilación o prejubilación;2019T4;26,5
Hombres;70 y más años;Perceptor de pensión distinta de la de jubilación o prejubilación;2019T3;24,6
Hombres;70 y más años;Perceptor de pensión distinta de la de jubilación o prejubilación;2019T2;23,5
Hombres;70 y más años;Perceptor de pensión distinta de la de jubilación o prejubilación;2019T1;20,3
Hombres;70 y más años;Perceptor de pensión distinta de la de jubilación o prejubilación;2018T4;23,8
Hombres;70 y más años;Perceptor de pensión distinta de la de jubilación o prejubilación;2018T3;25,6
Hombres;70 y más años;Perceptor de pensión distinta de la de jubilación o prejubilación;2018T2;25,3
Hombres;70 y más años;Perceptor de pensión distinta de la de jubilación o prejubilación;2018T1;31,9
Hombres;70 y más años;Perceptor de pensión distinta de la de jubilación o prejubilación;2017T4;27,1
Hombres;70 y más años;Perceptor de pensión distinta de la de jubilación o prejubilación;2017T3;27,1
Hombres;70 y más años;Perceptor de pensión distinta de la de jubilación o prejubilación;2017T2;26,6
Hombres;70 y más años;Perceptor de pensión distinta de la de jubilación o prejubilación;2017T1;23,6
Hombres;70 y más años;Perceptor de pensión distinta de la de jubilación o prejubilación;2016T4;26,6
Hombres;70 y más años;Perceptor de pensión distinta de la de jubilación o prejubilación;2016T3;30,3
Hombres;70 y más años;Perceptor de pensión distinta de la de jubilación o prejubilación;2016T2;23,2
Hombres;70 y más años;Perceptor de pensión distinta de la de jubilación o prejubilación;2016T1;25,5
Hombres;70 y más años;Perceptor de pensión distinta de la de jubilación o prejubilación;2015T4;24,8
Hombres;70 y más años;Perceptor de pensión distinta de la de jubilación o prejubilación;2015T3;25,9
Hombres;70 y más años;Perceptor de pensión distinta de la de jubilación o prejubilación;2015T2;33,3
Hombres;70 y más años;Perceptor de pensión distinta de la de jubilación o prejubilación;2015T1;29,3
Hombres;70 y más años;Perceptor de pensión distinta de la de jubilación o prejubilación;2014T4;28,1
Hombres;70 y más años;Perceptor de pensión distinta de la de jubilación o prejubilación;2014T3;26,3
Hombres;70 y más años;Perceptor de pensión distinta de la de jubilación o prejubilación;2014T2;33,1
Hombres;70 y más años;Perceptor de pensión distinta de la de jubilación o prejubilación;2014T1;21,2
Hombres;70 y más años;Perceptor de pensión distinta de la de jubilación o prejubilación;2013T4;21,6
Hombres;70 y más años;Perceptor de pensión distinta de la de jubilación o prejubilación;2013T3;24
Hombres;70 y más años;Perceptor de pensión distinta de la de jubilación o prejubilación;2013T2;21
Hombres;70 y más años;Perceptor de pensión distinta de la de jubilación o prejubilación;2013T1;23,3
Hombres;70 y más años;Perceptor de pensión distinta de la de jubilación o prejubilación;2012T4;22,2
Hombres;70 y más años;Perceptor de pensión distinta de la de jubilación o prejubilación;2012T3;23,2
Hombres;70 y más años;Perceptor de pensión distinta de la de jubilación o prejubilación;2012T2;21,7
Hombres;70 y más años;Perceptor de pensión distinta de la de jubilación o prejubilación;2012T1;29,3
Hombres;70 y más años;Perceptor de pensión distinta de la de jubilación o prejubilación;2011T4;30,4
Hombres;70 y más años;Perceptor de pensión distinta de la de jubilación o prejubilación;2011T3;28,8
Hombres;70 y más años;Perceptor de pensión distinta de la de jubilación o prejubilación;2011T2;26,7
Hombres;70 y más años;Perceptor de pensión distinta de la de jubilación o prejubilación;2011T1;28,9
Hombres;70 y más años;Perceptor de pensión distinta de la de jubilación o prejubilación;2010T4;25,5
Hombres;70 y más años;Perceptor de pensión distinta de la de jubilación o prejubilación;2010T3;33,9
Hombres;70 y más años;Perceptor de pensión distinta de la de jubilación o prejubilación;2010T2;28,7
Hombres;70 y más años;Perceptor de pensión distinta de la de jubilación o prejubilación;2010T1;25,9
Hombres;70 y más años;Perceptor de pensión distinta de la de jubilación o prejubilación;2009T4;25,6
Hombres;70 y más años;Perceptor de pensión distinta de la de jubilación o prejubilación;2009T3;36,5
Hombres;70 y más años;Perceptor de pensión distinta de la de jubilación o prejubilación;2009T2;28,5
Hombres;70 y más años;Perceptor de pensión distinta de la de jubilación o prejubilación;2009T1;25,8
Hombres;70 y más años;Perceptor de pensión distinta de la de jubilación o prejubilación;2008T4;25,4
Hombres;70 y más años;Perceptor de pensión distinta de la de jubilación o prejubilación;2008T3;32,1
Hombres;70 y más años;Perceptor de pensión distinta de la de jubilación o prejubilación;2008T2;26,6
Hombres;70 y más años;Perceptor de pensión distinta de la de jubilación o prejubilación;2008T1;23,5
Hombres;70 y más años;Perceptor de pensión distinta de la de jubilación o prejubilación;2007T4;29,6
Hombres;70 y más años;Perceptor de pensión distinta de la de jubilación o prejubilación;2007T3;34,3
Hombres;70 y más años;Perceptor de pensión distinta de la de jubilación o prejubilación;2007T2;35,3
Hombres;70 y más años;Perceptor de pensión distinta de la de jubilación o prejubilación;2007T1;56
Hombres;70 y más años;Perceptor de pensión distinta de la de jubilación o prejubilación;2006T4;34,5
Hombres;70 y más años;Perceptor de pensión distinta de la de jubilación o prejubilación;2006T3;31,9
Hombres;70 y más años;Perceptor de pensión distinta de la de jubilación o prejubilación;2006T2;36,7
Hombres;70 y más años;Perceptor de pensión distinta de la de jubilación o prejubilación;2006T1;33,8
Hombres;70 y más años;Perceptor de pensión distinta de la de jubilación o prejubilación;2005T4;30,5
Hombres;70 y más años;Perceptor de pensión distinta de la de jubilación o prejubilación;2005T3;40,4
Hombres;70 y más años;Perceptor de pensión distinta de la de jubilación o prejubilación;2005T2;37,6
Hombres;70 y más años;Perceptor de pensión distinta de la de jubilación o prejubilación;2005T1;58,4
Hombres;70 y más años;Perceptor de pensión distinta de la de jubilación o prejubilación;2004T4;20,5
Hombres;70 y más años;Perceptor de pensión distinta de la de jubilación o prejubilación;2004T3;18,6
Hombres;70 y más años;Perceptor de pensión distinta de la de jubilación o prejubilación;2004T2;15
Hombres;70 y más años;Perceptor de pensión distinta de la de jubilación o prejubilación;2004T1;23,2
Hombres;70 y más años;Perceptor de pensión distinta de la de jubilación o prejubilación;2003T4;25,2
Hombres;70 y más años;Perceptor de pensión distinta de la de jubilación o prejubilación;2003T3;25,2
Hombres;70 y más años;Perceptor de pensión distinta de la de jubilación o prejubilación;2003T2;23,2
Hombres;70 y más años;Perceptor de pensión distinta de la de jubilación o prejubilación;2003T1;22,6
Hombres;70 y más años;Perceptor de pensión distinta de la de jubilación o prejubilación;2002T4;18,3
Hombres;70 y más años;Perceptor de pensión distinta de la de jubilación o prejubilación;2002T3;22,8
Hombres;70 y más años;Perceptor de pensión distinta de la de jubilación o prejubilación;2002T2;18,4
Hombres;70 y más años;Perceptor de pensión distinta de la de jubilación o prejubilación;2002T1;24,7
Hombres;70 y más años;Realizó sin remuneración trabajos sociales, actividades benéficas, etc.;2026T1;0,4
Hombres;70 y más años;Realizó sin remuneración trabajos sociales, actividades benéficas, etc.;2025T4;..
Hombres;70 y más años;Realizó sin remuneración trabajos sociales, actividades benéficas, etc.;2025T3;..
Hombres;70 y más años;Realizó sin remuneración trabajos sociales, actividades benéficas, etc.;2025T2;..
Hombres;70 y más años;Realizó sin remuneración trabajos sociales, actividades benéficas, etc.;2025T1;..
Hombres;70 y más años;Realizó sin remuneración trabajos sociales, actividades benéficas, etc.;2024T4;..
Hombres;70 y más años;Realizó sin remuneración trabajos sociales, actividades benéficas, etc.;2024T3;..
Hombres;70 y más años;Realizó sin remuneración trabajos sociales, actividades benéficas, etc.;2024T2;..
Hombres;70 y más años;Realizó sin remuneración trabajos sociales, actividades benéficas, etc.;2024T1;..
Hombres;70 y más años;Realizó sin remuneración trabajos sociales, actividades benéficas, etc.;2023T4;..
Hombres;70 y más años;Realizó sin remuneración trabajos sociales, actividades benéficas, etc.;2023T3;..
Hombres;70 y más años;Realizó sin remuneración trabajos sociales, actividades benéficas, etc.;2023T2;..
Hombres;70 y más años;Realizó sin remuneración trabajos sociales, actividades benéficas, etc.;2023T1;..
Hombres;70 y más años;Realizó sin remuneración trabajos sociales, actividades benéficas, etc.;2022T4;..
Hombres;70 y más años;Realizó sin remuneración trabajos sociales, actividades benéficas, etc.;2022T3;0,3
Hombres;70 y más años;Realizó sin remuneración trabajos sociales, actividades benéficas, etc.;2022T2;0,4
Hombres;70 y más años;Realizó sin remuneración trabajos sociales, actividades benéficas, etc.;2022T1;0,4
Hombres;70 y más años;Realizó sin remuneración trabajos sociales, actividades benéficas, etc.;2021T4;0,4
Hombres;70 y más años;Realizó sin remuneración trabajos sociales, actividades benéficas, etc.;2021T3;1,5
Hombres;70 y más años;Realizó sin remuneración trabajos sociales, actividades benéficas, etc.;2021T2;0,9
Hombres;70 y más años;Realizó sin remuneración trabajos sociales, actividades benéficas, etc.;2021T1;1,1
Hombres;70 y más años;Realizó sin remuneración trabajos sociales, actividades benéficas, etc.;2020T4;0,1
Hombres;70 y más años;Realizó sin remuneración trabajos sociales, actividades benéficas, etc.;2020T3;..
Hombres;70 y más años;Realizó sin remuneración trabajos sociales, actividades benéficas, etc.;2020T2;..
Hombres;70 y más años;Realizó sin remuneración trabajos sociales, actividades benéficas, etc.;2020T1;0,4
Hombres;70 y más años;Realizó sin remuneración trabajos sociales, actividades benéficas, etc.;2019T4;0,8
Hombres;70 y más años;Realizó sin remuneración trabajos sociales, actividades benéficas, etc.;2019T3;0,9
Hombres;70 y más años;Realizó sin remuneración trabajos sociales, actividades benéficas, etc.;2019T2;..
Hombres;70 y más años;Realizó sin remuneración trabajos sociales, actividades benéficas, etc.;2019T1;1,2
Hombres;70 y más años;Realizó sin remuneración trabajos sociales, actividades benéficas, etc.;2018T4;0,2
Hombres;70 y más años;Realizó sin remuneración trabajos sociales, actividades benéficas, etc.;2018T3;0,2
Hombres;70 y más años;Realizó sin remuneración trabajos sociales, actividades benéficas, etc.;2018T2;..
Hombres;70 y más años;Realizó sin remuneración trabajos sociales, actividades benéficas, etc.;2018T1;..
Hombres;70 y más años;Realizó sin remuneración trabajos sociales, actividades benéficas, etc.;2017T4;..
Hombres;70 y más años;Realizó sin remuneración trabajos sociales, actividades benéficas, etc.;2017T3;..
Hombres;70 y más años;Realizó sin remuneración trabajos sociales, actividades benéficas, etc.;2017T2;..
Hombres;70 y más años;Realizó sin remuneración trabajos sociales, actividades benéficas, etc.;2017T1;..
Hombres;70 y más años;Realizó sin remuneración trabajos sociales, actividades benéficas, etc.;2016T4;..
Hombres;70 y más años;Realizó sin remuneración trabajos sociales, actividades benéficas, etc.;2016T3;..
Hombres;70 y más años;Realizó sin remuneración trabajos sociales, actividades benéficas, etc.;2016T2;..
Hombres;70 y más años;Realizó sin remuneración trabajos sociales, actividades benéficas, etc.;2016T1;0,2
Hombres;70 y más años;Realizó sin remuneración trabajos sociales, actividades benéficas, etc.;2015T4;0,2
