Sexo;Edad;Tipo de administración;Periodo;Total
Mujeres;De 30 a 34 años;Otro tipo;2024T1;0,3
Mujeres;De 30 a 34 años;Otro tipo;2023T4;..
Mujeres;De 30 a 34 años;Otro tipo;2023T3;2,2
Mujeres;De 30 a 34 años;Otro tipo;2023T2;1,1
Mujeres;De 30 a 34 años;Otro tipo;2023T1;0,3
Mujeres;De 30 a 34 años;Otro tipo;2022T4;1,3
Mujeres;De 30 a 34 años;Otro tipo;2022T3;..
Mujeres;De 30 a 34 años;Otro tipo;2022T2;0,5
Mujeres;De 30 a 34 años;Otro tipo;2022T1;1,2
Mujeres;De 30 a 34 años;Otro tipo;2021T4;1,9
Mujeres;De 30 a 34 años;Otro tipo;2021T3;1,4
Mujeres;De 30 a 34 años;Otro tipo;2021T2;1
Mujeres;De 30 a 34 años;Otro tipo;2021T1;..
Mujeres;De 30 a 34 años;Otro tipo;2020T4;..
Mujeres;De 30 a 34 años;Otro tipo;2020T3;..
Mujeres;De 30 a 34 años;Otro tipo;2020T2;..
Mujeres;De 30 a 34 años;Otro tipo;2020T1;0,6
Mujeres;De 30 a 34 años;Otro tipo;2019T4;0,2
Mujeres;De 30 a 34 años;Otro tipo;2019T3;..
Mujeres;De 30 a 34 años;Otro tipo;2019T2;0,3
Mujeres;De 30 a 34 años;Otro tipo;2019T1;..
Mujeres;De 30 a 34 años;Otro tipo;2018T4;..
Mujeres;De 30 a 34 años;Otro tipo;2018T3;0,5
Mujeres;De 30 a 34 años;Otro tipo;2018T2;0,3
Mujeres;De 30 a 34 años;Otro tipo;2018T1;..
Mujeres;De 30 a 34 años;Otro tipo;2017T4;..
Mujeres;De 30 a 34 años;Otro tipo;2017T3;..
Mujeres;De 30 a 34 años;Otro tipo;2017T2;0,9
Mujeres;De 30 a 34 años;Otro tipo;2017T1;0,2
Mujeres;De 30 a 34 años;Otro tipo;2016T4;0,3
Mujeres;De 30 a 34 años;Otro tipo;2016T3;..
Mujeres;De 30 a 34 años;Otro tipo;2016T2;0,2
Mujeres;De 30 a 34 años;Otro tipo;2016T1;0,2
Mujeres;De 30 a 34 años;Otro tipo;2015T4;0,2
Mujeres;De 30 a 34 años;Otro tipo;2015T3;0,8
Mujeres;De 30 a 34 años;Otro tipo;2015T2;0,8
Mujeres;De 30 a 34 años;Otro tipo;2015T1;1
Mujeres;De 30 a 34 años;Otro tipo;2014T4;1,3
Mujeres;De 30 a 34 años;Otro tipo;2014T3;0,6
Mujeres;De 30 a 34 años;Otro tipo;2014T2;1,4
Mujeres;De 30 a 34 años;Otro tipo;2014T1;0,8
Mujeres;De 30 a 34 años;Otro tipo;2013T4;0,1
Mujeres;De 30 a 34 años;Otro tipo;2013T3;..
Mujeres;De 30 a 34 años;Otro tipo;2013T2;..
Mujeres;De 30 a 34 años;Otro tipo;2013T1;..
Mujeres;De 30 a 34 años;Otro tipo;2012T4;..
Mujeres;De 30 a 34 años;Otro tipo;2012T3;0,8
Mujeres;De 30 a 34 años;Otro tipo;2012T2;0,6
Mujeres;De 30 a 34 años;Otro tipo;2012T1;0,1
Mujeres;De 30 a 34 años;Otro tipo;2011T4;..
Mujeres;De 30 a 34 años;Otro tipo;2011T3;..
Mujeres;De 30 a 34 años;Otro tipo;2011T2;..
Mujeres;De 30 a 34 años;Otro tipo;2011T1;0,4
Mujeres;De 30 a 34 años;Otro tipo;2010T4;0,1
Mujeres;De 30 a 34 años;Otro tipo;2010T3;0,9
Mujeres;De 30 a 34 años;Otro tipo;2010T2;1,4
Mujeres;De 30 a 34 años;Otro tipo;2010T1;..
Mujeres;De 30 a 34 años;Otro tipo;2009T4;0,1
Mujeres;De 30 a 34 años;Otro tipo;2009T3;..
Mujeres;De 30 a 34 años;Otro tipo;2009T2;..
Mujeres;De 30 a 34 años;Otro tipo;2009T1;..
Mujeres;De 30 a 34 años;Otro tipo;2008T4;..
Mujeres;De 30 a 34 años;Otro tipo;2008T3;2,2
Mujeres;De 30 a 34 años;Otro tipo;2008T2;1,2
Mujeres;De 30 a 34 años;Otro tipo;2008T1;1
Mujeres;De 30 a 34 años;Otro tipo;2007T4;0,5
Mujeres;De 30 a 34 años;Otro tipo;2007T3;0,1
Mujeres;De 30 a 34 años;Otro tipo;2007T2;1,3
Mujeres;De 30 a 34 años;Otro tipo;2007T1;1,7
Mujeres;De 30 a 34 años;Otro tipo;2006T4;0,6
Mujeres;De 30 a 34 años;Otro tipo;2006T3;0,3
Mujeres;De 30 a 34 años;Otro tipo;2006T2;0,4
Mujeres;De 30 a 34 años;Otro tipo;2006T1;0,8
Mujeres;De 30 a 34 años;Otro tipo;2005T4;2,5
Mujeres;De 30 a 34 años;Otro tipo;2005T3;..
Mujeres;De 30 a 34 años;Otro tipo;2005T2;0,2
Mujeres;De 30 a 34 años;Otro tipo;2005T1;0,8
Mujeres;De 30 a 34 años;Otro tipo;2004T4;0,2
Mujeres;De 30 a 34 años;Otro tipo;2004T3;0,4
Mujeres;De 30 a 34 años;Otro tipo;2004T2;1,5
Mujeres;De 30 a 34 años;Otro tipo;2004T1;0,9
Mujeres;De 30 a 34 años;Otro tipo;2003T4;3,6
Mujeres;De 30 a 34 años;Otro tipo;2003T3;3,4
Mujeres;De 30 a 34 años;Otro tipo;2003T2;3
Mujeres;De 30 a 34 años;Otro tipo;2003T1;1,8
Mujeres;De 30 a 34 años;Otro tipo;2002T4;0,5
Mujeres;De 30 a 34 años;Otro tipo;2002T3;0
Mujeres;De 30 a 34 años;Otro tipo;2002T2;0
Mujeres;De 30 a 34 años;Otro tipo;2002T1;1,6
Mujeres;De 30 a 34 años;No sabe;2025T4;..
Mujeres;De 30 a 34 años;No sabe;2025T3;..
Mujeres;De 30 a 34 años;No sabe;2025T2;0,7
Mujeres;De 30 a 34 años;No sabe;2025T1;0,8
Mujeres;De 30 a 34 años;No sabe;2024T4;..
Mujeres;De 30 a 34 años;No sabe;2024T3;0,6
Mujeres;De 30 a 34 años;No sabe;2024T2;..
Mujeres;De 30 a 34 años;No sabe;2024T1;..
Mujeres;De 30 a 34 años;No sabe;2023T4;..
Mujeres;De 30 a 34 años;No sabe;2023T3;0,3
Mujeres;De 30 a 34 años;No sabe;2023T2;..
Mujeres;De 30 a 34 años;No sabe;2023T1;..
Mujeres;De 30 a 34 años;No sabe;2022T4;..
Mujeres;De 30 a 34 años;No sabe;2022T3;..
Mujeres;De 30 a 34 años;No sabe;2022T2;..
Mujeres;De 30 a 34 años;No sabe;2022T1;..
Mujeres;De 30 a 34 años;No sabe;2021T4;0,2
Mujeres;De 30 a 34 años;No sabe;2021T3;..
Mujeres;De 30 a 34 años;No sabe;2021T2;..
Mujeres;De 30 a 34 años;No sabe;2021T1;..
Mujeres;De 30 a 34 años;No sabe;2020T4;..
Mujeres;De 30 a 34 años;No sabe;2020T3;..
Mujeres;De 30 a 34 años;No sabe;2020T2;..
Mujeres;De 30 a 34 años;No sabe;2020T1;..
Mujeres;De 30 a 34 años;No sabe;2019T4;..
Mujeres;De 30 a 34 años;No sabe;2019T3;..
Mujeres;De 30 a 34 años;No sabe;2019T2;0,1
Mujeres;De 30 a 34 años;No sabe;2019T1;0,2
Mujeres;De 30 a 34 años;No sabe;2018T4;..
Mujeres;De 30 a 34 años;No sabe;2018T3;..
Mujeres;De 30 a 34 años;No sabe;2018T2;0,7
Mujeres;De 30 a 34 años;No sabe;2018T1;0,1
Mujeres;De 30 a 34 años;No sabe;2017T4;0,1
Mujeres;De 30 a 34 años;No sabe;2017T3;0,3
Mujeres;De 30 a 34 años;No sabe;2017T2;..
Mujeres;De 30 a 34 años;No sabe;2017T1;..
Mujeres;De 30 a 34 años;No sabe;2016T4;..
Mujeres;De 30 a 34 años;No sabe;2016T3;0,2
Mujeres;De 30 a 34 años;No sabe;2016T2;0,2
Mujeres;De 30 a 34 años;No sabe;2016T1;0,1
Mujeres;De 30 a 34 años;No sabe;2015T4;..
Mujeres;De 30 a 34 años;No sabe;2015T3;..
Mujeres;De 30 a 34 años;No sabe;2015T2;..
Mujeres;De 30 a 34 años;No sabe;2015T1;..
Mujeres;De 30 a 34 años;No sabe;2014T4;..
Mujeres;De 30 a 34 años;No sabe;2014T3;..
Mujeres;De 30 a 34 años;No sabe;2014T2;..
Mujeres;De 30 a 34 años;No sabe;2014T1;0,3
Mujeres;De 30 a 34 años;No sabe;2013T4;0,5
Mujeres;De 30 a 34 años;No sabe;2013T3;..
Mujeres;De 30 a 34 años;No sabe;2013T2;0,1
Mujeres;De 30 a 34 años;No sabe;2013T1;..
Mujeres;De 30 a 34 años;No sabe;2012T4;1
Mujeres;De 30 a 34 años;No sabe;2012T3;0,4
Mujeres;De 30 a 34 años;No sabe;2012T2;0,4
Mujeres;De 30 a 34 años;No sabe;2012T1;0,3
Mujeres;De 30 a 34 años;No sabe;2011T4;..
Mujeres;De 30 a 34 años;No sabe;2011T3;..
Mujeres;De 30 a 34 años;No sabe;2011T2;..
Mujeres;De 30 a 34 años;No sabe;2011T1;..
Mujeres;De 30 a 34 años;No sabe;2010T4;0,2
Mujeres;De 30 a 34 años;No sabe;2010T3;0,2
Mujeres;De 30 a 34 años;No sabe;2010T2;0,1
Mujeres;De 30 a 34 años;No sabe;2010T1;..
Mujeres;De 30 a 34 años;No sabe;2009T4;0,7
Mujeres;De 30 a 34 años;No sabe;2009T3;1
Mujeres;De 30 a 34 años;No sabe;2009T2;1,2
Mujeres;De 30 a 34 años;No sabe;2009T1;0,3
Mujeres;De 30 a 34 años;No sabe;2008T4;..
Mujeres;De 30 a 34 años;No sabe;2008T3;0,1
Mujeres;De 30 a 34 años;No sabe;2008T2;0,3
Mujeres;De 30 a 34 años;No sabe;2008T1;0,8
Mujeres;De 30 a 34 años;No sabe;2007T4;1,2
Mujeres;De 30 a 34 años;No sabe;2007T3;1
Mujeres;De 30 a 34 años;No sabe;2007T2;1,4
Mujeres;De 30 a 34 años;No sabe;2007T1;1,4
Mujeres;De 30 a 34 años;No sabe;2006T4;0,7
Mujeres;De 30 a 34 años;No sabe;2006T3;1,5
Mujeres;De 30 a 34 años;No sabe;2006T2;0,9
Mujeres;De 30 a 34 años;No sabe;2006T1;2,3
Mujeres;De 30 a 34 años;No sabe;2005T4;1,6
Mujeres;De 30 a 34 años;No sabe;2005T3;2,5
Mujeres;De 30 a 34 años;No sabe;2005T2;1
Mujeres;De 30 a 34 años;No sabe;2005T1;1
Mujeres;De 30 a 34 años;No sabe;2004T4;..
Mujeres;De 30 a 34 años;No sabe;2004T3;..
Mujeres;De 30 a 34 años;No sabe;2004T2;..
Mujeres;De 30 a 34 años;No sabe;2004T1;..
Mujeres;De 30 a 34 años;No sabe;2003T4;..
Mujeres;De 30 a 34 años;No sabe;2003T3;..
Mujeres;De 30 a 34 años;No sabe;2003T2;..
Mujeres;De 30 a 34 años;No sabe;2003T1;..
Mujeres;De 30 a 34 años;No sabe;2002T4;..
Mujeres;De 30 a 34 años;No sabe;2002T3;..
Mujeres;De 30 a 34 años;No sabe;2002T2;..
Mujeres;De 30 a 34 años;No sabe;2002T1;..
Mujeres;De 35 a 39 años;Total;2025T4;190
Mujeres;De 35 a 39 años;Total;2025T3;185,1
Mujeres;De 35 a 39 años;Total;2025T2;192,2
Mujeres;De 35 a 39 años;Total;2025T1;190,3
Mujeres;De 35 a 39 años;Total;2024T4;190,9
Mujeres;De 35 a 39 años;Total;2024T3;193,2
Mujeres;De 35 a 39 años;Total;2024T2;207,3
Mujeres;De 35 a 39 años;Total;2024T1;204,7
Mujeres;De 35 a 39 años;Total;2023T4;194,7
Mujeres;De 35 a 39 años;Total;2023T3;190,3
Mujeres;De 35 a 39 años;Total;2023T2;186
Mujeres;De 35 a 39 años;Total;2023T1;189,7
Mujeres;De 35 a 39 años;Total;2022T4;197,8
Mujeres;De 35 a 39 años;Total;2022T3;202,2
Mujeres;De 35 a 39 años;Total;2022T2;186,9
Mujeres;De 35 a 39 años;Total;2022T1;197,6
Mujeres;De 35 a 39 años;Total;2021T4;207,1
Mujeres;De 35 a 39 años;Total;2021T3;207,8
Mujeres;De 35 a 39 años;Total;2021T2;206,1
Mujeres;De 35 a 39 años;Total;2021T1;211
Mujeres;De 35 a 39 años;Total;2020T4;199,7
Mujeres;De 35 a 39 años;Total;2020T3;190,6
Mujeres;De 35 a 39 años;Total;2020T2;189,6
Mujeres;De 35 a 39 años;Total;2020T1;194,8
Mujeres;De 35 a 39 años;Total;2019T4;204,1
Mujeres;De 35 a 39 años;Total;2019T3;194,9
Mujeres;De 35 a 39 años;Total;2019T2;196
Mujeres;De 35 a 39 años;Total;2019T1;211,7
Mujeres;De 35 a 39 años;Total;2018T4;213,9
Mujeres;De 35 a 39 años;Total;2018T3;217,1
Mujeres;De 35 a 39 años;Total;2018T2;224,9
Mujeres;De 35 a 39 años;Total;2018T1;219,2
Mujeres;De 35 a 39 años;Total;2017T4;225,5
Mujeres;De 35 a 39 años;Total;2017T3;223,4
Mujeres;De 35 a 39 años;Total;2017T2;229,7
Mujeres;De 35 a 39 años;Total;2017T1;227,5
Mujeres;De 35 a 39 años;Total;2016T4;224,7
Mujeres;De 35 a 39 años;Total;2016T3;234,3
Mujeres;De 35 a 39 años;Total;2016T2;229,7
Mujeres;De 35 a 39 años;Total;2016T1;229
Mujeres;De 35 a 39 años;Total;2015T4;230,3
Mujeres;De 35 a 39 años;Total;2015T3;215,6
Mujeres;De 35 a 39 años;Total;2015T2;215,1
Mujeres;De 35 a 39 años;Total;2015T1;225,3
Mujeres;De 35 a 39 años;Total;2014T4;215,1
Mujeres;De 35 a 39 años;Total;2014T3;215,8
Mujeres;De 35 a 39 años;Total;2014T2;228,6
Mujeres;De 35 a 39 años;Total;2014T1;224,3
Mujeres;De 35 a 39 años;Total;2013T4;230,5
Mujeres;De 35 a 39 años;Total;2013T3;220,4
Mujeres;De 35 a 39 años;Total;2013T2;234,7
Mujeres;De 35 a 39 años;Total;2013T1;227,9
Mujeres;De 35 a 39 años;Total;2012T4;225,8
Mujeres;De 35 a 39 años;Total;2012T3;234,9
Mujeres;De 35 a 39 años;Total;2012T2;245,6
Mujeres;De 35 a 39 años;Total;2012T1;238,1
Mujeres;De 35 a 39 años;Total;2011T4;228
Mujeres;De 35 a 39 años;Total;2011T3;236,7
Mujeres;De 35 a 39 años;Total;2011T2;247,7
Mujeres;De 35 a 39 años;Total;2011T1;249,2
Mujeres;De 35 a 39 años;Total;2010T4;235,1
Mujeres;De 35 a 39 años;Total;2010T3;227,3
Mujeres;De 35 a 39 años;Total;2010T2;224,8
Mujeres;De 35 a 39 años;Total;2010T1;221,7
Mujeres;De 35 a 39 años;Total;2009T4;215,8
Mujeres;De 35 a 39 años;Total;2009T3;205,5
Mujeres;De 35 a 39 años;Total;2009T2;213,8
Mujeres;De 35 a 39 años;Total;2009T1;213,9
Mujeres;De 35 a 39 años;Total;2008T4;222,8
Mujeres;De 35 a 39 años;Total;2008T3;233,9
Mujeres;De 35 a 39 años;Total;2008T2;230
Mujeres;De 35 a 39 años;Total;2008T1;222,8
Mujeres;De 35 a 39 años;Total;2007T4;238,1
Mujeres;De 35 a 39 años;Total;2007T3;232,6
Mujeres;De 35 a 39 años;Total;2007T2;228,1
Mujeres;De 35 a 39 años;Total;2007T1;236,6
Mujeres;De 35 a 39 años;Total;2006T4;244,7
Mujeres;De 35 a 39 años;Total;2006T3;246,9
Mujeres;De 35 a 39 años;Total;2006T2;247,6
Mujeres;De 35 a 39 años;Total;2006T1;247,6
Mujeres;De 35 a 39 años;Total;2005T4;244,5
Mujeres;De 35 a 39 años;Total;2005T3;251
Mujeres;De 35 a 39 años;Total;2005T2;257,4
Mujeres;De 35 a 39 años;Total;2005T1;246,6
Mujeres;De 35 a 39 años;Total;2004T4;266,2
Mujeres;De 35 a 39 años;Total;2004T3;253
Mujeres;De 35 a 39 años;Total;2004T2;254,2
Mujeres;De 35 a 39 años;Total;2004T1;243,7
Mujeres;De 35 a 39 años;Total;2003T4;242,9
Mujeres;De 35 a 39 años;Total;2003T3;252,9
Mujeres;De 35 a 39 años;Total;2003T2;251,9
Mujeres;De 35 a 39 años;Total;2003T1;247,5
Mujeres;De 35 a 39 años;Total;2002T4;241
Mujeres;De 35 a 39 años;Total;2002T3;246,8
Mujeres;De 35 a 39 años;Total;2002T2;244
Mujeres;De 35 a 39 años;Total;2002T1;244,2
Mujeres;De 35 a 39 años;Central;2025T4;23,3
Mujeres;De 35 a 39 años;Central;2025T3;20,2
Mujeres;De 35 a 39 años;Central;2025T2;17,9
Mujeres;De 35 a 39 años;Central;2025T1;19,4
Mujeres;De 35 a 39 años;Central;2024T4;17,2
Mujeres;De 35 a 39 años;Central;2024T3;19,3
Mujeres;De 35 a 39 años;Central;2024T2;21
Mujeres;De 35 a 39 años;Central;2024T1;20,3
Mujeres;De 35 a 39 años;Central;2023T4;18,9
Mujeres;De 35 a 39 años;Central;2023T3;18,3
Mujeres;De 35 a 39 años;Central;2023T2;18,2
Mujeres;De 35 a 39 años;Central;2023T1;17,8
Mujeres;De 35 a 39 años;Central;2022T4;15,7
Mujeres;De 35 a 39 años;Central;2022T3;20,4
Mujeres;De 35 a 39 años;Central;2022T2;19,1
Mujeres;De 35 a 39 años;Central;2022T1;21,4
Mujeres;De 35 a 39 años;Central;2021T4;16,5
Mujeres;De 35 a 39 años;Central;2021T3;14,2
Mujeres;De 35 a 39 años;Central;2021T2;14
Mujeres;De 35 a 39 años;Central;2021T1;18
Mujeres;De 35 a 39 años;Central;2020T4;19,4
Mujeres;De 35 a 39 años;Central;2020T3;18,9
Mujeres;De 35 a 39 años;Central;2020T2;21,2
Mujeres;De 35 a 39 años;Central;2020T1;19
Mujeres;De 35 a 39 años;Central;2019T4;18,1
Mujeres;De 35 a 39 años;Central;2019T3;21
Mujeres;De 35 a 39 años;Central;2019T2;16
Mujeres;De 35 a 39 años;Central;2019T1;19,4
Mujeres;De 35 a 39 años;Central;2018T4;23,1
Mujeres;De 35 a 39 años;Central;2018T3;21,5
Mujeres;De 35 a 39 años;Central;2018T2;20
Mujeres;De 35 a 39 años;Central;2018T1;19,5
Mujeres;De 35 a 39 años;Central;2017T4;18,2
Mujeres;De 35 a 39 años;Central;2017T3;18,7
Mujeres;De 35 a 39 años;Central;2017T2;18,9
Mujeres;De 35 a 39 años;Central;2017T1;22,4
Mujeres;De 35 a 39 años;Central;2016T4;22,6
Mujeres;De 35 a 39 años;Central;2016T3;18,1
Mujeres;De 35 a 39 años;Central;2016T2;14,8
Mujeres;De 35 a 39 años;Central;2016T1;15,9
Mujeres;De 35 a 39 años;Central;2015T4;20,1
Mujeres;De 35 a 39 años;Central;2015T3;19,7
Mujeres;De 35 a 39 años;Central;2015T2;20,2
Mujeres;De 35 a 39 años;Central;2015T1;22,5
Mujeres;De 35 a 39 años;Central;2014T4;22,4
Mujeres;De 35 a 39 años;Central;2014T3;22,5
Mujeres;De 35 a 39 años;Central;2014T2;24,3
Mujeres;De 35 a 39 años;Central;2014T1;23,6
Mujeres;De 35 a 39 años;Central;2013T4;23,9
Mujeres;De 35 a 39 años;Central;2013T3;18,4
Mujeres;De 35 a 39 años;Central;2013T2;20,7
Mujeres;De 35 a 39 años;Central;2013T1;18,7
Mujeres;De 35 a 39 años;Central;2012T4;15,9
Mujeres;De 35 a 39 años;Central;2012T3;17,7
Mujeres;De 35 a 39 años;Central;2012T2;20,5
Mujeres;De 35 a 39 años;Central;2012T1;23,4
Mujeres;De 35 a 39 años;Central;2011T4;19,3
Mujeres;De 35 a 39 años;Central;2011T3;20,1
Mujeres;De 35 a 39 años;Central;2011T2;23
Mujeres;De 35 a 39 años;Central;2011T1;21,8
Mujeres;De 35 a 39 años;Central;2010T4;23
Mujeres;De 35 a 39 años;Central;2010T3;18,3
Mujeres;De 35 a 39 años;Central;2010T2;18
Mujeres;De 35 a 39 años;Central;2010T1;17
Mujeres;De 35 a 39 años;Central;2009T4;14,6
Mujeres;De 35 a 39 años;Central;2009T3;15
Mujeres;De 35 a 39 años;Central;2009T2;18,4
Mujeres;De 35 a 39 años;Central;2009T1;19,1
Mujeres;De 35 a 39 años;Central;2008T4;23,2
Mujeres;De 35 a 39 años;Central;2008T3;24,4
Mujeres;De 35 a 39 años;Central;2008T2;25,6
Mujeres;De 35 a 39 años;Central;2008T1;26
Mujeres;De 35 a 39 años;Central;2007T4;24,6
Mujeres;De 35 a 39 años;Central;2007T3;19,2
Mujeres;De 35 a 39 años;Central;2007T2;18
Mujeres;De 35 a 39 años;Central;2007T1;21,8
Mujeres;De 35 a 39 años;Central;2006T4;17,7
Mujeres;De 35 a 39 años;Central;2006T3;17,8
Mujeres;De 35 a 39 años;Central;2006T2;21
Mujeres;De 35 a 39 años;Central;2006T1;25,1
Mujeres;De 35 a 39 años;Central;2005T4;22,8
Mujeres;De 35 a 39 años;Central;2005T3;27,6
Mujeres;De 35 a 39 años;Central;2005T2;31,7
Mujeres;De 35 a 39 años;Central;2005T1;30,2
Mujeres;De 35 a 39 años;Central;2004T4;26,5
Mujeres;De 35 a 39 años;Central;2004T3;24,8
Mujeres;De 35 a 39 años;Central;2004T2;24,6
Mujeres;De 35 a 39 años;Central;2004T1;26,8
Mujeres;De 35 a 39 años;Central;2003T4;28,5
Mujeres;De 35 a 39 años;Central;2003T3;31,5
Mujeres;De 35 a 39 años;Central;2003T2;33,2
Mujeres;De 35 a 39 años;Central;2003T1;38,1
Mujeres;De 35 a 39 años;Central;2002T4;35,5
Mujeres;De 35 a 39 años;Central;2002T3;38,5
Mujeres;De 35 a 39 años;Central;2002T2;41,7
Mujeres;De 35 a 39 años;Central;2002T1;44,6
Mujeres;De 35 a 39 años;Seguridad Social;2025T4;1,1
Mujeres;De 35 a 39 años;Seguridad Social;2025T3;..
Mujeres;De 35 a 39 años;Seguridad Social;2025T2;1,2
Mujeres;De 35 a 39 años;Seguridad Social;2025T1;1,3
Mujeres;De 35 a 39 años;Seguridad Social;2024T4;1
Mujeres;De 35 a 39 años;Seguridad Social;2024T3;1,7
Mujeres;De 35 a 39 años;Seguridad Social;2024T2;2
Mujeres;De 35 a 39 años;Seguridad Social;2024T1;1,4
Mujeres;De 35 a 39 años;Seguridad Social;2023T4;1,4
Mujeres;De 35 a 39 años;Seguridad Social;2023T3;0,6
Mujeres;De 35 a 39 años;Seguridad Social;2023T2;0,1
Mujeres;De 35 a 39 años;Seguridad Social;2023T1;0,1
Mujeres;De 35 a 39 años;Seguridad Social;2022T4;0,3
Mujeres;De 35 a 39 años;Seguridad Social;2022T3;1,3
Mujeres;De 35 a 39 años;Seguridad Social;2022T2;0,7
Mujeres;De 35 a 39 años;Seguridad Social;2022T1;0,5
Mujeres;De 35 a 39 años;Seguridad Social;2021T4;0,4
Mujeres;De 35 a 39 años;Seguridad Social;2021T3;0,3
Mujeres;De 35 a 39 años;Seguridad Social;2021T2;0,9
Mujeres;De 35 a 39 años;Seguridad Social;2021T1;1,3
Mujeres;De 35 a 39 años;Seguridad Social;2020T4;1
Mujeres;De 35 a 39 años;Seguridad Social;2020T3;1,2
Mujeres;De 35 a 39 años;Seguridad Social;2020T2;1,1
Mujeres;De 35 a 39 años;Seguridad Social;2020T1;0,7
Mujeres;De 35 a 39 años;Seguridad Social;2019T4;1,3
Mujeres;De 35 a 39 años;Seguridad Social;2019T3;0,2
Mujeres;De 35 a 39 años;Seguridad Social;2019T2;1
Mujeres;De 35 a 39 años;Seguridad Social;2019T1;0,4
Mujeres;De 35 a 39 años;Seguridad Social;2018T4;0,3
Mujeres;De 35 a 39 años;Seguridad Social;2018T3;0,6
Mujeres;De 35 a 39 años;Seguridad Social;2018T2;0,8
Mujeres;De 35 a 39 años;Seguridad Social;2018T1;1
Mujeres;De 35 a 39 años;Seguridad Social;2017T4;1,7
Mujeres;De 35 a 39 años;Seguridad Social;2017T3;1,2
Mujeres;De 35 a 39 años;Seguridad Social;2017T2;0,2
Mujeres;De 35 a 39 años;Seguridad Social;2017T1;1,2
Mujeres;De 35 a 39 años;Seguridad Social;2016T4;0,3
Mujeres;De 35 a 39 años;Seguridad Social;2016T3;1,3
Mujeres;De 35 a 39 años;Seguridad Social;2016T2;0,9
Mujeres;De 35 a 39 años;Seguridad Social;2016T1;2,1
Mujeres;De 35 a 39 años;Seguridad Social;2015T4;2,3
Mujeres;De 35 a 39 años;Seguridad Social;2015T3;1,8
Mujeres;De 35 a 39 años;Seguridad Social;2015T2;0,8
Mujeres;De 35 a 39 años;Seguridad Social;2015T1;0,7
Mujeres;De 35 a 39 años;Seguridad Social;2014T4;1,4
Mujeres;De 35 a 39 años;Seguridad Social;2014T3;0,9
Mujeres;De 35 a 39 años;Seguridad Social;2014T2;1,3
Mujeres;De 35 a 39 años;Seguridad Social;2014T1;1,3
Mujeres;De 35 a 39 años;Seguridad Social;2013T4;1,1
Mujeres;De 35 a 39 años;Seguridad Social;2013T3;1,2
Mujeres;De 35 a 39 años;Seguridad Social;2013T2;0,8
Mujeres;De 35 a 39 años;Seguridad Social;2013T1;1,4
Mujeres;De 35 a 39 años;Seguridad Social;2012T4;1,4
Mujeres;De 35 a 39 años;Seguridad Social;2012T3;2,3
Mujeres;De 35 a 39 años;Seguridad Social;2012T2;2,1
Mujeres;De 35 a 39 años;Seguridad Social;2012T1;1,9
Mujeres;De 35 a 39 años;Seguridad Social;2011T4;1,3
Mujeres;De 35 a 39 años;Seguridad Social;2011T3;2,2
Mujeres;De 35 a 39 años;Seguridad Social;2011T2;2,4
Mujeres;De 35 a 39 años;Seguridad Social;2011T1;3,8
Mujeres;De 35 a 39 años;Seguridad Social;2010T4;1,1
Mujeres;De 35 a 39 años;Seguridad Social;2010T3;0,8
Mujeres;De 35 a 39 años;Seguridad Social;2010T2;1,6
Mujeres;De 35 a 39 años;Seguridad Social;2010T1;1,4
Mujeres;De 35 a 39 años;Seguridad Social;2009T4;0,8
Mujeres;De 35 a 39 años;Seguridad Social;2009T3;1,2
Mujeres;De 35 a 39 años;Seguridad Social;2009T2;3,1
Mujeres;De 35 a 39 años;Seguridad Social;2009T1;2,3
Mujeres;De 35 a 39 años;Seguridad Social;2008T4;2,6
Mujeres;De 35 a 39 años;Seguridad Social;2008T3;2,5
Mujeres;De 35 a 39 años;Seguridad Social;2008T2;3,7
Mujeres;De 35 a 39 años;Seguridad Social;2008T1;3
Mujeres;De 35 a 39 años;Seguridad Social;2007T4;2,6
Mujeres;De 35 a 39 años;Seguridad Social;2007T3;3,8
Mujeres;De 35 a 39 años;Seguridad Social;2007T2;2,4
Mujeres;De 35 a 39 años;Seguridad Social;2007T1;9,6
Mujeres;De 35 a 39 años;Seguridad Social;2006T4;32,2
Mujeres;De 35 a 39 años;Seguridad Social;2006T3;43,8
Mujeres;De 35 a 39 años;Seguridad Social;2006T2;39,6
Mujeres;De 35 a 39 años;Seguridad Social;2006T1;39,2
Mujeres;De 35 a 39 años;Seguridad Social;2005T4;39,2
Mujeres;De 35 a 39 años;Seguridad Social;2005T3;43
Mujeres;De 35 a 39 años;Seguridad Social;2005T2;40
Mujeres;De 35 a 39 años;Seguridad Social;2005T1;30,5
Mujeres;De 35 a 39 años;Seguridad Social;2004T4;29,9
Mujeres;De 35 a 39 años;Seguridad Social;2004T3;33,3
Mujeres;De 35 a 39 años;Seguridad Social;2004T2;30,6
Mujeres;De 35 a 39 años;Seguridad Social;2004T1;27,8
Mujeres;De 35 a 39 años;Seguridad Social;2003T4;31,5
Mujeres;De 35 a 39 años;Seguridad Social;2003T3;35,3
Mujeres;De 35 a 39 años;Seguridad Social;2003T2;35
Mujeres;De 35 a 39 años;Seguridad Social;2003T1;36,3
Mujeres;De 35 a 39 años;Seguridad Social;2002T4;34,4
Mujeres;De 35 a 39 años;Seguridad Social;2002T3;35,4
