Sexo;Motivos de no trabajar;Sector económico;Periodo;Total
Ambos sexos;No sabe;Agricultura;2010T2;..
Ambos sexos;No sabe;Agricultura;2010T1;..
Ambos sexos;No sabe;Agricultura;2009T4;..
Ambos sexos;No sabe;Agricultura;2009T3;..
Ambos sexos;No sabe;Agricultura;2009T2;0,2
Ambos sexos;No sabe;Agricultura;2009T1;0,2
Ambos sexos;No sabe;Agricultura;2008T4;..
Ambos sexos;No sabe;Agricultura;2008T3;..
Ambos sexos;No sabe;Agricultura;2008T2;..
Ambos sexos;No sabe;Agricultura;2008T1;..
Ambos sexos;No sabe;Industria;2025T4;..
Ambos sexos;No sabe;Industria;2025T3;..
Ambos sexos;No sabe;Industria;2025T2;..
Ambos sexos;No sabe;Industria;2025T1;..
Ambos sexos;No sabe;Industria;2024T4;..
Ambos sexos;No sabe;Industria;2024T3;0,4
Ambos sexos;No sabe;Industria;2024T2;..
Ambos sexos;No sabe;Industria;2024T1;0,4
Ambos sexos;No sabe;Industria;2023T4;..
Ambos sexos;No sabe;Industria;2023T3;..
Ambos sexos;No sabe;Industria;2023T2;..
Ambos sexos;No sabe;Industria;2023T1;..
Ambos sexos;No sabe;Industria;2022T4;..
Ambos sexos;No sabe;Industria;2022T3;..
Ambos sexos;No sabe;Industria;2022T2;..
Ambos sexos;No sabe;Industria;2022T1;..
Ambos sexos;No sabe;Industria;2021T4;..
Ambos sexos;No sabe;Industria;2021T3;..
Ambos sexos;No sabe;Industria;2021T2;..
Ambos sexos;No sabe;Industria;2021T1;..
Ambos sexos;No sabe;Industria;2020T4;..
Ambos sexos;No sabe;Industria;2020T3;..
Ambos sexos;No sabe;Industria;2020T2;0,1
Ambos sexos;No sabe;Industria;2020T1;..
Ambos sexos;No sabe;Industria;2019T4;..
Ambos sexos;No sabe;Industria;2019T3;..
Ambos sexos;No sabe;Industria;2019T2;..
Ambos sexos;No sabe;Industria;2019T1;..
Ambos sexos;No sabe;Industria;2018T4;..
Ambos sexos;No sabe;Industria;2018T3;..
Ambos sexos;No sabe;Industria;2018T2;..
Ambos sexos;No sabe;Industria;2018T1;..
Ambos sexos;No sabe;Industria;2017T4;..
Ambos sexos;No sabe;Industria;2017T3;..
Ambos sexos;No sabe;Industria;2017T2;..
Ambos sexos;No sabe;Industria;2017T1;..
Ambos sexos;No sabe;Industria;2016T4;..
Ambos sexos;No sabe;Industria;2016T3;..
Ambos sexos;No sabe;Industria;2016T2;..
Ambos sexos;No sabe;Industria;2016T1;..
Ambos sexos;No sabe;Industria;2015T4;..
Ambos sexos;No sabe;Industria;2015T3;..
Ambos sexos;No sabe;Industria;2015T2;..
Ambos sexos;No sabe;Industria;2015T1;..
Ambos sexos;No sabe;Industria;2014T4;..
Ambos sexos;No sabe;Industria;2014T3;..
Ambos sexos;No sabe;Industria;2014T2;..
Ambos sexos;No sabe;Industria;2014T1;..
Ambos sexos;No sabe;Industria;2013T4;..
Ambos sexos;No sabe;Industria;2013T3;0,1
Ambos sexos;No sabe;Industria;2013T2;..
Ambos sexos;No sabe;Industria;2013T1;..
Ambos sexos;No sabe;Industria;2012T4;..
Ambos sexos;No sabe;Industria;2012T3;..
Ambos sexos;No sabe;Industria;2012T2;..
Ambos sexos;No sabe;Industria;2012T1;0,2
Ambos sexos;No sabe;Industria;2011T4;0,1
Ambos sexos;No sabe;Industria;2011T3;..
Ambos sexos;No sabe;Industria;2011T2;..
Ambos sexos;No sabe;Industria;2011T1;..
Ambos sexos;No sabe;Industria;2010T4;..
Ambos sexos;No sabe;Industria;2010T3;..
Ambos sexos;No sabe;Industria;2010T2;0,4
Ambos sexos;No sabe;Industria;2010T1;..
Ambos sexos;No sabe;Industria;2009T4;..
Ambos sexos;No sabe;Industria;2009T3;0,3
Ambos sexos;No sabe;Industria;2009T2;..
Ambos sexos;No sabe;Industria;2009T1;..
Ambos sexos;No sabe;Industria;2008T4;0,2
Ambos sexos;No sabe;Industria;2008T3;0,2
Ambos sexos;No sabe;Industria;2008T2;..
Ambos sexos;No sabe;Industria;2008T1;..
Ambos sexos;No sabe;Construcción;2025T4;..
Ambos sexos;No sabe;Construcción;2025T3;..
Ambos sexos;No sabe;Construcción;2025T2;..
Ambos sexos;No sabe;Construcción;2025T1;..
Ambos sexos;No sabe;Construcción;2024T4;0,4
Ambos sexos;No sabe;Construcción;2024T3;..
Ambos sexos;No sabe;Construcción;2024T2;..
Ambos sexos;No sabe;Construcción;2024T1;..
Ambos sexos;No sabe;Construcción;2023T4;..
Ambos sexos;No sabe;Construcción;2023T3;..
Ambos sexos;No sabe;Construcción;2023T2;..
Ambos sexos;No sabe;Construcción;2023T1;..
Ambos sexos;No sabe;Construcción;2022T4;..
Ambos sexos;No sabe;Construcción;2022T3;..
Ambos sexos;No sabe;Construcción;2022T2;..
Ambos sexos;No sabe;Construcción;2022T1;..
Ambos sexos;No sabe;Construcción;2021T4;..
Ambos sexos;No sabe;Construcción;2021T3;..
Ambos sexos;No sabe;Construcción;2021T2;..
Ambos sexos;No sabe;Construcción;2021T1;..
Ambos sexos;No sabe;Construcción;2020T4;..
Ambos sexos;No sabe;Construcción;2020T3;..
Ambos sexos;No sabe;Construcción;2020T2;2,1
Ambos sexos;No sabe;Construcción;2020T1;..
Ambos sexos;No sabe;Construcción;2019T4;..
Ambos sexos;No sabe;Construcción;2019T3;..
Ambos sexos;No sabe;Construcción;2019T2;..
Ambos sexos;No sabe;Construcción;2019T1;..
Ambos sexos;No sabe;Construcción;2018T4;..
Ambos sexos;No sabe;Construcción;2018T3;..
Ambos sexos;No sabe;Construcción;2018T2;..
Ambos sexos;No sabe;Construcción;2018T1;..
Ambos sexos;No sabe;Construcción;2017T4;..
Ambos sexos;No sabe;Construcción;2017T3;..
Ambos sexos;No sabe;Construcción;2017T2;0,1
Ambos sexos;No sabe;Construcción;2017T1;..
Ambos sexos;No sabe;Construcción;2016T4;0,2
Ambos sexos;No sabe;Construcción;2016T3;..
Ambos sexos;No sabe;Construcción;2016T2;..
Ambos sexos;No sabe;Construcción;2016T1;..
Ambos sexos;No sabe;Construcción;2015T4;..
Ambos sexos;No sabe;Construcción;2015T3;..
Ambos sexos;No sabe;Construcción;2015T2;..
Ambos sexos;No sabe;Construcción;2015T1;..
Ambos sexos;No sabe;Construcción;2014T4;..
Ambos sexos;No sabe;Construcción;2014T3;..
Ambos sexos;No sabe;Construcción;2014T2;..
Ambos sexos;No sabe;Construcción;2014T1;..
Ambos sexos;No sabe;Construcción;2013T4;..
Ambos sexos;No sabe;Construcción;2013T3;..
Ambos sexos;No sabe;Construcción;2013T2;..
Ambos sexos;No sabe;Construcción;2013T1;..
Ambos sexos;No sabe;Construcción;2012T4;0,1
Ambos sexos;No sabe;Construcción;2012T3;..
Ambos sexos;No sabe;Construcción;2012T2;..
Ambos sexos;No sabe;Construcción;2012T1;..
Ambos sexos;No sabe;Construcción;2011T4;0,0
Ambos sexos;No sabe;Construcción;2011T3;..
Ambos sexos;No sabe;Construcción;2011T2;..
Ambos sexos;No sabe;Construcción;2011T1;..
Ambos sexos;No sabe;Construcción;2010T4;..
Ambos sexos;No sabe;Construcción;2010T3;..
Ambos sexos;No sabe;Construcción;2010T2;..
Ambos sexos;No sabe;Construcción;2010T1;0,8
Ambos sexos;No sabe;Construcción;2009T4;0,7
Ambos sexos;No sabe;Construcción;2009T3;..
Ambos sexos;No sabe;Construcción;2009T2;..
Ambos sexos;No sabe;Construcción;2009T1;0,2
Ambos sexos;No sabe;Construcción;2008T4;0,2
Ambos sexos;No sabe;Construcción;2008T3;..
Ambos sexos;No sabe;Construcción;2008T2;..
Ambos sexos;No sabe;Construcción;2008T1;..
Ambos sexos;No sabe;Servicios;2025T4;0,4
Ambos sexos;No sabe;Servicios;2025T3;0,3
Ambos sexos;No sabe;Servicios;2025T2;0,6
Ambos sexos;No sabe;Servicios;2025T1;1,6
Ambos sexos;No sabe;Servicios;2024T4;..
Ambos sexos;No sabe;Servicios;2024T3;0,3
Ambos sexos;No sabe;Servicios;2024T2;1,0
Ambos sexos;No sabe;Servicios;2024T1;0,5
Ambos sexos;No sabe;Servicios;2023T4;..
Ambos sexos;No sabe;Servicios;2023T3;1,1
Ambos sexos;No sabe;Servicios;2023T2;..
Ambos sexos;No sabe;Servicios;2023T1;..
Ambos sexos;No sabe;Servicios;2022T4;0,1
Ambos sexos;No sabe;Servicios;2022T3;0,5
Ambos sexos;No sabe;Servicios;2022T2;..
Ambos sexos;No sabe;Servicios;2022T1;..
Ambos sexos;No sabe;Servicios;2021T4;0,9
Ambos sexos;No sabe;Servicios;2021T3;..
Ambos sexos;No sabe;Servicios;2021T2;0,5
Ambos sexos;No sabe;Servicios;2021T1;0,6
Ambos sexos;No sabe;Servicios;2020T4;..
Ambos sexos;No sabe;Servicios;2020T3;1,1
Ambos sexos;No sabe;Servicios;2020T2;1,4
Ambos sexos;No sabe;Servicios;2020T1;1,2
Ambos sexos;No sabe;Servicios;2019T4;0,9
Ambos sexos;No sabe;Servicios;2019T3;0,7
Ambos sexos;No sabe;Servicios;2019T2;0,7
Ambos sexos;No sabe;Servicios;2019T1;0,2
Ambos sexos;No sabe;Servicios;2018T4;0,4
Ambos sexos;No sabe;Servicios;2018T3;..
Ambos sexos;No sabe;Servicios;2018T2;..
Ambos sexos;No sabe;Servicios;2018T1;0,5
Ambos sexos;No sabe;Servicios;2017T4;0,4
Ambos sexos;No sabe;Servicios;2017T3;0,3
Ambos sexos;No sabe;Servicios;2017T2;0,8
Ambos sexos;No sabe;Servicios;2017T1;..
Ambos sexos;No sabe;Servicios;2016T4;0,1
Ambos sexos;No sabe;Servicios;2016T3;0,5
Ambos sexos;No sabe;Servicios;2016T2;0,3
Ambos sexos;No sabe;Servicios;2016T1;..
Ambos sexos;No sabe;Servicios;2015T4;0,4
Ambos sexos;No sabe;Servicios;2015T3;..
Ambos sexos;No sabe;Servicios;2015T2;0,2
Ambos sexos;No sabe;Servicios;2015T1;..
Ambos sexos;No sabe;Servicios;2014T4;0,5
Ambos sexos;No sabe;Servicios;2014T3;0,1
Ambos sexos;No sabe;Servicios;2014T2;..
Ambos sexos;No sabe;Servicios;2014T1;..
Ambos sexos;No sabe;Servicios;2013T4;..
Ambos sexos;No sabe;Servicios;2013T3;..
Ambos sexos;No sabe;Servicios;2013T2;..
Ambos sexos;No sabe;Servicios;2013T1;0,1
Ambos sexos;No sabe;Servicios;2012T4;0,1
Ambos sexos;No sabe;Servicios;2012T3;..
Ambos sexos;No sabe;Servicios;2012T2;1,1
Ambos sexos;No sabe;Servicios;2012T1;0,2
Ambos sexos;No sabe;Servicios;2011T4;0,5
Ambos sexos;No sabe;Servicios;2011T3;0,9
Ambos sexos;No sabe;Servicios;2011T2;..
Ambos sexos;No sabe;Servicios;2011T1;0,3
Ambos sexos;No sabe;Servicios;2010T4;..
Ambos sexos;No sabe;Servicios;2010T3;..
Ambos sexos;No sabe;Servicios;2010T2;0,3
Ambos sexos;No sabe;Servicios;2010T1;0,2
Ambos sexos;No sabe;Servicios;2009T4;1,1
Ambos sexos;No sabe;Servicios;2009T3;0,3
Ambos sexos;No sabe;Servicios;2009T2;0,8
Ambos sexos;No sabe;Servicios;2009T1;0,2
Ambos sexos;No sabe;Servicios;2008T4;0,3
Ambos sexos;No sabe;Servicios;2008T3;0,6
Ambos sexos;No sabe;Servicios;2008T2;0,2
Ambos sexos;No sabe;Servicios;2008T1;..
Ambos sexos;No clasificable;Total;2025T4;6,6
Ambos sexos;No clasificable;Total;2025T3;22,7
Ambos sexos;No clasificable;Total;2025T2;8,7
Ambos sexos;No clasificable;Total;2025T1;8,2
Ambos sexos;No clasificable;Total;2024T4;13,6
Ambos sexos;No clasificable;Total;2024T3;18,1
Ambos sexos;No clasificable;Total;2024T2;2,5
Ambos sexos;No clasificable;Total;2024T1;7,5
Ambos sexos;No clasificable;Total;2023T4;10,7
Ambos sexos;No clasificable;Total;2023T3;21,3
Ambos sexos;No clasificable;Total;2023T2;6,2
Ambos sexos;No clasificable;Total;2023T1;5,5
Ambos sexos;No clasificable;Total;2022T4;9,5
Ambos sexos;No clasificable;Total;2022T3;26,6
Ambos sexos;No clasificable;Total;2022T2;13,5
Ambos sexos;No clasificable;Total;2022T1;6,5
Ambos sexos;No clasificable;Total;2021T4;16,3
Ambos sexos;No clasificable;Total;2021T3;13,3
Ambos sexos;No clasificable;Total;2021T2;6,6
Ambos sexos;No clasificable;Total;2021T1;4,6
Ambos sexos;No clasificable;Total;2020T4;9,4
Ambos sexos;No clasificable;Total;2020T3;16,2
Ambos sexos;No clasificable;Total;2020T2;28,7
Ambos sexos;No clasificable;Total;2020T1;12,3
Ambos sexos;No clasificable;Total;2019T4;4,4
Ambos sexos;No clasificable;Total;2019T3;10,8
Ambos sexos;No clasificable;Total;2019T2;2,9
Ambos sexos;No clasificable;Total;2019T1;3,8
Ambos sexos;No clasificable;Total;2018T4;6,5
Ambos sexos;No clasificable;Total;2018T3;10,8
Ambos sexos;No clasificable;Total;2018T2;2,9
Ambos sexos;No clasificable;Total;2018T1;2,9
Ambos sexos;No clasificable;Total;2017T4;5,4
Ambos sexos;No clasificable;Total;2017T3;16,3
Ambos sexos;No clasificable;Total;2017T2;5,0
Ambos sexos;No clasificable;Total;2017T1;2,8
Ambos sexos;No clasificable;Total;2016T4;3,7
Ambos sexos;No clasificable;Total;2016T3;8,7
Ambos sexos;No clasificable;Total;2016T2;1,9
Ambos sexos;No clasificable;Total;2016T1;3,1
Ambos sexos;No clasificable;Total;2015T4;5,0
Ambos sexos;No clasificable;Total;2015T3;8,1
Ambos sexos;No clasificable;Total;2015T2;3,4
Ambos sexos;No clasificable;Total;2015T1;4,5
Ambos sexos;No clasificable;Total;2014T4;1,6
Ambos sexos;No clasificable;Total;2014T3;10,9
Ambos sexos;No clasificable;Total;2014T2;2,8
Ambos sexos;No clasificable;Total;2014T1;2,5
Ambos sexos;No clasificable;Total;2013T4;3,3
Ambos sexos;No clasificable;Total;2013T3;9,2
Ambos sexos;No clasificable;Total;2013T2;3,7
Ambos sexos;No clasificable;Total;2013T1;3,9
Ambos sexos;No clasificable;Total;2012T4;2,6
Ambos sexos;No clasificable;Total;2012T3;11,9
Ambos sexos;No clasificable;Total;2012T2;3,6
Ambos sexos;No clasificable;Total;2012T1;3,2
Ambos sexos;No clasificable;Total;2011T4;3,1
Ambos sexos;No clasificable;Total;2011T3;10,2
Ambos sexos;No clasificable;Total;2011T2;5,0
Ambos sexos;No clasificable;Total;2011T1;4,2
Ambos sexos;No clasificable;Total;2010T4;4,3
Ambos sexos;No clasificable;Total;2010T3;11,2
Ambos sexos;No clasificable;Total;2010T2;4,5
Ambos sexos;No clasificable;Total;2010T1;4,2
Ambos sexos;No clasificable;Total;2009T4;3,7
Ambos sexos;No clasificable;Total;2009T3;12,0
Ambos sexos;No clasificable;Total;2009T2;4,6
Ambos sexos;No clasificable;Total;2009T1;9,1
Ambos sexos;No clasificable;Total;2008T4;5,6
Ambos sexos;No clasificable;Total;2008T3;13,9
Ambos sexos;No clasificable;Total;2008T2;5,5
Ambos sexos;No clasificable;Total;2008T1;5,5
Ambos sexos;No clasificable;Agricultura;2025T4;0,6
Ambos sexos;No clasificable;Agricultura;2025T3;1,1
Ambos sexos;No clasificable;Agricultura;2025T2;0,2
Ambos sexos;No clasificable;Agricultura;2025T1;0,1
Ambos sexos;No clasificable;Agricultura;2024T4;0,6
Ambos sexos;No clasificable;Agricultura;2024T3;..
Ambos sexos;No clasificable;Agricultura;2024T2;..
Ambos sexos;No clasificable;Agricultura;2024T1;0,3
Ambos sexos;No clasificable;Agricultura;2023T4;0,2
Ambos sexos;No clasificable;Agricultura;2023T3;0,7
Ambos sexos;No clasificable;Agricultura;2023T2;0,2
Ambos sexos;No clasificable;Agricultura;2023T1;..
Ambos sexos;No clasificable;Agricultura;2022T4;0,3
Ambos sexos;No clasificable;Agricultura;2022T3;0,2
Ambos sexos;No clasificable;Agricultura;2022T2;0,6
Ambos sexos;No clasificable;Agricultura;2022T1;..
Ambos sexos;No clasificable;Agricultura;2021T4;0,4
Ambos sexos;No clasificable;Agricultura;2021T3;0,3
Ambos sexos;No clasificable;Agricultura;2021T2;0,1
Ambos sexos;No clasificable;Agricultura;2021T1;0,4
Ambos sexos;No clasificable;Agricultura;2020T4;0,2
Ambos sexos;No clasificable;Agricultura;2020T3;0,2
Ambos sexos;No clasificable;Agricultura;2020T2;0,4
Ambos sexos;No clasificable;Agricultura;2020T1;0,6
Ambos sexos;No clasificable;Agricultura;2019T4;0,1
Ambos sexos;No clasificable;Agricultura;2019T3;..
Ambos sexos;No clasificable;Agricultura;2019T2;..
Ambos sexos;No clasificable;Agricultura;2019T1;1,0
Ambos sexos;No clasificable;Agricultura;2018T4;0,7
Ambos sexos;No clasificable;Agricultura;2018T3;0,5
Ambos sexos;No clasificable;Agricultura;2018T2;0,3
Ambos sexos;No clasificable;Agricultura;2018T1;..
Ambos sexos;No clasificable;Agricultura;2017T4;0,3
Ambos sexos;No clasificable;Agricultura;2017T3;0,3
Ambos sexos;No clasificable;Agricultura;2017T2;0,5
Ambos sexos;No clasificable;Agricultura;2017T1;0,5
Ambos sexos;No clasificable;Agricultura;2016T4;..
Ambos sexos;No clasificable;Agricultura;2016T3;0,2
Ambos sexos;No clasificable;Agricultura;2016T2;0,2
Ambos sexos;No clasificable;Agricultura;2016T1;..
Ambos sexos;No clasificable;Agricultura;2015T4;0,4
Ambos sexos;No clasificable;Agricultura;2015T3;0,6
Ambos sexos;No clasificable;Agricultura;2015T2;..
Ambos sexos;No clasificable;Agricultura;2015T1;0,5
Ambos sexos;No clasificable;Agricultura;2014T4;0,3
Ambos sexos;No clasificable;Agricultura;2014T3;0,9
Ambos sexos;No clasificable;Agricultura;2014T2;..
Ambos sexos;No clasificable;Agricultura;2014T1;0,1
Ambos sexos;No clasificable;Agricultura;2013T4;0,2
Ambos sexos;No clasificable;Agricultura;2013T3;0,5
Ambos sexos;No clasificable;Agricultura;2013T2;0,2
Ambos sexos;No clasificable;Agricultura;2013T1;0,3
Ambos sexos;No clasificable;Agricultura;2012T4;0,1
Ambos sexos;No clasificable;Agricultura;2012T3;0,6
Ambos sexos;No clasificable;Agricultura;2012T2;0,6
Ambos sexos;No clasificable;Agricultura;2012T1;..
Ambos sexos;No clasificable;Agricultura;2011T4;0,2
Ambos sexos;No clasificable;Agricultura;2011T3;0,2
Ambos sexos;No clasificable;Agricultura;2011T2;0,5
Ambos sexos;No clasificable;Agricultura;2011T1;..
Ambos sexos;No clasificable;Agricultura;2010T4;..
Ambos sexos;No clasificable;Agricultura;2010T3;0,8
Ambos sexos;No clasificable;Agricultura;2010T2;..
Ambos sexos;No clasificable;Agricultura;2010T1;0,2
Ambos sexos;No clasificable;Agricultura;2009T4;1,3
Ambos sexos;No clasificable;Agricultura;2009T3;1,7
Ambos sexos;No clasificable;Agricultura;2009T2;..
Ambos sexos;No clasificable;Agricultura;2009T1;1,3
Ambos sexos;No clasificable;Agricultura;2008T4;0,4
Ambos sexos;No clasificable;Agricultura;2008T3;0,9
Ambos sexos;No clasificable;Agricultura;2008T2;0,2
Ambos sexos;No clasificable;Agricultura;2008T1;..
Ambos sexos;No clasificable;Industria;2025T4;0,8
Ambos sexos;No clasificable;Industria;2025T3;0,4
Ambos sexos;No clasificable;Industria;2025T2;0,2
Ambos sexos;No clasificable;Industria;2025T1;1,7
Ambos sexos;No clasificable;Industria;2024T4;1,4
Ambos sexos;No clasificable;Industria;2024T3;2,6
Ambos sexos;No clasificable;Industria;2024T2;0,1
Ambos sexos;No clasificable;Industria;2024T1;0,8
Ambos sexos;No clasificable;Industria;2023T4;2,0
Ambos sexos;No clasificable;Industria;2023T3;0,9
Ambos sexos;No clasificable;Industria;2023T2;0,4
Ambos sexos;No clasificable;Industria;2023T1;0,8
Ambos sexos;No clasificable;Industria;2022T4;0,7
Ambos sexos;No clasificable;Industria;2022T3;1,2
Ambos sexos;No clasificable;Industria;2022T2;1,8
Ambos sexos;No clasificable;Industria;2022T1;0,5
Ambos sexos;No clasificable;Industria;2021T4;1,2
Ambos sexos;No clasificable;Industria;2021T3;0,2
Ambos sexos;No clasificable;Industria;2021T2;..
Ambos sexos;No clasificable;Industria;2021T1;..
Ambos sexos;No clasificable;Industria;2020T4;..
Ambos sexos;No clasificable;Industria;2020T3;0,8
Ambos sexos;No clasificable;Industria;2020T2;2,4
Ambos sexos;No clasificable;Industria;2020T1;1,0
Ambos sexos;No clasificable;Industria;2019T4;..
Ambos sexos;No clasificable;Industria;2019T3;1,3
Ambos sexos;No clasificable;Industria;2019T2;0,1
Ambos sexos;No clasificable;Industria;2019T1;0,3
Ambos sexos;No clasificable;Industria;2018T4;0,9
Ambos sexos;No clasificable;Industria;2018T3;0,9
Ambos sexos;No clasificable;Industria;2018T2;..
Ambos sexos;No clasificable;Industria;2018T1;..
Ambos sexos;No clasificable;Industria;2017T4;0,2
Ambos sexos;No clasificable;Industria;2017T3;0,1
Ambos sexos;No clasificable;Industria;2017T2;..
Ambos sexos;No clasificable;Industria;2017T1;..
Ambos sexos;No clasificable;Industria;2016T4;0,2
Ambos sexos;No clasificable;Industria;2016T3;0,3
Ambos sexos;No clasificable;Industria;2016T2;..
Ambos sexos;No clasificable;Industria;2016T1;0,8
Ambos sexos;No clasificable;Industria;2015T4;0,2
Ambos sexos;No clasificable;Industria;2015T3;0,1
Ambos sexos;No clasificable;Industria;2015T2;0,2
Ambos sexos;No clasificable;Industria;2015T1;0,3
Ambos sexos;No clasificable;Industria;2014T4;0,1
Ambos sexos;No clasificable;Industria;2014T3;0,2
Ambos sexos;No clasificable;Industria;2014T2;..
Ambos sexos;No clasificable;Industria;2014T1;..
Ambos sexos;No clasificable;Industria;2013T4;0,4
Ambos sexos;No clasificable;Industria;2013T3;1,5
Ambos sexos;No clasificable;Industria;2013T2;..
Ambos sexos;No clasificable;Industria;2013T1;0,3
Ambos sexos;No clasificable;Industria;2012T4;0,3
Ambos sexos;No clasificable;Industria;2012T3;0,3
Ambos sexos;No clasificable;Industria;2012T2;0,4
Ambos sexos;No clasificable;Industria;2012T1;0,2
Ambos sexos;No clasificable;Industria;2011T4;0,2
Ambos sexos;No clasificable;Industria;2011T3;0,2
Ambos sexos;No clasificable;Industria;2011T2;0,2
Ambos sexos;No clasificable;Industria;2011T1;0,2
Ambos sexos;No clasificable;Industria;2010T4;0,8
Ambos sexos;No clasificable;Industria;2010T3;0,4
Ambos sexos;No clasificable;Industria;2010T2;..
Ambos sexos;No clasificable;Industria;2010T1;0,4
Ambos sexos;No clasificable;Industria;2009T4;0,2
Ambos sexos;No clasificable;Industria;2009T3;0,1
Ambos sexos;No clasificable;Industria;2009T2;0,1
Ambos sexos;No clasificable;Industria;2009T1;0,8
Ambos sexos;No clasificable;Industria;2008T4;0,2
Ambos sexos;No clasificable;Industria;2008T3;0,7
Ambos sexos;No clasificable;Industria;2008T2;1,6
Ambos sexos;No clasificable;Industria;2008T1;1,7
Ambos sexos;No clasificable;Construcción;2025T4;0,3
Ambos sexos;No clasificable;Construcción;2025T3;0,6
Ambos sexos;No clasificable;Construcción;2025T2;0,1
Ambos sexos;No clasificable;Construcción;2025T1;..
Ambos sexos;No clasificable;Construcción;2024T4;..
Ambos sexos;No clasificable;Construcción;2024T3;..
Ambos sexos;No clasificable;Construcción;2024T2;..
Ambos sexos;No clasificable;Construcción;2024T1;0,8
Ambos sexos;No clasificable;Construcción;2023T4;..
Ambos sexos;No clasificable;Construcción;2023T3;0,7
Ambos sexos;No clasificable;Construcción;2023T2;..
Ambos sexos;No clasificable;Construcción;2023T1;..
Ambos sexos;No clasificable;Construcción;2022T4;0,3
Ambos sexos;No clasificable;Construcción;2022T3;1,6
Ambos sexos;No clasificable;Construcción;2022T2;..
Ambos sexos;No clasificable;Construcción;2022T1;..
Ambos sexos;No clasificable;Construcción;2021T4;0,6
Ambos sexos;No clasificable;Construcción;2021T3;0,5
Ambos sexos;No clasificable;Construcción;2021T2;..
Ambos sexos;No clasificable;Construcción;2021T1;..
Ambos sexos;No clasificable;Construcción;2020T4;0,2
Ambos sexos;No clasificable;Construcción;2020T3;..
Ambos sexos;No clasificable;Construcción;2020T2;1,4
Ambos sexos;No clasificable;Construcción;2020T1;..
Ambos sexos;No clasificable;Construcción;2019T4;..
Ambos sexos;No clasificable;Construcción;2019T3;1,3
Ambos sexos;No clasificable;Construcción;2019T2;..
Ambos sexos;No clasificable;Construcción;2019T1;0,1
Ambos sexos;No clasificable;Construcción;2018T4;..
Ambos sexos;No clasificable;Construcción;2018T3;0,1
Ambos sexos;No clasificable;Construcción;2018T2;..
Ambos sexos;No clasificable;Construcción;2018T1;..
Ambos sexos;No clasificable;Construcción;2017T4;0,6
Ambos sexos;No clasificable;Construcción;2017T3;1,9
Ambos sexos;No clasificable;Construcción;2017T2;0,3
Ambos sexos;No clasificable;Construcción;2017T1;0,1
Ambos sexos;No clasificable;Construcción;2016T4;0,3
Ambos sexos;No clasificable;Construcción;2016T3;..
Ambos sexos;No clasificable;Construcción;2016T2;..
Ambos sexos;No clasificable;Construcción;2016T1;0,4
Ambos sexos;No clasificable;Construcción;2015T4;0,4
Ambos sexos;No clasificable;Construcción;2015T3;..
